arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
x86_64;wh-cas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,45247e+07;1,45188e+07;1,43957e+07;1,46362e+07;1,43957e+07;1,46362e+07;0,828716;68,8485;68,8791;68,3239;69,465;68,3239;69,465;0,829238;0,981412;0,982564;0,975926;0,990355;0,975926;0,990355;0,741243
x86_64;wh-cas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,98618e+07;1,97931e+07;1,94655e+07;2,0052e+07;1,94655e+07;2,0052e+07;1,51185;50,3478;50,5303;49,8703;51,3729;49,8703;51,3729;1,51946;0,994451;0,993618;0,990606;0,995797;0,990606;0,995797;0,271119
x86_64;wh-cas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;1,81358e+07;1,81482e+07;1,80743e+07;1,82345e+07;1,80743e+07;1,82345e+07;0,445195;55,1394;55,1025;54,8411;55,3271;54,8411;55,3271;0,444756;0,975988;0,976583;0,975555;0,978207;0,975555;0,978207;0,145682
x86_64;wh-cas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;2,51954e+07;2,51953e+07;2,50993e+07;2,5291e+07;2,50993e+07;2,5291e+07;0,380356;39,6897;39,6904;39,5398;39,8417;39,5398;39,8417;0,380362;0,983674;0,984366;0,980331;0,989094;0,980331;0,989094;0,449257
x86_64;wh-cas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,9029e+07;2,89927e+07;2,89187e+07;2,90303e+07;2,89187e+07;2,90303e+07;0,22104;34,4483;34,4916;34,4467;34,5797;34,4467;34,5797;0,221323;0,961597;0,960349;0,952668;0,966783;0,952668;0,966783;0,743452
x86_64;wh-cas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,9021e+07;3,90311e+07;3,90092e+07;3,9063e+07;3,90092e+07;3,9063e+07;0,0725034;25,6272;25,6206;25,5997;25,635;25,5997;25,635;0,0724792;0,986926;0,985031;0,976139;0,992029;0,976139;0,992029;0,823595
x86_64;wh-cas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,69023e+07;1,68636e+07;1,67116e+07;1,69768e+07;1,67116e+07;1,69768e+07;0,811001;59,1636;59,302;58,9039;59,8386;58,9039;59,8386;0,813592;0,971604;0,972098;0,97091;0,973779;0,97091;0,973779;0,153982
x86_64;wh-cas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;1,77155e+07;1,77013e+07;1,73922e+07;1,79963e+07;1,73922e+07;1,79963e+07;1,70773;56,4477;56,5039;55,5669;57,4969;55,5669;57,4969;1,71003;0,958867;0,959416;0,957459;0,961922;0,957459;0,961922;0,23781
x86_64;wh-cas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;5,43271e+07;5,4342e+07;5,42908e+07;5,4408e+07;5,42908e+07;5,4408e+07;0,110384;18,407;18,402;18,3797;18,4193;18,3797;18,4193;0,110339;0,966407;0,963937;0,958887;0,966517;0,958887;0,966517;0,453741
x86_64;wh-cas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;7,46347e+07;7,45765e+07;7,43617e+07;7,4733e+07;7,43617e+07;7,4733e+07;0,25797;13,3986;13,4091;13,381;13,4478;13,381;13,4478;0,258246;0,97552;0,9765;0,970554;0,983425;0,970554;0,983425;0,66474
x86_64;wh-cas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;9,9603e+06;9,93994e+06;9,89372e+06;9,96578e+06;9,89372e+06;9,96578e+06;0,403596;100,399;100,605;100,343;101,074;100,343;101,074;0,404517;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;1,57099e+07;1,57114e+07;1,57052e+07;1,57193e+07;1,57052e+07;1,57193e+07;0,0456343;63,6543;63,6479;63,6162;63,6732;63,6162;63,6732;0,0456271;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;1,06913e+07;1,06977e+07;1,06839e+07;1,0718e+07;1,06839e+07;1,0718e+07;0,167723;93,5341;93,4782;93,3012;93,5991;93,3012;93,5991;0,167591;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,56241e+07;1,56003e+07;1,55495e+07;1,56272e+07;1,55495e+07;1,56272e+07;0,281948;64,0036;64,1018;63,9911;64,3107;63,9911;64,3107;0,282406;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;5,08304e+06;5,11104e+06;5,04769e+06;5,20238e+06;5,04769e+06;5,20238e+06;1,58592;196,733;195,688;192,22;198,11;192,22;198,11;1,5746;0,933376;0,92825;0,917977;0,933398;0,917977;0,933398;0,958467
x86_64;wh-cas;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;3;5,01645e+06;5,07457e+06;5,01245e+06;5,19482e+06;5,01245e+06;5,19482e+06;2,05254;199,344;197,116;192,499;199,503;192,499;199,503;2,02854;0,918421;0,909201;0,888836;0,920346;0,888836;0,920346;1,94268
x86_64;wh-cas;zipfian;0,990000;12;65536;100000;50000;4096;50;25;25;3;3,3822e+07;3,38238e+07;3,38105e+07;3,3839e+07;3,38105e+07;3,3839e+07;0,0424467;29,5665;29,5649;29,5517;29,5766;29,5517;29,5766;0,0424439;0,904742;0,904851;0,904025;0,905785;0,904025;0,905785;0,0978082
x86_64;wh-cas;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;3;2,70376e+07;2,70654e+07;2,70338e+07;2,71249e+07;2,70338e+07;2,71249e+07;0,190399;36,9856;36,9476;36,8665;36,9907;36,8665;36,9907;0,190191;0,866784;0,866062;0,863866;0,867537;0,863866;0,867537;0,223885
x86_64;wh-cas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,25324e+07;1,2555e+07;1,25267e+07;1,26058e+07;1,25267e+07;1,26058e+07;0,351228;79,793;79,6505;79,3288;79,8296;79,3288;79,8296;0,350534;0,979134;0,979391;0,977595;0,981444;0,977595;0,981444;0,197809
x86_64;wh-cas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;1,74111e+07;1,74748e+07;1,73966e+07;1,76167e+07;1,73966e+07;1,76167e+07;0,704222;57,4345;57,2271;56,7644;57,4823;56,7644;57,4823;0,701416;0,997746;0,997037;0,995118;0,998246;0,995118;0,998246;0,168531
x86_64;wh-cas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,37329e+07;1,37222e+07;1,36468e+07;1,37869e+07;1,36468e+07;1,37869e+07;0,514767;72,818;72,876;72,5329;73,2772;72,5329;73,2772;0,515361;0,984072;0,985786;0,979389;0,993897;0,979389;0,993897;0,751108
x86_64;wh-cas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;2,01222e+07;2,01128e+07;2,00396e+07;2,01767e+07;2,00396e+07;2,01767e+07;0,343047;49,6964;49,7199;49,5622;49,9011;49,5622;49,9011;0,343283;0,995146;0,995981;0,99357;0,999226;0,99357;0,999226;0,29307
x86_64;wh-cas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,50802e+07;1,50145e+07;1,4784e+07;1,51793e+07;1,4784e+07;1,51793e+07;1,37005;66,3122;66,6107;65,8791;67,6409;65,8791;67,6409;1,37823;0,972537;0,971436;0,968602;0,973168;0,968602;0,973168;0,254698
x86_64;wh-cas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;1,87144e+07;1,86845e+07;1,85181e+07;1,88208e+07;1,85181e+07;1,88208e+07;0,821866;53,4347;53,5228;53,1326;54,0012;53,1326;54,0012;0,823795;0,994001;0,989538;0,978456;0,996156;0,978456;0,996156;0,975941
x86_64;wh-cas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,54689e+07;2,54521e+07;2,54045e+07;2,54828e+07;2,54045e+07;2,54828e+07;0,164056;39,2636;39,2896;39,2421;39,363;39,2421;39,363;0,164193;0,963053;0,963421;0,962333;0,964876;0,962333;0,964876;0,136053
x86_64;wh-cas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,68931e+07;3,69045e+07;3,68802e+07;3,69402e+07;3,68802e+07;3,69402e+07;0,0856199;27,1053;27,097;27,0707;27,1148;27,0707;27,1148;0,0855857;0,984897;0,982402;0,976483;0,985825;0,976483;0,985825;0,523887
x86_64;wh-cas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;9,18578e+06;9,19671e+06;9,11268e+06;9,29168e+06;9,11268e+06;9,29168e+06;0,978587;108,864;108,741;107,623;109,737;107,623;109,737;0,976914;0,950432;0,951806;0,947248;0,957739;0,947248;0,957739;0,565119
x86_64;wh-cas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;9,47256e+06;9,467e+06;9,45511e+06;9,47333e+06;9,45511e+06;9,47333e+06;0,10883;105,568;105,63;105,56;105,763;105,56;105,763;0,108899;0,926955;0,933866;0,926245;0,948397;0,926245;0,948397;1,34811
x86_64;wh-cas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;4,33497e+07;4,33229e+07;4,3246e+07;4,3373e+07;4,3246e+07;4,3373e+07;0,15598;23,0682;23,0825;23,0558;23,1235;23,0558;23,1235;0,1561;0,96356;0,962229;0,958931;0,964197;0,958931;0,964197;0,298696
x86_64;wh-cas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;5,97178e+07;5,97313e+07;5,97036e+07;5,97726e+07;5,97036e+07;5,97726e+07;0,0610297;16,7454;16,7416;16,7301;16,7494;16,7301;16,7494;0,0610111;0,973516;0,971425;0,964861;0,975897;0,964861;0,975897;0,597847
x86_64;wh-cas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;1,63172e+07;1,631e+07;1,62788e+07;1,63341e+07;1,62788e+07;1,63341e+07;0,173719;61,285;61,3122;61,2218;61,4297;61,2218;61,4297;0,173827;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;1,61028e+07;1,60766e+07;1,60161e+07;1,61109e+07;1,60161e+07;1,61109e+07;0,326768;62,1011;62,2027;62,0699;62,4372;62,0699;62,4372;0,327369;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;3;3,68451e+06;3,89556e+06;3,62627e+06;4,37588e+06;3,62627e+06;4,37588e+06;10,7043;271,406;258,566;228,525;275,765;228,525;275,765;10,0968;0,940712;0,940055;0,936918;0,942534;0,936918;0,942534;0,304783
x86_64;wh-cas;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;3;8,32704e+06;8,33115e+06;8,31984e+06;8,34657e+06;8,31984e+06;8,34657e+06;0,166007;120,091;120,032;119,81;120,195;119,81;120,195;0,165894;0,889189;0,888843;0,885129;0,892212;0,885129;0,892212;0,39986
x86_64;wh-cas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;1,73113e+07;1,72761e+07;1,71774e+07;1,73394e+07;1,71774e+07;1,73394e+07;0,501167;57,7656;57,8845;57,672;58,216;57,672;58,216;0,502452;0,996573;0,994522;0,990057;0,996936;0,990057;0,996936;0,389238
x86_64;wh-cas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;2,03834e+07;2,04188e+07;2,03771e+07;2,04959e+07;2,03771e+07;2,04959e+07;0,327359;49,0596;48,9749;48,7904;49,0748;48,7904;49,0748;0,326747;0,991699;0,988775;0,979833;0,994793;0,979833;0,994793;0,798666
x86_64;wh-cas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;1,45289e+07;1,45261e+07;1,45102e+07;1,45391e+07;1,45102e+07;1,45391e+07;0,100904;68,8282;68,8418;68,7802;68,9171;68,7802;68,9171;0,100932;0,968295;0,975341;0,960459;0,997268;0,960459;0,997268;1,98798
x86_64;wh-cas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;2,97568e+07;2,9742e+07;2,97e+07;2,97691e+07;2,97e+07;2,97691e+07;0,124036;33,6058;33,6226;33,5919;33,6701;33,5919;33,6701;0,124114;0,984023;0,985129;0,982915;0,988448;0,982915;0,988448;0,297172
x86_64;wh-cas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;6,90767e+06;6,9036e+06;6,89133e+06;6,91179e+06;6,89133e+06;6,91179e+06;0,156771;144,767;144,852;144,68;145,11;144,68;145,11;0,156887;0,935004;0,93371;0,929499;0,936628;0,929499;0,936628;0,400169
x86_64;wh-cas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;1,38151e+07;1,38129e+07;1,38026e+07;1,3821e+07;1,38026e+07;1,3821e+07;0,0679819;72,3844;72,3961;72,3539;72,4502;72,3539;72,4502;0,0679969;0,933211;0,932713;0,931706;0,933223;0,931706;0,933223;0,0935332
x86_64;wh-cas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;1,70487e+07;1,70502e+07;1,70386e+07;1,70632e+07;1,70386e+07;1,70632e+07;0,0724361;58,6554;58,6504;58,6057;58,6902;58,6057;58,6902;0,0724293;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;1,68891e+07;1,689e+07;1,68667e+07;1,69143e+07;1,68667e+07;1,69143e+07;0,141058;59,2097;59,2065;59,1215;59,2884;59,1215;59,2884;0,141049;1;1;1;1;1;1;0
x86_64;wh-cas;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;3;2,72313e+06;2,71715e+06;2,70416e+06;2,72415e+06;2,70416e+06;2,72415e+06;0,414284;367,225;368,037;367,087;369,8;367,087;369,8;0,415271;0,928027;0,926483;0,922193;0,929228;0,922193;0,929228;0,406179
x86_64;wh-cas;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;3;4,05193e+06;4,05126e+06;4,04736e+06;4,05448e+06;4,04736e+06;4,05448e+06;0,0890311;246,796;246,837;246,64;247,074;246,64;247,074;0,0890498;0,927308;0,927771;0,925964;0,93004;0,925964;0,93004;0,223872
x86_64;wh-cas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;1,73598e+07;1,74111e+07;1,73557e+07;1,75177e+07;1,73557e+07;1,75177e+07;0,530312;57,6043;57,4358;57,0852;57,6178;57,0852;57,6178;0,528698;0,992339;0,993328;0,991769;0,995877;0,991769;0,995877;0,224048
x86_64;wh-cas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;1,93911e+07;1,94066e+07;1,93354e+07;1,94933e+07;1,93354e+07;1,94933e+07;0,412515;51,5701;51,5295;51,2998;51,7185;51,2998;51,7185;0,412042;0,996744;0,995459;0,991388;0,998246;0,991388;0,998246;0,362141
x86_64;wh-cas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;1,15069e+07;1,15245e+07;1,14926e+07;1,15742e+07;1,14926e+07;1,15742e+07;0,378129;86,9045;86,7722;86,3993;87,0128;86,3993;87,0128;0,377404;0,956836;0,955313;0,947669;0,961435;0,947669;0,961435;0,7336
x86_64;wh-cas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;1,45467e+07;1,45634e+07;1,45445e+07;1,45991e+07;1,45445e+07;1,45991e+07;0,211998;68,744;68,6653;68,4975;68,7544;68,4975;68,7544;0,211739;0,974922;0,975361;0,97095;0,980211;0,97095;0,980211;0,476345
x86_64;wh-cas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;5,26453e+06;5,27086e+06;5,25798e+06;5,29008e+06;5,25798e+06;5,29008e+06;0,321787;189,95;189,724;189,033;190,187;189,033;190,187;0,321287;0,91284;0,912563;0,910868;0,913981;0,910868;0,913981;0,172577
x86_64;wh-cas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;6,44446e+06;6,43996e+06;6,42057e+06;6,45485e+06;6,42057e+06;6,45485e+06;0,272954;155,172;155,281;154,922;155,75;154,922;155,75;0,273223;0,95834;0,957905;0,956818;0,958557;0,956818;0,958557;0,0989244
x86_64;wh-default;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;7,77473e+06;7,78085e+06;7,76712e+06;7,80069e+06;7,76712e+06;7,80069e+06;0,226173;128,622;128,521;128,194;128,748;128,194;128,748;0,225942;1;1;1;1;1;1;0
x86_64;wh-default;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;1,18857e+07;1,18451e+07;1,16243e+07;1,20252e+07;1,16243e+07;1,20252e+07;1,71822;84,1349;84,44;83,1585;86,0267;83,1585;86,0267;1,72693;1;1;1;1;1;1;0
x86_64;wh-default;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;9,15771e+06;9,14569e+06;9,11419e+06;9,16518e+06;9,11419e+06;9,16518e+06;0,301097;109,198;109,342;109,109;109,719;109,109;109,719;0,301577;1;1;1;1;1;1;0
x86_64;wh-default;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,21271e+07;1,21425e+07;1,21189e+07;1,21814e+07;1,21189e+07;1,21814e+07;0,279839;82,46;82,356;82,0922;82,5157;82,0922;82,5157;0,279416;1;1;1;1;1;1;0
x86_64;wh-default;uniform;0,990000;12;65536;1000;500;4096;50;25;25;3;1,2384e+07;1,23528e+07;1,22661e+07;1,24084e+07;1,22661e+07;1,24084e+07;0,616144;80,7493;80,9552;80,5906;81,5256;80,5906;81,5256;0,618096;0,911588;0,91609;0,911441;0,925242;0,911441;0,925242;0,865189
x86_64;wh-default;uniform;0,990000;12;65536;1000;500;4096;90;5;5;3;2,4018e+07;2,42185e+07;2,39451e+07;2,46924e+07;2,39451e+07;2,46924e+07;1,70124;41,6354;41,2987;40,4983;41,7622;40,4983;41,7622;1,68528;0,938789;0,938026;0,934072;0,941218;0,934072;0,941218;0,38736
x86_64;wh-default;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;3;5,71564e+07;5,72241e+07;5,71445e+07;5,73715e+07;5,71445e+07;5,73715e+07;0,22332;17,4959;17,4752;17,4302;17,4995;17,4302;17,4995;0,223036;0,958162;0,956265;0,944397;0,966236;0,944397;0,966236;1,15474
x86_64;wh-default;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;3;8,1696e+07;8,169e+07;8,15757e+07;8,17984e+07;8,15757e+07;8,17984e+07;0,136478;12,2405;12,2414;12,2252;12,2586;12,2252;12,2586;0,136492;0,945263;0,957585;0,936353;0,99114;0,936353;0,99114;3,07009
x86_64;wh-default;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;1,06536e+07;1,06461e+07;1,06303e+07;1,06543e+07;1,06303e+07;1,06543e+07;0,12836;93,8647;93,9315;93,8591;94,0708;93,8591;94,0708;0,128456;0,980178;0,980456;0,975604;0,985585;0,975604;0,985585;0,509589
x86_64;wh-default;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;1,50507e+07;1,50404e+07;1,50124e+07;1,50581e+07;1,50124e+07;1,50581e+07;0,16321;66,4422;66,4877;66,4093;66,6117;66,4093;66,6117;0,163349;0,992396;0,992418;0,991656;0,993203;0,991656;0,993203;0,0779653
x86_64;wh-default;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;1,21783e+07;1,21227e+07;1,19849e+07;1,2205e+07;1,19849e+07;1,2205e+07;0,990742;82,1135;82,4951;81,9335;83,4383;81,9335;83,4383;0,996129;0,988448;0,987267;0,984355;0,988998;0,984355;0,988998;0,256953
x86_64;wh-default;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,64674e+07;1,6509e+07;1,6448e+07;1,66115e+07;1,6448e+07;1,66115e+07;0,541205;60,726;60,5743;60,1992;60,7978;60,1992;60,7978;0,539609;0,962382;0,969357;0,959748;0,985942;0,959748;0,985942;1,48789
x86_64;wh-default;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;1,53368e+07;1,51891e+07;1,48791e+07;1,53513e+07;1,48791e+07;1,53513e+07;1,76816;65,2025;65,8507;65,141;67,2085;65,141;67,2085;1,78633;0,972395;0,971074;0,965788;0,97504;0,965788;0,97504;0,490724
x86_64;wh-default;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;2,21487e+07;2,21374e+07;2,20871e+07;2,21762e+07;2,20871e+07;2,21762e+07;0,206126;45,1493;45,1726;45,0934;45,2753;45,0934;45,2753;0,206277;0,988879;0,988615;0,986744;0,990221;0,986744;0,990221;0,17737
x86_64;wh-default;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;2,22145e+07;2,22096e+07;2,21671e+07;2,22474e+07;2,21671e+07;2,22474e+07;0,181915;45,0157;45,0256;44,949;45,112;44,949;45,112;0,181973;0,958765;0,959214;0,957126;0,961751;0,957126;0,961751;0,244467
x86_64;wh-default;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;3,12319e+07;3,12583e+07;3,1134e+07;3,1409e+07;3,1134e+07;3,1409e+07;0,445927;32,0185;31,9919;31,838;32,1192;31,838;32,1192;0,445385;0,977177;0,977952;0,964551;0,992129;0,964551;0,992129;1,41166
x86_64;wh-default;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,75902e+07;1,7499e+07;1,73028e+07;1,76042e+07;1,73028e+07;1,76042e+07;0,972096;56,85;57,1496;56,8047;57,7942;56,8047;57,7942;0,977543;0,955392;0,954814;0,946662;0,962387;0,946662;0,962387;0,825128
x86_64;wh-default;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;2,82405e+07;2,82827e+07;2,81822e+07;2,84254e+07;2,81822e+07;2,84254e+07;0,449112;35,4102;35,3578;35,1798;35,4835;35,1798;35,4835;0,448221;0,969114;0,97073;0,968111;0,974964;0,968111;0,974964;0,381277
x86_64;wh-default;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;4,09267e+07;4,08972e+07;4,07953e+07;4,09695e+07;4,07953e+07;4,09695e+07;0,221997;24,4339;24,4516;24,4084;24,5126;24,4084;24,5126;0,222212;0,963434;0,96327;0,961418;0,964957;0,961418;0,964957;0,18429
x86_64;wh-default;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;5,8053e+07;5,80347e+07;5,78057e+07;5,82455e+07;5,78057e+07;5,82455e+07;0,379824;17,2256;17,2312;17,1687;17,2993;17,1687;17,2993;0,380004;0,955865;0,95838;0,950696;0,968578;0,950696;0,968578;0,960204
x86_64;wh-default;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;8,10578e+06;8,10859e+06;8,10252e+06;8,11746e+06;8,10252e+06;8,11746e+06;0,0968319;123,369;123,326;123,191;123,418;123,191;123,418;0,0967854;1;1;1;1;1;1;0
x86_64;wh-default;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;1,215e+07;1,21415e+07;1,21239e+07;1,21506e+07;1,21239e+07;1,21506e+07;0,125294;82,3047;82,3622;82,3004;82,4814;82,3004;82,4814;0,125385;1;1;1;1;1;1;0
x86_64;wh-default;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;8,84759e+06;8,85713e+06;8,84385e+06;8,87996e+06;8,84385e+06;8,87996e+06;0,224159;113,025;112,904;112,613;113,073;112,613;113,073;0,223881;1;1;1;1;1;1;0
x86_64;wh-default;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;1,21582e+07;1,21059e+07;1,19875e+07;1,2172e+07;1,19875e+07;1,2172e+07;0,848735;82,2489;82,6082;82,1559;83,42;82,1559;83,42;0,852832;1;1;1;1;1;1;0
x86_64;wh-default;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;7,16738e+06;7,16938e+06;7,16526e+06;7,17552e+06;7,16526e+06;7,17552e+06;0,0755351;139,521;139,482;139,363;139,562;139,363;139,562;0,07551;0,910389;0,900965;0,881071;0,911434;0,881071;0,911434;1,9131
