lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
tas;uniform;0,000000;8;65536;1000000;95;4;1;20074505;19071794;801852;200859;2007416;498,152831;2108526;3081531;0,684246
tas;uniform;0,000000;8;65536;1000000;95;4;1;22152884;21046517;884759;221608;2215240;451,418275;2416696;3724133;0,648928
tas;uniform;0,000000;8;65536;1000000;95;4;1;20939093;19893224;836394;209475;2093872;477,584075;2371631;2761008;0,858973
tas;uniform;0,000000;8;65536;1000000;95;4;1;20805969;19767604;830562;207803;2080559;480,639848;1727383;3018687;0,572230
tas;uniform;0,000000;8;65536;1000000;95;4;1;22953228;21806702;917022;229504;2295278;435,677022;2560060;3221960;0,794566
ttas;uniform;0,000000;1;65536;1000000;95;4;1;62991171;59844173;2517365;629633;6299056;158,753941;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;62660664;59530182;2503957;626525;6266014;159,591074;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;60487779;57465907;2417479;604393;6048724;165,324105;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;63088263;59936371;2521250;630642;6308766;158,509591;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;61901734;58809123;2473850;618761;6190141;161,547192;0;0;1,000000
ttas;uniform;0,000000;2;65536;1000000;95;4;1;44729900;42494882;1787350;447668;4472946;223,566283;22360133;22369767;0,999569
ttas;uniform;0,000000;2;65536;1000000;95;4;1;36156394;34349529;1444398;362467;3615607;276,578659;18075173;18081221;0,999666
ttas;uniform;0,000000;2;65536;1000000;95;4;1;40459529;38437973;1616338;405218;4045910;247,163152;20226198;20233331;0,999647
ttas;uniform;0,000000;2;65536;1000000;95;4;1;49144051;46687925;1964008;492118;4914356;203,485460;24565514;24578537;0,999470
ttas;uniform;0,000000;2;65536;1000000;95;4;1;32687552;31053706;1306464;327382;3268723;305,929820;16332207;16355345;0,998585
ttas;uniform;0,000000;4;65536;1000000;95;4;1;28361095;26943195;1134655;283245;2836071;352,600364;3526709;10669600;0,330538
ttas;uniform;0,000000;4;65536;1000000;95;4;1;34259821;32546195;1370886;342740;3425930;291,891506;4116465;13001197;0,316622
ttas;uniform;0,000000;4;65536;1000000;95;4;1;20726814;19691117;828806;206891;2072648;482,474374;3393150;7055271;0,480938
ttas;uniform;0,000000;4;65536;1000000;95;4;1;29395155;27926117;1175428;293610;2939478;340,196401;3446545;11504599;0,299580
ttas;uniform;0,000000;4;65536;1000000;95;4;1;26085231;24781384;1043533;260314;2608486;383,364010;3997783;9467107;0,422281
ttas;uniform;0,000000;8;65536;1000000;95;4;1;14761519;14024582;589116;147821;1476126;677,448706;720237;3261424;0,220835
ttas;uniform;0,000000;8;65536;1000000;95;4;1;12331153;11715886;491867;123400;1233090;810,970438;530664;3855457;0,137640
ttas;uniform;0,000000;8;65536;1000000;95;4;1;12833833;12192771;512800;128262;1283358;779,205629;488760;3798135;0,128684
ttas;uniform;0,000000;8;65536;1000000;95;4;1;13966636;13269338;557446;139852;1396639;716,004389;566484;3154107;0,179602
ttas;uniform;0,000000;8;65536;1000000;95;4;1;14238798;13528224;567875;142699;1423853;702,319348;449443;3728470;0,120544
cas;uniform;0,000000;1;65536;1000000;95;4;1;65612927;62334088;2623146;655693;6561230;152,410442;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;66737115;63402019;2668399;666697;6673648;149,843078;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;67363066;63996489;2693495;673082;6736240;148,450747;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;67253063;63892073;2689094;671896;6725261;148,693095;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;67320167;63955774;2691819;672574;6731956;148,545225;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;95;4;1;39144694;37188814;1563833;392047;3914433;255,464839;19562551;19582143;0,998999
cas;uniform;0,000000;2;65536;1000000;95;4;1;42839561;40699346;1711446;428769;4283909;233,431625;21412903;21426658;0,999358
cas;uniform;0,000000;2;65536;1000000;95;4;1;45480994;43208389;1817372;455233;4548056;219,874134;22737357;22743637;0,999724
cas;uniform;0,000000;2;65536;1000000;95;4;1;47098597;44745410;1881770;471417;4709810;212,322785;23546111;23552486;0,999729
cas;uniform;0,000000;2;65536;1000000;95;4;1;40472068;38450093;1616724;405251;4047166;247,086456;20235647;20236421;0,999962
cas;uniform;0,000000;4;65536;1000000;95;4;1;35359379;33592665;1413572;353142;3535886;282,814532;6768907;10793975;0,627100
cas;uniform;0,000000;4;65536;1000000;95;4;1;31740138;30154449;1268412;317277;3173968;315,062953;5176945;10877057;0,475951
cas;uniform;0,000000;4;65536;1000000;95;4;1;29100919;27647494;1162791;290634;2910052;343,636452;5589463;9111738;0,613435
cas;uniform;0,000000;4;65536;1000000;95;4;1;27082302;25729121;1082668;270513;2708195;369,249611;4435154;9005330;0,492503
cas;uniform;0,000000;4;65536;1000000;95;4;1;36777212;34939800;1470137;367275;3677668;271,911411;7213499;11020814;0,654534
cas;uniform;0,000000;8;65536;1000000;95;4;1;15095341;14341713;602479;151149;1509504;662,469208;929572;2611238;0,355989
cas;uniform;0,000000;8;65536;1000000;95;4;1;14330806;13616480;570945;143381;1433054;697,810280;849615;2955053;0,287513
cas;uniform;0,000000;8;65536;1000000;95;4;1;14675291;13943893;584337;147061;1467498;681,431511;921731;3060630;0,301157
cas;uniform;0,000000;8;65536;1000000;95;4;1;14540328;13814960;579759;145609;1454006;687,754800;1302864;2895730;0,449926
cas;uniform;0,000000;8;65536;1000000;95;4;1;15400408;14631480;614682;154246;1540006;649,347798;1036658;2436975;0,425387
ticket;uniform;0,000000;1;65536;1000000;95;4;1;60685061;57653326;2425308;606427;6068448;164,786764;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;60145342;57140452;2403872;601018;6014489;166,265158;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;60376110;57359826;2412988;603296;6037554;165,629967;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;58881362;55939741;2353345;588276;5888081;169,834613;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;60513270;57490043;2418529;604698;6051270;165,254559;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;95;4;1;41956197;39860347;1675895;419955;4195582;238,345915;20973556;20982641;0,999567
ticket;uniform;0,000000;2;65536;1000000;95;4;1;44907158;42663249;1794499;449410;4490672;222,683781;22451897;22455261;0,999850
ticket;uniform;0,000000;2;65536;1000000;95;4;1;45604868;43326256;1822101;456511;4560442;219,276978;22794845;22810023;0,999335
ticket;uniform;0,000000;2;65536;1000000;95;4;1;43108620;40955012;1722257;431351;4310820;231,974408;21548994;21559626;0,999507
ticket;uniform;0,000000;2;65536;1000000;95;4;1;46922030;44577702;1874597;469731;4692157;213,121571;23458224;23463806;0,999762
ticket;uniform;0,000000;4;65536;1000000;95;4;1;56300913;53486322;2250523;564068;5630016;177,619368;14073022;14076486;0,999754
ticket;uniform;0,000000;4;65536;1000000;95;4;1;45947945;43651166;1837238;459541;4594723;217,640964;11486912;11487140;0,999980
ticket;uniform;0,000000;4;65536;1000000;95;4;1;48540534;46114076;1940414;486044;4853988;206,016149;12131661;12139466;0,999357
ticket;uniform;0,000000;4;65536;1000000;95;4;1;50610728;48081171;2022841;506716;5061007;197,589108;12649570;12655875;0,999502
ticket;uniform;0,000000;4;65536;1000000;95;4;1;44898099;42653820;1795128;449151;4489744;222,729825;11220685;11227357;0,999406
ticket;uniform;0,000000;8;65536;1000000;95;4;1;34642242;32913199;1382845;346198;3464154;288,670686;4330079;4330557;0,999890
ticket;uniform;0,000000;8;65536;1000000;95;4;1;35338498;33574310;1410917;353271;3533770;282,983851;4416946;4417585;0,999855
ticket;uniform;0,000000;8;65536;1000000;95;4;1;31354474;29788731;1252237;313506;3135381;318,940411;3918883;3919445;0,999857
ticket;uniform;0,000000;8;65536;1000000;95;4;1;35907409;34114799;1433737;358873;3590659;278,500359;4487972;4488898;0,999794
ticket;uniform;0,000000;8;65536;1000000;95;4;1;37891287;35999384;1513212;378691;3789042;263,918910;4735030;4737025;0,999579
rw;uniform;0,000000;1;65536;1000000;95;4;1;59675140;56693796;2384949;596395;5967463;167,575400;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;59688388;56706364;2385482;596542;5968781;167,538385;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;60409484;57391566;2413954;603964;6040901;165,538214;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;60308354;57295297;2410328;602729;6030782;165,815956;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;59036956;56087571;2359318;590067;5903659;169,386472;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;95;4;1;41586518;39509227;1660909;416382;4158608;240,465051;20786585;20799933;0,999358
rw;uniform;0,000000;2;65536;1000000;95;4;1;43022325;40873006;1718730;430589;4302200;232,439189;21509989;21512336;0,999891
rw;uniform;0,000000;2;65536;1000000;95;4;1;40268792;38256700;1608805;403287;4026837;248,333838;20133991;20134801;0,999960
rw;uniform;0,000000;2;65536;1000000;95;4;1;41888078;39795565;1673123;419390;4188766;238,733759;20935975;20952103;0,999230
rw;uniform;0,000000;2;65536;1000000;95;4;1;39731242;37746073;1587311;397858;3973084;251,693644;19857094;19874148;0,999142
rw;uniform;0,000000;4;65536;1000000;95;4;1;52064512;49461551;2081506;521455;5206377;192,072140;12984715;13046052;0,995298
rw;uniform;0,000000;4;65536;1000000;95;4;1;49271769;46808322;1969887;493560;4927103;202,958998;12243103;12391464;0,988027
rw;uniform;0,000000;4;65536;1000000;95;4;1;44320334;42105101;1771802;443431;4431980;225,632758;11032141;11134194;0,990834
rw;uniform;0,000000;4;65536;1000000;95;4;1;47072339;44719284;1882042;471013;4707178;212,441481;11712295;11808882;0,991821
rw;uniform;0,000000;4;65536;1000000;95;4;1;49285122;46821398;1970105;493619;4928448;202,903622;12259572;12380940;0,990197
rw;uniform;0,000000;8;65536;1000000;95;4;1;49382455;46916055;1972577;493823;4938144;202,505210;6114136;6281362;0,973377
rw;uniform;0,000000;8;65536;1000000;95;4;1;47933180;45539471;1914189;479520;4793208;208,628512;5938550;6032130;0,984486
rw;uniform;0,000000;8;65536;1000000;95;4;1;49640374;47161210;1982851;496313;4963928;201,453346;6130032;6363682;0,963284
rw;uniform;0,000000;8;65536;1000000;95;4;1;47003916;44656437;1877250;470229;4700297;212,752493;5670280;5986231;0,947220
rw;uniform;0,000000;8;65536;1000000;95;4;1;46355192;44040459;1851116;463617;4635422;215,730045;5705207;5855941;0,974260
occ;uniform;0,000000;1;65536;1000000;95;4;1;51955256;49359556;2076196;519504;5195477;192,475095;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;52509690;49886281;2098488;524921;5250918;190,442878;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;55260097;52498695;2208894;552508;5525956;180,964134;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;54980355;52233189;2197501;549665;5497989;181,884678;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;54207463;51498918;2166683;541862;5420694;184,478197;0;0;1,000000
occ;uniform;0,000000;2;65536;1000000;95;4;1;109606759;104128068;4383066;1095625;10960568;91,236142;54791117;54815642;0,999553
occ;uniform;0,000000;2;65536;1000000;95;4;1;109940873;104445595;4396413;1098865;10993971;90,958941;54946717;54994156;0,999137
occ;uniform;0,000000;2;65536;1000000;95;4;1;108959626;103513469;4357070;1089087;10895853;91,778032;54456653;54502973;0,999150
occ;uniform;0,000000;2;65536;1000000;95;4;1;108459741;103038643;4337041;1084057;10845871;92,200981;54224227;54235514;0,999792
occ;uniform;0,000000;2;65536;1000000;95;4;1;106005436;100706761;4239073;1059602;10600440;94,335699;52989562;53015874;0,999504
occ;uniform;0,000000;4;65536;1000000;95;4;1;195808659;186018697;7831444;1958518;19580605;51,070944;48382677;49522103;0,976992
occ;uniform;0,000000;4;65536;1000000;95;4;1;204543788;194316859;8181061;2045868;20454109;48,889930;50731045;51545272;0,984204
occ;uniform;0,000000;4;65536;1000000;95;4;1;202520403;192395319;8099513;2025571;20251772;49,378394;50108900;51170278;0,979258
occ;uniform;0,000000;4;65536;1000000;95;4;1;205202257;194942259;8207475;2052523;20519955;48,733048;51114408;51478140;0,992934
occ;uniform;0,000000;4;65536;1000000;95;4;1;199430112;189458558;7976205;1995349;19942765;50,143497;49405235;50304675;0,982120
occ;uniform;0,000000;8;65536;1000000;95;4;1;279853344;265859430;11193821;2800093;27984744;35,733754;33303758;35707966;0,932670
occ;uniform;0,000000;8;65536;1000000;95;4;1;262995804;249843186;10520495;2632123;26298992;38,024271;30017231;35207880;0,852571
occ;uniform;0,000000;8;65536;1000000;95;4;1;276456484;262630751;11059046;2766687;27645049;36,172842;32308671;36186969;0,892826
occ;uniform;0,000000;8;65536;1000000;95;4;1;285563432;271283675;11422580;2857177;28552531;35,023165;33305418;36748762;0,906300
occ;uniform;0,000000;8;65536;1000000;95;4;1;281946056;267847760;11277501;2820795;28193965;35,468583;33985332;36638792;0,927578
tas;uniform;0,000000;1;65536;1000000;80;10;10;66503360;53201918;6651412;6650030;6650271;150,369804;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;66318489;53054485;6632153;6631851;6631789;150,788869;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;67327249;53860911;6733791;6732547;6732689;148,529064;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;65352861;52282251;6535631;6534979;6535225;153,016920;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;67202513;53761073;6721354;6720086;6720203;148,805018;0;0;1,000000
tas;uniform;0,000000;2;65536;1000000;80;10;10;43239358;34597876;4317760;4323722;4323894;231,273003;21615922;21623436;0,999653
tas;uniform;0,000000;2;65536;1000000;80;10;10;47482787;37993448;4742164;4747175;4748238;210,604425;23733493;23749294;0,999335
tas;uniform;0,000000;2;65536;1000000;80;10;10;44737827;35796585;4467602;4473640;4473737;223,526746;22360723;22377104;0,999268
tas;uniform;0,000000;2;65536;1000000;80;10;10;42413967;33937342;4235440;4241185;4241351;235,773916;21203022;21210945;0,999626
tas;uniform;0,000000;2;65536;1000000;80;10;10;44067670;35260355;4400977;4406338;4406724;226,925901;22027194;22040476;0,999397
tas;uniform;0,000000;4;65536;1000000;80;10;10;34847850;27882178;3482552;3483120;3484732;286,966061;8693540;8732369;0,995553
tas;uniform;0,000000;4;65536;1000000;80;10;10;33244705;26599909;3322873;3321923;3324423;300,804033;8071675;8542852;0,944845
tas;uniform;0,000000;4;65536;1000000;80;10;10;41345292;33079145;4131829;4134318;4134472;241,868822;9895726;10778645;0,918086
tas;uniform;0,000000;4;65536;1000000;80;10;10;37846833;30280122;3782623;3784088;3784627;264,226817;9286091;9637876;0,963500
tas;uniform;0,000000;4;65536;1000000;80;10;10;39669549;31738194;3964553;3966802;3966899;252,086033;9897654;9935446;0,996196
tas;uniform;0,000000;8;65536;1000000;80;10;10;20173400;16142415;2013554;2017431;2017297;495,712619;2249765;2835309;0,793481
tas;uniform;0,000000;8;65536;1000000;80;10;10;22514747;18013834;2249113;2251800;2251427;444,162744;2524384;3620703;0,697208
tas;uniform;0,000000;8;65536;1000000;80;10;10;20754835;16605932;2073209;2075694;2075441;481,825106;2127226;3882683;0,547875
tas;uniform;0,000000;8;65536;1000000;80;10;10;21918149;17536722;2189284;2192143;2191771;456,251854;2421353;3383636;0,715607
tas;uniform;0,000000;8;65536;1000000;80;10;10;20296150;16240669;2026545;2028936;2029572;492,714551;2078186;2919534;0,711821
ttas;uniform;0,000000;1;65536;1000000;80;10;10;61438975;49152757;6143754;6142464;6143838;162,764702;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;59885216;47910299;5988016;5986901;5988466;166,987652;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;60180761;48146490;6017716;6016555;6018015;166,167727;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;61083255;48868476;6108097;6106682;6108276;163,712314;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;61477359;49183740;6147542;6146077;6147677;162,663067;0;0;1,000000
ttas;uniform;0,000000;2;65536;1000000;80;10;10;39573390;31664282;3950930;3958178;3957299;252,697569;19782435;19790955;0,999570
ttas;uniform;0,000000;2;65536;1000000;80;10;10;45430009;36350764;4537058;4542187;4542957;220,120923;22710560;22719449;0,999609
ttas;uniform;0,000000;2;65536;1000000;80;10;10;43295218;34642630;4323418;4329170;4329478;230,974726;21644775;21650443;0,999738
ttas;uniform;0,000000;2;65536;1000000;80;10;10;41988941;33597509;4193117;4198315;4198850;238,160434;20990317;20998624;0,999604
ttas;uniform;0,000000;2;65536;1000000;80;10;10;43407811;34732963;4334470;4340378;4340737;230,375588;21700621;21707190;0,999697
ttas;uniform;0,000000;4;65536;1000000;80;10;10;22196848;17759958;2217621;2219269;2219652;450,520968;3253329;7860071;0,413906
ttas;uniform;0,000000;4;65536;1000000;80;10;10;31211340;24970656;3119062;3121622;3121091;320,400743;3541622;12157164;0,291320
ttas;uniform;0,000000;4;65536;1000000;80;10;10;23335975;18671737;2331283;2332955;2333567;428,528449;3393531;8268962;0,410394
ttas;uniform;0,000000;4;65536;1000000;80;10;10;22989995;18395298;2296480;2298217;2298970;434,977350;3480615;8075404;0,431014
ttas;uniform;0,000000;4;65536;1000000;80;10;10;24729155;19786210;2470565;2472380;2472882;404,386427;3496723;8842787;0,395432
ttas;uniform;0,000000;8;65536;1000000;80;10;10;12693439;10156991;1268217;1268231;1269321;787,822488;627088;3601017;0,174142
ttas;uniform;0,000000;8;65536;1000000;80;10;10;12626171;10103747;1260052;1262372;1262590;792,022654;673818;3019134;0,223183
ttas;uniform;0,000000;8;65536;1000000;80;10;10;13950320;11162035;1392902;1395383;1395000;716,845559;665627;3369945;0,197519
ttas;uniform;0,000000;8;65536;1000000;80;10;10;14051810;11243401;1404039;1404370;1405153;711,666208;742979;3385626;0,219451
ttas;uniform;0,000000;8;65536;1000000;80;10;10;13820847;11058365;1381083;1381399;1382054;723,560702;959901;2836047;0,338464
cas;uniform;0,000000;1;65536;1000000;80;10;10;62253724;49804722;6225050;6223952;6225312;160,634515;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;64105628;51285054;6410759;6409815;6410509;155,993836;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;63636422;50909572;6363654;6363196;6363582;157,144190;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;63000084;50401932;6299487;6298665;6299963;158,731069;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;59514862;47613729;5951182;5949951;5951432;168,026774;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;80;10;10;37803963;30248264;3774387;3781312;3780359;264,525140;18893487;18910476;0,999102
cas;uniform;0,000000;2;65536;1000000;80;10;10;33796931;27041291;3375336;3380304;3379658;295,887921;16889560;16907371;0,998947
cas;uniform;0,000000;2;65536;1000000;80;10;10;43512413;34816383;4345115;4350915;4351201;229,821556;21752922;21759491;0,999698
cas;uniform;0,000000;2;65536;1000000;80;10;10;41272540;33024400;4121070;4127070;4127207;242,294549;20631833;20640707;0,999570
cas;uniform;0,000000;2;65536;1000000;80;10;10;46376879;37108050;4631769;4637060;4637636;215,627080;23186708;23190171;0,999851
cas;uniform;0,000000;4;65536;1000000;80;10;10;27879361;22307990;2785969;2785402;2787899;358,692930;5642832;8274776;0,681932
cas;uniform;0,000000;4;65536;1000000;80;10;10;29616434;23697776;2958750;2959908;2961605;337,654657;6019382;8833380;0,681436
cas;uniform;0,000000;4;65536;1000000;80;10;10;31756809;25409697;3172671;3174441;3175634;314,897704;6739639;9123067;0,738747
cas;uniform;0,000000;4;65536;1000000;80;10;10;27957251;22369596;2793937;2793718;2795685;357,694073;5408549;8494088;0,636743
cas;uniform;0,000000;4;65536;1000000;80;10;10;30917279;24737308;3089666;3090305;3091690;323,447639;5818923;9572349;0,607889
cas;uniform;0,000000;8;65536;1000000;80;10;10;14436643;11552320;1442346;1441977;1443636;692,694962;957177;2670170;0,358470
cas;uniform;0,000000;8;65536;1000000;80;10;10;16767509;13418421;1673719;1675369;1676716;596,403650;1304037;3090482;0,421953
cas;uniform;0,000000;8;65536;1000000;80;10;10;15112083;12092712;1508754;1510617;1511175;661,736713;1242836;2392991;0,519365
cas;uniform;0,000000;8;65536;1000000;80;10;10;14854384;11886398;1483953;1484033;1485405;673,216788;1176173;2721470;0,432183
cas;uniform;0,000000;8;65536;1000000;80;10;10;16743435;13398549;1672222;1672664;1674309;597,261078;1737868;2738621;0,634578
ticket;uniform;0,000000;1;65536;1000000;80;10;10;58382239;46707330;5837728;5837181;5838169;171,286577;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;58809452;47049449;5880426;5879577;5880892;170,042209;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;57151397;45723588;5714055;5713754;5715088;174,975413;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;57696708;46159178;5768647;5768883;5769615;173,321783;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;58611864;46891425;5860580;5859859;5861132;170,615496;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;80;10;10;42463097;33976751;4240506;4245840;4246269;235,500805;21221301;21241796;0,999035
ticket;uniform;0,000000;2;65536;1000000;80;10;10;44322952;35464564;4426177;4432211;4432250;225,619024;22157045;22165907;0,999600
ticket;uniform;0,000000;2;65536;1000000;80;10;10;42640118;34118336;4258060;4263722;4263974;234,523004;21310494;21329624;0,999103
ticket;uniform;0,000000;2;65536;1000000;80;10;10;43520985;34823223;4345929;4351833;4352055;229,776497;21755477;21765508;0,999539
ticket;uniform;0,000000;2;65536;1000000;80;10;10;48083490;38473745;4801993;4807752;4808300;207,973695;24037451;24046039;0,999643
ticket;uniform;0,000000;4;65536;1000000;80;10;10;46375826;37103521;4634804;4637501;4637524;215,632275;11591318;11596736;0,999533
ticket;uniform;0,000000;4;65536;1000000;80;10;10;50509254;40411206;5047710;5050338;5050857;197,986190;12624662;12629926;0,999583
ticket;uniform;0,000000;4;65536;1000000;80;10;10;56056370;44850131;5600342;5605897;5605566;178,394114;14013274;14015788;0,999821
ticket;uniform;0,000000;4;65536;1000000;80;10;10;46409685;37130447;4638142;4641096;4640899;215,475478;11599661;11605436;0,999502
ticket;uniform;0,000000;4;65536;1000000;80;10;10;41792977;33437523;4175876;4179578;4179241;239,277882;10446736;10450216;0,999667
ticket;uniform;0,000000;8;65536;1000000;80;10;10;35463789;28371320;3546934;3545535;3546299;281,984043;4432258;4433400;0,999742
ticket;uniform;0,000000;8;65536;1000000;80;10;10;33287693;26630571;3328762;3328360;3328698;300,417673;4160500;4161122;0,999851
ticket;uniform;0,000000;8;65536;1000000;80;10;10;35473744;28379215;3548036;3546493;3547301;281,904443;4433215;4434723;0,999660
ticket;uniform;0,000000;8;65536;1000000;80;10;10;37486322;29989181;3749235;3747906;3748554;266,769489;4684965;4686370;0,999700
ticket;uniform;0,000000;8;65536;1000000;80;10;10;33479559;26783798;3347978;3347783;3347888;298,695699;4184555;4185351;0,999810
rw;uniform;0,000000;1;65536;1000000;80;10;10;60485529;48390725;6047930;6046874;6048496;165,330343;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;59477502;47584854;5946225;5946423;5947698;168,132272;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;60183210;48149026;6017693;6016491;6018263;166,160896;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;59996215;47999508;5999191;5997516;5999562;166,678811;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;59781669;47827831;5977590;5976248;5978127;167,276473;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;80;10;10;39323346;31464202;3926056;3933088;3932292;254,304605;19652491;19670855;0,999066
rw;uniform;0,000000;2;65536;1000000;80;10;10;39472795;31583763;3940931;3948101;3947237;253,341737;19726831;19745964;0,999031
rw;uniform;0,000000;2;65536;1000000;80;10;10;42855188;34290256;4279714;4285218;4285480;233,346076;21422634;21432554;0,999537
rw;uniform;0,000000;2;65536;1000000;80;10;10;38591021;30878076;3852536;3860409;3859075;259,129435;19290674;19300347;0,999499
rw;uniform;0,000000;2;65536;1000000;80;10;10;37563742;30056322;3750707;3756713;3756339;266,216593;18771806;18791936;0,998929
rw;uniform;0,000000;4;65536;1000000;80;10;10;44278873;35426402;4425017;4427454;4427827;225,844409;10914618;11228497;0,972046
rw;uniform;0,000000;4;65536;1000000;80;10;10;39902368;31924367;3987739;3990262;3990183;250,615029;9800118;10155506;0,965005
rw;uniform;0,000000;4;65536;1000000;80;10;10;49497035;39601289;4946530;4949216;4949636;202,035042;12248831;12505711;0,979459
rw;uniform;0,000000;4;65536;1000000;80;10;10;41885003;33511178;4185200;4188625;4188441;238,752296;10268167;10668386;0,962486
rw;uniform;0,000000;4;65536;1000000;80;10;10;46609103;37290005;4658154;4660944;4660847;214,553258;11525367;11792474;0,977349
rw;uniform;0,000000;8;65536;1000000;80;10;10;36473261;29178419;3647711;3647131;3647246;274,179432;4523467;4629733;0,977047
rw;uniform;0,000000;8;65536;1000000;80;10;10;39398258;31519031;3940296;3938931;3939738;253,823952;4874017;4976178;0,979470
