arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;cds-ttas;uniform;0,990000;8;65536;1000000;90;5;5;57010969;51303904;2853615;2853450;19000531;52,630106;6887245;7373399;0,934067
xeon;diascld45;cds-ttas;uniform;0,990000;16;65536;1000000;90;5;5;76442116;68794356;3823111;3824649;25475307;39,253698;4505505;4997796;0,901498
xeon;diascld45;cds-ttas;uniform;0,990000;32;65536;1000000;90;5;5;103436335;93093245;5170140;5172950;34470794;29,010065;2667680;3833854;0,695822
xeon;diascld45;cds-ttas;uniform;0,990000;48;65536;1000000;90;5;5;136124328;122514141;6806939;6803248;45359262;22,046214;2751118;2931636;0,938424
xeon;diascld45;cds-cas;uniform;0,990000;1;65536;1000000;90;5;5;18783185;16905704;938733;938748;6260587;159,729412;0;0;1,000000
xeon;diascld45;cds-cas;uniform;0,990000;2;65536;1000000;90;5;5;24087596;21678480;1205989;1203127;8028565;124,555246;11996198;12091398;0,992127
xeon;diascld45;cds-cas;uniform;0,990000;4;65536;1000000;90;5;5;39921973;35926453;1998021;1997499;13306212;75,152866;9755812;10238589;0,952847
xeon;diascld45;cds-cas;uniform;0,990000;8;65536;1000000;90;5;5;56313720;50676605;2818885;2818230;18768396;53,281055;6942811;7118401;0,975333
xeon;diascld45;cds-cas;uniform;0,990000;16;65536;1000000;90;5;5;67440801;60694452;3373940;3372409;22475362;44,493164;4007987;4431513;0,904429
xeon;diascld45;cds-cas;uniform;0,990000;32;65536;1000000;90;5;5;86726144;78053737;4335489;4336918;28901784;34,599940;2136182;3328075;0,641867
xeon;diascld45;cds-cas;uniform;0,990000;48;65536;1000000;90;5;5;115700533;104131311;5785961;5783261;38554633;25,937220;2247390;2552351;0,880518
xeon;diascld45;cds-ticket;uniform;0,990000;1;65536;1000000;90;5;5;15189038;13670799;759394;758845;5062633;197,525670;0;0;1,000000
xeon;diascld45;cds-ticket;uniform;0,990000;2;65536;1000000;90;5;5;21606944;19445333;1081281;1080330;7201774;138,854662;10738878;10868066;0,988113
xeon;diascld45;cds-ticket;uniform;0,990000;4;65536;1000000;90;5;5;35856274;32268782;1794296;1793196;11950975;83,675180;8913923;8988202;0,991736
xeon;diascld45;cds-ticket;uniform;0,990000;8;65536;1000000;90;5;5;54975687;49471410;2752556;2751721;18322627;54,577324;6559091;7192541;0,911930
xeon;diascld45;cds-ticket;uniform;0,990000;16;65536;1000000;90;5;5;73957526;66558092;3699813;3699621;24646953;40,572966;4458523;4777230;0,933286
xeon;diascld45;cds-ticket;uniform;0,990000;32;65536;1000000;90;5;5;96405297;86763832;4819941;4821524;32127708;31,125780;2553238;3510138;0,727390
xeon;diascld45;cds-ticket;uniform;0,990000;48;65536;1000000;90;5;5;132991833;119694424;6651667;6645742;44315086;22,565679;2621497;2937446;0,892441
xeon;diascld45;cds-std;zipfian;0,990000;1;65536;1000000;20;40;40;13875725;2776523;5553422;5545780;4624921;216,219900;0;0;1,000000
xeon;diascld45;cds-std;zipfian;0,990000;2;65536;1000000;20;40;40;9586825;1917125;3837427;3832273;3195369;312,952880;4511412;5075413;0,888876
xeon;diascld45;cds-std;zipfian;0,990000;4;65536;1000000;20;40;40;12707260;2541124;5085504;5080632;4235535;236,097634;2988900;3364867;0,888267
xeon;diascld45;cds-std;zipfian;0,990000;8;65536;1000000;20;40;40;15615970;3125191;6244919;6245860;5204638;192,136291;1737358;2169540;0,800796
xeon;diascld45;cds-std;zipfian;0,990000;16;65536;1000000;20;40;40;21999794;4400971;8798906;8799917;7332289;136,383049;1272925;1475385;0,862775
xeon;diascld45;cds-std;zipfian;0,990000;32;65536;1000000;20;40;40;24252349;4846513;9703638;9702198;8082136;123,729652;643325;877441;0,733183
xeon;diascld45;cds-std;zipfian;0,990000;48;65536;1000000;20;40;40;20149894;4030476;8062342;8057076;6714484;148,931761;412626;430547;0,958376
xeon;diascld45;cds-tas;zipfian;0,990000;1;65536;1000000;20;40;40;15561724;3112752;6227817;6221155;5186878;192,794184;0;0;1,000000
xeon;diascld45;cds-tas;zipfian;0,990000;2;65536;1000000;20;40;40;10151885;2031599;4062851;4057435;3383797;295,525935;4432339;5719546;0,774946
xeon;diascld45;cds-tas;zipfian;0,990000;4;65536;1000000;20;40;40;14317650;2863795;5729084;5724771;4772292;209,542883;3250383;3912920;0,830680
xeon;diascld45;cds-tas;zipfian;0,990000;8;65536;1000000;20;40;40;16934810;3388712;6773008;6773090;5644419;177,166132;1852830;2380626;0,778295
xeon;diascld45;cds-tas;zipfian;0,990000;16;65536;1000000;20;40;40;21919319;4384671;8765401;8769247;7305452;136,884066;1175163;1572204;0,747462
xeon;diascld45;cds-tas;zipfian;0,990000;32;65536;1000000;20;40;40;21201180;4238091;8481014;8482075;7065413;141,534530;568841;746705;0,761802
xeon;diascld45;cds-tas;zipfian;0,990000;48;65536;1000000;20;40;40;22085908;4416957;8837538;8831413;7359559;135,877701;387603;537322;0,721361
xeon;diascld45;cds-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;15556948;3111869;6225728;6219351;5185313;192,852376;0;0;1,000000
xeon;diascld45;cds-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;10156853;2031974;4064796;4060083;3385361;295,389463;4833060;5323793;0,907823
xeon;diascld45;cds-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;12723519;2545619;5089431;5088469;4240934;235,797092;2869123;3500732;0,819578
xeon;diascld45;cds-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;19618558;3925191;7845103;7848264;6538599;152,937949;2142154;2770277;0,773263
xeon;diascld45;cds-ttas;zipfian;0,990000;16;65536;1000000;20;40;40;19901113;3981174;7960132;7959807;6632262;150,778112;1232480;1256879;0,980588
xeon;diascld45;cds-ttas;zipfian;0,990000;32;65536;1000000;20;40;40;20839902;4164918;8338995;8335989;6945099;143,986416;581649;745436;0,780280
xeon;diascld45;cds-ttas;zipfian;0,990000;48;65536;1000000;20;40;40;26588899;5316861;10638879;10633159;8860067;112,865955;511141;588202;0,868989
xeon;diascld45;cds-cas;zipfian;0,990000;1;65536;1000000;20;40;40;15486705;3097755;6197743;6191207;5161993;193,723603;0;0;1,000000
xeon;diascld45;cds-cas;zipfian;0,990000;2;65536;1000000;20;40;40;10686547;2137787;4277371;4271389;3561994;280,741575;5083194;5603353;0,907170
xeon;diascld45;cds-cas;zipfian;0,990000;4;65536;1000000;20;40;40;14083058;2817821;5633878;5631359;4693970;213,039263;3102018;3946301;0,786057
xeon;diascld45;cds-cas;zipfian;0,990000;8;65536;1000000;20;40;40;19590761;3921011;7836441;7833309;6529368;153,154176;2342482;2577535;0,908807
xeon;diascld45;cds-cas;zipfian;0,990000;16;65536;1000000;20;40;40;18509515;3702833;7403348;7403334;6168649;162,110040;1109442;1191368;0,931234
xeon;diascld45;cds-cas;zipfian;0,990000;32;65536;1000000;20;40;40;21246960;4246944;8499814;8500202;7080665;141,229666;607751;737889;0,823635
xeon;diascld45;cds-cas;zipfian;0,990000;48;65536;1000000;20;40;40;25018597;5002607;10011479;10004511;8336879;119,948955;482350;574979;0,838900
xeon;diascld45;cds-ticket;zipfian;0,990000;1;65536;1000000;20;40;40;13980945;2796789;5596302;5587854;4660015;214,591576;0;0;1,000000
xeon;diascld45;cds-ticket;zipfian;0,990000;2;65536;1000000;20;40;40;10021571;2005191;4011079;4005301;3340278;299,376237;4415223;5606348;0,787540
xeon;diascld45;cds-ticket;zipfian;0,990000;4;65536;1000000;20;40;40;14693703;2939021;5879438;5875244;4897498;204,185858;3487343;3857247;0,904102
xeon;diascld45;cds-ticket;zipfian;0,990000;8;65536;1000000;20;40;40;15733644;3147188;6291831;6294625;5244020;190,693384;1874036;2057295;0,910922
xeon;diascld45;cds-ticket;zipfian;0,990000;16;65536;1000000;20;40;40;20017534;4003654;8004975;8008905;6671562;149,889914;1218581;1282096;0,950460
xeon;diascld45;cds-ticket;zipfian;0,990000;32;65536;1000000;20;40;40;21466207;4291319;8589121;8585767;7153729;139,787218;606505;738758;0,820979
xeon;diascld45;cds-ticket;zipfian;0,990000;48;65536;1000000;20;40;40;17629671;3526031;7053932;7049708;5862300;170,581493;336433;386646;0,870132
xeon;diascld45;cds-ttas;uniform;0,990000;4;256;1000000;80;10;10;24299792;19441937;2426912;2430943;8099268;123,467936;5713939;6428853;0,888796
xeon;diascld45;cds-ttas;uniform;0,990000;4;1024;1000000;80;10;10;28376224;22701201;2835583;2839440;9457954;105,731102;6905611;7281382;0,948393
xeon;diascld45;cds-ttas;uniform;0,990000;4;4096;1000000;80;10;10;28094246;22476303;2806510;2811433;9363994;106,792032;6752298;7300315;0,924932
xeon;diascld45;cds-ttas;uniform;0,990000;4;16384;1000000;80;10;10;30509288;24407714;3048920;3052654;10168921;98,338847;7572771;7693854;0,984262
xeon;diascld45;cds-ttas;uniform;0,990000;4;65536;1000000;80;10;10;31900693;25520345;3188177;3192171;10632693;94,049545;7560484;8398833;0,900183
xeon;diascld45;cds-ttas;uniform;0,990000;4;262144;1000000;80;10;10;34170398;27338904;3414054;3417440;11389332;87,801462;8183976;8911877;0,918322
xeon;diascld45;cds-cas;uniform;0,990000;4;256;1000000;80;10;10;24063894;19253555;2403221;2407118;8020641;124,678304;5188777;6864837;0,755849
xeon;diascld45;cds-cas;uniform;0,990000;4;1024;1000000;80;10;10;27098041;21679596;2706551;2711894;9032013;110,717280;6635855;6919676;0,958983
xeon;diascld45;cds-cas;uniform;0,990000;4;4096;1000000;80;10;10;29546227;23637366;2952354;2956507;9848100;101,542423;7232689;7543140;0,958843
xeon;diascld45;cds-cas;uniform;0,990000;4;16384;1000000;80;10;10;31122474;24899146;3110326;3113002;10373599;96,398555;7497008;8097190;0,925878
xeon;diascld45;cds-cas;uniform;0,990000;4;65536;1000000;80;10;10;31619918;25297208;3159379;3163331;10539263;94,883289;7565268;8257531;0,916166
xeon;diascld45;cds-cas;uniform;0,990000;4;262144;1000000;80;10;10;35785753;28631293;3574054;3580406;11927614;83,839058;8454282;9485736;0,891263
xeon;diascld45;cds-ticket;uniform;0,990000;4;256;1000000;80;10;10;29495806;23596751;2947275;2951780;9831131;101,717691;7239297;7501212;0,965084
xeon;diascld45;cds-ticket;uniform;0,990000;4;1024;1000000;80;10;10;30156779;24125266;3014366;3017147;10051700;99,485653;7309662;7774597;0,940198
xeon;diascld45;cds-ticket;uniform;0,990000;4;4096;1000000;80;10;10;31706738;25366430;3168830;3171478;10568038;94,624939;7744395;8121227;0,953599
xeon;diascld45;cds-ticket;uniform;0,990000;4;16384;1000000;80;10;10;30406899;24325675;3039407;3041817;10134798;98,669944;7385540;7827964;0,943482
xeon;diascld45;cds-ticket;uniform;0,990000;4;65536;1000000;80;10;10;28833221;23067572;2880459;2885190;9610258;104,055477;6857466;7569684;0,905912
xeon;diascld45;cds-ticket;uniform;0,990000;4;262144;1000000;80;10;10;32147370;25718965;3212742;3215663;10714883;93,328124;7890061;8191429;0,963209
xeon;diascld45;cds-std;uniform;0,990000;1;256;5000000;30;65;5;6546821;1965166;4254805;326850;2182097;458,274609;0;0;1,000000
xeon;diascld45;cds-std;uniform;0,990000;2;256;5000000;30;65;5;6972967;2093736;4530456;348775;2324139;430,266705;3345728;3627239;0,922390
xeon;diascld45;cds-std;uniform;0,990000;4;256;5000000;30;65;5;11883444;3566856;7723060;593528;3960790;252,474865;2882860;3059004;0,942418
xeon;diascld45;cds-std;uniform;0,990000;8;256;5000000;30;65;5;13115431;3934857;8526030;654544;3924451;254,812664;1620907;1654349;0,979785
xeon;diascld45;cds-std;uniform;0,990000;16;256;5000000;30;65;5;12639933;3790822;8217420;631691;4166159;240,029212;750604;829713;0,904655
xeon;diascld45;cds-std;uniform;0,990000;32;256;5000000;30;65;5;18959648;5687436;12324501;947711;6318382;158,268351;514400;671814;0,765688
xeon;diascld45;cds-std;uniform;0,990000;48;256;5000000;30;65;5;26358984;7905094;17135893;1317997;8783397;113,851155;516560;582678;0,886527
xeon;diascld45;cds-tas;uniform;0,990000;1;256;5000000;30;65;5;8088611;2426737;5258104;403770;2695991;370,921115;0;0;1,000000
xeon;diascld45;cds-tas;uniform;0,990000;2;256;5000000;30;65;5;8251029;2476970;5361273;412786;2750114;363,621200;4035594;4215435;0,957337
xeon;diascld45;cds-tas;uniform;0,990000;4;256;5000000;30;65;5;12663936;3801935;8229377;632624;4220949;236,913498;3002943;3329824;0,901832
xeon;diascld45;cds-tas;uniform;0,990000;8;256;5000000;30;65;5;12388931;3717360;8053302;618269;4119876;242,725729;1409869;1698530;0,830052
xeon;diascld45;cds-tas;uniform;0,990000;16;256;5000000;30;65;5;12900982;3869333;8386852;644797;4222873;236,805553;770216;839224;0,917772
xeon;diascld45;cds-tas;uniform;0,990000;32;256;5000000;30;65;5;13104910;3930603;8519244;655063;4335163;230,671827;379462;446096;0,850629
xeon;diascld45;cds-tas;uniform;0,990000;48;256;5000000;30;65;5;12615732;3781788;8203648;630296;3450022;289,853172;245953;279518;0,879918
xeon;diascld45;cds-ttas;uniform;0,990000;1;256;5000000;30;65;5;7923419;2376996;5150791;395632;2640985;378,646475;0;0;1,000000
xeon;diascld45;cds-ttas;uniform;0,990000;2;256;5000000;30;65;5;8225077;2469449;5344066;411562;2741456;364,769550;4041869;4183208;0,966213
xeon;diascld45;cds-ttas;uniform;0,990000;4;256;5000000;30;65;5;13626232;4090775;8854903;680554;4541683;220,182652;3306008;3500864;0,944341
xeon;diascld45;cds-ttas;uniform;0,990000;8;256;5000000;30;65;5;13237366;3972071;8604662;660633;4053790;246,682680;1514794;1808013;0,837823
xeon;diascld45;cds-ttas;uniform;0,990000;16;256;5000000;30;65;5;13231245;3967778;8602164;661303;4409401;226,788141;757159;897496;0,843635
xeon;diascld45;cds-ttas;uniform;0,990000;32;256;5000000;30;65;5;25078066;7523130;16301379;1253557;8334949;119,976737;702504;868034;0,809305
xeon;diascld45;cds-ttas;uniform;0,990000;48;256;5000000;30;65;5;27809778;8341222;18078483;1390073;9258451;108,009420;539136;617567;0,873000
xeon;diascld45;cds-cas;uniform;0,990000;1;256;5000000;30;65;5;7895086;2368628;5132312;394146;2631499;380,011477;0;0;1,000000
