lock;workload;threads;cs_work;read_pct;total_ops;read_ops;write_ops;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
cas;mutex;6;0;100;40914714;0;40914714;13615478;73,445823;6295892;7266764;0,866396
ticket;mutex;1;0;100;1479892220;0;1479892220;492471019;2,030576;0;0;1,000000
ticket;mutex;1;0;100;1484703117;0;1484703117;494072376;2,023995;0;0;1,000000
ticket;mutex;1;0;100;1480807841;0;1480807841;492776364;2,029318;0;0;1,000000
ticket;mutex;1;0;100;1487067002;0;1487067002;494859341;2,020776;0;0;1,000000
ticket;mutex;1;0;100;1488127846;0;1488127846;495212165;2,019336;0;0;1,000000
ticket;mutex;2;0;100;83190904;0;83190904;27683854;36,122138;41373746;41817158;0,989396
ticket;mutex;2;0;100;84234525;0;84234525;28031046;35,674730;41797719;42436806;0,984940
ticket;mutex;2;0;100;80119262;0;80119262;26661679;37,507014;39889117;40230145;0,991523
ticket;mutex;2;0;100;82345106;0;82345106;27402345;36,493227;40784832;41560274;0,981342
ticket;mutex;2;0;100;79658273;0;79658273;26508192;37,724186;38340870;41317403;0,927959
ticket;mutex;4;0;100;48083456;0;48083456;16000941;62,496321;12019065;12022333;0,999728
ticket;mutex;4;0;100;47985666;0;47985666;15968435;62,623542;11995188;11997781;0,999784
ticket;mutex;4;0;100;48044241;0;48044241;15987904;62,547285;12010533;12011560;0,999914
ticket;mutex;4;0;100;47901935;0;47901935;15940466;62,733423;11975036;11976505;0,999877
ticket;mutex;4;0;100;48151431;0;48151431;16023571;62,408058;12036558;12039325;0,999770
ticket;mutex;6;0;100;21513844;0;21513844;7162652;139,613085;3585208;3585930;0,999799
ticket;mutex;6;0;100;21576789;0;21576789;7180133;139,273175;3595941;3596334;0,999891
ticket;mutex;6;0;100;21563620;0;21563620;7182047;139,236051;3593738;3594040;0,999916
ticket;mutex;6;0;100;21509419;0;21509419;7162259;139,620742;3584711;3585131;0,999883
ticket;mutex;6;0;100;21583916;0;21583916;7173381;139,404273;3597140;3597419;0,999922
rw;mutex;1;0;100;2406222462;0;2406222462;801880444;1,247069;0;0;1,000000
rw;mutex;1;0;100;2411792031;0;2411792031;801252756;1,248046;0;0;1,000000
rw;mutex;1;0;100;2410833194;0;2410833194;800933710;1,248543;0;0;1,000000
rw;mutex;1;0;100;2406607695;0;2406607695;799529161;1,250736;0;0;1,000000
rw;mutex;1;0;100;2410632876;0;2410632876;800865596;1,248649;0;0;1,000000
rw;mutex;2;0;100;445187341;0;445187341;147900643;6,761296;204055739;241131602;0,846242
rw;mutex;2;0;100;428206115;0;428206115;142259724;7,029396;167800206;260405909;0,644379
rw;mutex;2;0;100;440906258;0;440906258;146478821;6,826925;184870020;256036238;0,722046
rw;mutex;2;0;100;423869387;0;423869387;140818883;7,101320;201324835;222544552;0,904650
rw;mutex;2;0;100;434263992;0;434263992;144345066;6,927843;170461129;263802863;0,646169
rw;mutex;4;0;100;89752480;0;89752480;29817702;33,537125;22003880;23083956;0,953211
rw;mutex;4;0;100;91866028;0;91866028;30519941;32,765462;21179122;25204627;0,840287
rw;mutex;4;0;100;93898268;0;93898268;31194913;32,056508;22226104;24093127;0,922508
rw;mutex;4;0;100;88598768;0;88598768;29434363;33,973896;20024865;23555008;0,850132
rw;mutex;4;0;100;87206807;0;87206807;29064675;34,406027;21130397;22619283;0,934176
rw;mutex;6;0;100;36864826;0;36864826;12256841;81,587090;5625594;6993496;0,804404
rw;mutex;6;0;100;37094441;0;37094441;12328459;81,113134;5570143;6544242;0,851152
rw;mutex;6;0;100;37052358;0;37052358;12309500;81,238063;5761128;6825120;0,844106
rw;mutex;6;0;100;36678566;0;36678566;12187710;82,049865;5671496;6527983;0,868798
rw;mutex;6;0;100;37280474;0;37280474;12396726;80,666459;6024297;6481109;0,929516
occ;mutex;1;0;100;799071096;0;799071096;265468347;3,766927;0;0;1,000000
occ;mutex;1;0;100;825568420;0;825568420;275018904;3,636114;0;0;1,000000
occ;mutex;1;0;100;802241952;0;802241952;266522012;3,752035;0;0;1,000000
occ;mutex;1;0;100;849295790;0;849295790;282153785;3,544167;0;0;1,000000
occ;mutex;1;0;100;852499567;0;852499567;283218127;3,530847;0;0;1,000000
occ;mutex;2;0;100;239185767;0;239185767;79462552;12,584544;116254542;122931225;0,945688
occ;mutex;2;0;100;248228534;0;248228534;82466688;12,126108;40119904;208108630;0,192783
occ;mutex;2;0;100;261355557;0;261355557;86827672;11,517066;89121449;172234108;0,517444
occ;mutex;2;0;100;235306191;0;235306191;78173544;12,792051;72097903;163208288;0,441754
occ;mutex;2;0;100;374119109;0;374119109;124290220;8,045685;96310451;277808658;0,346679
occ;mutex;4;0;100;128062445;0;128062445;42545085;23,504477;9598039;62040062;0,154707
occ;mutex;4;0;100;126529817;0;126529817;42035944;23,789164;5448963;68277530;0,079806
occ;mutex;4;0;100;127385414;0;127385414;42320167;23,629396;9056357;45730742;0,198037
occ;mutex;4;0;100;128230125;0;128230125;42600742;23,473769;2297208;79086468;0,029047
occ;mutex;4;0;100;129330812;0;129330812;42966472;23,273961;1551870;58571131;0,026495
occ;mutex;6;0;100;9894888;0;9894888;3293680;303,611719;1569236;1744117;0,899731
occ;mutex;6;0;100;9969802;0;9969802;3322416;300,985725;1591573;1748696;0,910148
occ;mutex;6;0;100;9081065;0;9081065;3022519;330,849846;1418096;1600808;0,885863
occ;mutex;6;0;100;9237030;0;9237030;3078786;324,803247;1465451;1590970;0,921105
occ;mutex;6;0;100;9878518;0;9878518;3289956;303,955348;1553886;1769987;0,877908
rw;rw;1;0;80;312254171;249798107;62456064;103737255;9,639738;0;0;1,000000
rw;rw;1;0;80;278271887;222612518;55659369;92447781;10,816917;0;0;1,000000
rw;rw;1;0;80;311401852;249115241;62286611;103454617;9,666074;0;0;1,000000
rw;rw;1;0;80;311186549;248943858;62242691;103383047;9,672766;0;0;1,000000
rw;rw;1;0;80;307967806;246369777;61598029;102313439;9,773887;0;0;1,000000
rw;rw;2;0;80;86353925;69079666;17274259;28688498;34,857175;42640708;43713217;0,975465
rw;rw;2;0;80;87367826;69890967;17476859;29025486;34,452481;42536443;44831383;0,948810
rw;rw;2;0;80;90720168;72572123;18148045;30139229;33,179349;45300540;45419628;0,997378
rw;rw;2;0;80;88443949;70752202;17691747;29383003;34,033281;43900814;44543135;0,985580
rw;rw;2;0;80;87196313;69753781;17442532;28968535;34,520212;42572995;44623318;0,954053
rw;rw;4;0;80;48497949;38796331;9701618;16112017;62,065474;11783137;12609560;0,934461
rw;rw;4;0;80;46567695;37253294;9314401;15470804;64,637881;11435918;11911311;0,960089
rw;rw;4;0;80;47959772;38367262;9592510;15933279;62,761718;11732809;12357000;0,949487
rw;rw;4;0;80;46492868;37192308;9300559;15451847;64,859439;11360986;11945096;0,951598
rw;rw;4;0;80;42946056;34352347;8593709;14291291;69,972685;10492081;10902515;0,962354
rw;rw;6;0;80;16883453;13508515;3374938;5618313;177,989341;2636622;3107717;0,848411
rw;rw;6;0;80;16901317;13522345;3378972;5624303;177,799798;2528829;3192072;0,792222
rw;rw;6;0;80;16971498;13579396;3392102;5653815;176,871695;2575243;3360671;0,766288
rw;rw;6;0;80;17050518;13642100;3408418;5681809;176,000274;2517321;3282609;0,766866
rw;rw;6;0;80;17018004;13615820;3402184;5663120;176,581078;2610433;3151739;0,828252
occ;rw;1;0;80;317958272;254361421;63596851;105807974;9,451083;0;0;1,000000
occ;rw;1;0;80;303877844;243098913;60778931;101122877;9,888959;0;0;1,000000
occ;rw;1;0;80;306789608;245427899;61361709;102092160;9,795071;0;0;1,000000
occ;rw;1;0;80;280523678;224413083;56110595;93351110;10,712245;0;0;1,000000
occ;rw;1;0;80;312443066;249949543;62493523;103972897;9,617891;0;0;1,000000
occ;rw;2;0;80;133448992;106753949;26695043;44408422;22,518251;66478308;66970684;0,992648
occ;rw;2;0;80;134868620;107885963;26982657;44880963;22,281161;66262845;68605775;0,965849
occ;rw;2;0;80;134400763;107510234;26890529;44725113;22,358803;65896307;68504456;0,961927
occ;rw;2;0;80;133773156;107009755;26763401;44516315;22,463674;65727823;68045333;0,965942
occ;rw;2;0;80;134591014;107662724;26928290;44812020;22,315441;66742277;67848737;0,983692
occ;rw;4;0;80;107342662;85880285;21462377;35720818;27,994879;26510246;27089991;0,978599
occ;rw;4;0;80;107657235;86132999;21524236;35825566;27,913027;26504959;27251527;0,972605
occ;rw;4;0;80;107565024;86056577;21508447;35794798;27,937020;26625951;27110035;0,982144
occ;rw;4;0;80;107584323;86073738;21510585;35801288;27,931956;26815514;27061658;0,990904
occ;rw;4;0;80;107065079;85656587;21408492;35656823;28,045123;26462332;26919237;0,983027
occ;rw;6;0;80;29083872;23269969;5813903;9678331;103,323593;4375166;5712347;0,765914
occ;rw;6;0;80;29435855;23551162;5884693;9808686;101,950447;4448626;5500718;0,808736
occ;rw;6;0;80;29537096;23633073;5904023;9832551;101,703003;4428699;5735673;0,772132
occ;rw;6;0;80;29464525;23574894;5889631;9809327;101,943792;4483810;5655400;0,792837
occ;rw;6;0;80;29413811;23534367;5879444;9800985;102,030554;4478077;5688385;0,787232
rw;rw;1;0;95;365429276;347153929;18275347;121650506;8,220270;0;0;1,000000
rw;rw;1;0;95;375879567;357080189;18799378;125083313;7,994672;0;0;1,000000
rw;rw;1;0;95;376353303;357531675;18821628;125241108;7,984599;0;0;1,000000
rw;rw;1;0;95;357643936;339757669;17886267;119014930;8,402307;0;0;1,000000
rw;rw;1;0;95;371795225;353200416;18594809;123724391;8,082481;0;0;1,000000
rw;rw;2;0;95;82338728;78222061;4116667;27400139;36,496165;41011524;41327204;0,992361
rw;rw;2;0;95;84332557;80115694;4216863;28063722;35,633192;42045546;42287011;0,994290
rw;rw;2;0;95;82198052;78088432;4109620;27353400;36,558526;40503344;41694708;0,971426
rw;rw;2;0;95;83671684;79488044;4183640;27844421;35,913836;41530819;42140865;0,985524
rw;rw;2;0;95;83824409;79633436;4190973;27894650;35,849168;41858261;41966148;0,997429
rw;rw;4;0;95;53110993;50457249;2653744;17674007;56,580263;13223193;13315078;0,993099
rw;rw;4;0;95;53073934;50422350;2651584;17661647;56,619858;13167419;13315303;0,988894
rw;rw;4;0;95;52957379;50311642;2645737;17650273;56,656345;13181098;13282286;0,992382
rw;rw;4;0;95;53302131;50638888;2663243;17737579;56,377479;13255860;13364483;0,991872
rw;rw;4;0;95;52227438;49617928;2609510;17379960;57,537529;13006488;13091363;0,993517
rw;rw;6;0;95;20433665;19412003;1021662;6804557;146,960335;3026257;3693807;0,819279
rw;rw;6;0;95;20469382;19446561;1022821;6821172;146,602370;2952307;3807497;0,775393
rw;rw;6;0;95;20465548;19442526;1023022;6818905;146,651110;3058824;4209465;0,726654
rw;rw;6;0;95;20775706;19737505;1038201;6913580;144,642860;3188186;3793065;0,840530
rw;rw;6;0;95;20516419;19490505;1025914;6828595;146,443001;3239319;3643477;0,889074
occ;rw;1;0;95;389561234;370077245;19483989;129636481;7,713878;0;0;1,000000
occ;rw;1;0;95;366612745;348277731;18335014;121999575;8,196750;0;0;1,000000
occ;rw;1;0;95;389696770;370205913;19490857;129681616;7,711193;0;0;1,000000
occ;rw;1;0;95;383618528;364432762;19185766;127659017;7,833368;0;0;1,000000
occ;rw;1;0;95;375528134;356746363;18781771;124966536;8,002142;0;0;1,000000
occ;rw;2;0;95;231451775;219880720;11571055;77098773;12,970375;114591122;116860653;0,980579
occ;rw;2;0;95;234408222;222689488;11718734;78004990;12,819693;116830455;117577767;0,993644
occ;rw;2;0;95;233457129;221786658;11670471;77688458;12,871925;116475238;116981891;0,995669
occ;rw;2;0;95;234804122;223065377;11738745;78137095;12,798019;116891469;117912653;0,991339
occ;rw;2;0;95;230839287;219300503;11538784;76858319;13,010953;113621583;117217704;0,969321
occ;rw;4;0;95;191424445;181852246;9572199;63701070;15,698323;47403759;48789301;0,971602
occ;rw;4;0;95;191725796;182138068;9587728;63801351;15,673649;47855101;48053503;0,995871
occ;rw;4;0;95;191446527;181873532;9572995;63708225;15,696560;47483829;48378392;0,981509
occ;rw;4;0;95;191707968;182120800;9587168;63832462;15,666010;47712032;48142765;0,991053
occ;rw;4;0;95;191686988;182099682;9587306;63788392;15,676833;47830837;48001659;0,996441
occ;rw;6;0;95;164418790;156202473;8216317;54713462;18,277037;21381171;38811143;0,550903
occ;rw;6;0;95;164493338;156274086;8219252;54751923;18,264199;21266545;39453528;0,539028
occ;rw;6;0;95;165162668;156909291;8253377;55041182;18,168214;21167752;39261295;0,539151
occ;rw;6;0;95;165109610;156858908;8250702;54944033;18,200338;21256998;38220493;0,556168
occ;rw;6;0;95;164166199;155963995;8202204;54685391;18,286419;21495151;38901846;0,552548
rcu;rcu;1;0;90;309012053;278106340;30905713;102831425;9,724654;0;0;1,000000
rcu;rcu;1;0;90;309032017;278124511;30907506;102838382;9,723996;0;0;1,000000
rcu;rcu;1;0;90;304433170;273986016;30447154;101307890;9,870899;0;0;1,000000
rcu;rcu;1;0;90;304869812;274379131;30490681;101453340;9,856748;0;0;1,000000
rcu;rcu;1;0;90;312905986;281611111;31294875;104258400;9,591553;0;0;1,000000
rcu;rcu;2;0;90;136807113;123120638;13686475;45526082;21,965430;68296057;68511056;0,996862
rcu;rcu;2;0;90;134570693;121108819;13461874;44781808;22,330496;67089875;67480818;0,994207
rcu;rcu;2;0;90;135458719;121906744;13551975;45077205;22,184161;67712482;67746237;0,999502
rcu;rcu;2;0;90;135225468;121698055;13527413;45019772;22,212462;67244041;67981427;0,989153
rcu;rcu;2;0;90;137540512;123780663;13759849;45769982;21,848381;68509887;69030625;0,992456
rcu;rcu;4;0;90;122411567;110171001;12240566;40735437;24,548650;25942726;35219727;0,736596
rcu;rcu;4;0;90;121537540;109382451;12155089;40444571;24,725197;26122425;33542761;0,778780
rcu;rcu;4;0;90;121753226;109578479;12174747;40516371;24,681381;27209062;33489384;0,812468
rcu;rcu;4;0;90;122183129;109964989;12218140;40659357;24,594585;26962435;33813365;0,797390
rcu;rcu;4;0;90;121476182;109329808;12146374;40424225;24,737642;27256523;32938133;0,827507
rcu;rcu;6;0;90;48428818;43586547;4842271;16115743;62,051124;6560086;9138608;0,717843
rcu;rcu;6;0;90;48158125;43342999;4815126;16025690;62,399809;6222932;9574539;0,649946
rcu;rcu;6;0;90;48579829;43722149;4857680;16190636;61,764095;6638043;10019574;0,662508
rcu;rcu;6;0;90;48347121;43512368;4834753;16103576;62,098005;6142744;9795602;0,627092
rcu;rcu;6;0;90;47773909;42996661;4777248;15893222;62,919903;5954036;9954506;0,598125
ttas;mutex;4;0;100;168821363;0;168821363;56085991;17,829764;36878544;45285075;0,814364
ttas;mutex;4;0;100;167685394;0;167685394;55708711;17,950514;38776170;44018260;0,880911
ttas;mutex;4;0;100;167635954;0;167635954;55692334;17,955792;38766438;43785469;0,885372
ttas;mutex;4;0;100;174721140;0;174721140;58045947;17,227731;36572703;56368204;0,648818
ttas;mutex;4;0;100;167852426;0;167852426;55764120;17,932678;37039205;49280558;0,751599
ttas;mutex;4;50;100;100026483;0;100026483;33233761;30,089883;17425654;37007307;0,470871
ttas;mutex;4;50;100;99733636;0;99733636;33140595;30,174473;21625375;28498326;0,758830
ttas;mutex;4;50;100;100139757;0;100139757;33268530;30,058436;19464071;31194402;0,623960
ttas;mutex;4;50;100;100160669;0;100160669;33275440;30,052194;22957124;28903132;0,794278
ttas;mutex;4;50;100;100091215;0;100091215;33252473;30,072951;19362052;32417257;0,597276
ttas;mutex;4;100;100;49973182;0;49973182;16602131;60,233231;10138436;16552561;0,612500
ttas;mutex;4;100;100;50080497;0;50080497;16637789;60,104138;9552232;19867023;0,480808
ttas;mutex;4;100;100;50005862;0;50005862;16612889;60,194226;4756604;19753099;0,240803
ttas;mutex;4;100;100;50022717;0;50022717;16618609;60,173507;9810279;16609905;0,590628
ttas;mutex;4;100;100;50063634;0;50063634;16647872;60,067736;10458087;15571616;0,671612
ttas;mutex;4;500;100;19593766;0;19593766;6509470;153,622322;2429418;7157622;0,339417
ttas;mutex;4;500;100;19609356;0;19609356;6514659;153,499967;2507096;7497353;0,334397
ttas;mutex;4;500;100;19586605;0;19586605;6507084;153,678666;3158325;6279354;0,502970
ttas;mutex;4;500;100;19552058;0;19552058;6509858;153,613181;4028325;6205899;0,649112
ttas;mutex;4;500;100;19588992;0;19588992;6510153;153,606202;2006169;6536674;0,306910
ttas;mutex;4;1000;100;10258733;0;10258733;3418567;292,520204;708909;4158503;0,170472
ttas;mutex;4;1000;100;10283545;0;10283545;3419206;292,465552;1059263;3191113;0,331942
ttas;mutex;4;1000;100;10287242;0;10287242;3417643;292,599274;1149701;3721157;0,308963
ttas;mutex;4;1000;100;10298605;0;10298605;3421369;292,280641;1820701;3276760;0,555641
ttas;mutex;4;1000;100;10286833;0;10286833;3417497;292,611795;1583114;4259949;0,371627
ttas;mutex;4;5000;100;2144327;0;2144327;712388;1403,728905;231963;897202;0,258540
ttas;mutex;4;5000;100;2144054;0;2144054;712355;1403,794207;247956;845824;0,293153
ttas;mutex;4;5000;100;2137698;0;2137698;710188;1408,076624;65720;875664;0,075052
ttas;mutex;4;5000;100;2143768;0;2143768;712201;1404,096199;402511;697415;0,577147
ttas;mutex;4;5000;100;2141584;0;2141584;711478;1405,524758;238000;767697;0,310018
