lock;workload;threads;cs_work;read_pct;total_ops;read_ops;write_ops;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
ttas;mutex;6;0;100;15572974;0;15572974;5190305;192,666887;1791723;3689104;0,485680
ttas;mutex;8;0;100;12531114;0;12531114;4176355;239,443219;1139831;2233680;0,510293
ttas;mutex;8;0;100;12139517;0;12139517;4045808;247,169358;1236189;2059134;0,600344
ttas;mutex;8;0;100;12363484;0;12363484;4120322;242,699444;1040866;2772331;0,375448
ttas;mutex;8;0;100;12860729;0;12860729;4286158;233,309138;1406209;1882353;0,747049
ttas;mutex;8;0;100;11857937;0;11857937;3951760;253,051775;1013690;2925398;0,346514
ttas;mutex;16;0;100;7647044;0;7647044;2548158;392,440217;348812;683985;0,509970
ttas;mutex;16;0;100;8149165;0;8149165;2715565;368,247458;381641;696846;0,547669
ttas;mutex;16;0;100;7419346;0;7419346;2472266;404,487183;371593;658789;0,564055
ttas;mutex;16;0;100;7968667;0;7968667;2655420;376,588119;319488;719212;0,444220
ttas;mutex;16;0;100;7808063;0;7808063;2601986;384,321721;336462;746664;0,450620
ttas;mutex;32;0;100;5686671;0;5686671;1894569;527,824262;67852;352745;0,192354
ttas;mutex;32;0;100;5522831;0;5522831;1839967;543,487881;64947;320817;0,202443
ttas;mutex;32;0;100;5464291;0;5464291;1820486;549,303587;74294;340991;0,217877
ttas;mutex;32;0;100;5647643;0;5647643;1881657;531,446455;78273;357704;0,218821
ttas;mutex;32;0;100;4361874;0;4361874;1429457;699,566111;68248;218784;0,311942
cas;mutex;1;0;100;306656344;0;306656344;102210836;9,783698;0;0;1,000000
cas;mutex;1;0;100;307156120;0;307156120;102373757;9,768128;0;0;1,000000
cas;mutex;1;0;100;293696745;0;293696745;97891971;10,215342;0;0;1,000000
cas;mutex;1;0;100;309148866;0;309148866;103040055;9,704964;0;0;1,000000
cas;mutex;1;0;100;293620553;0;293620553;97864940;10,218164;0;0;1,000000
cas;mutex;2;0;100;63828614;0;63828614;21273749;47,006287;7469989;56358625;0,132544
cas;mutex;2;0;100;55755092;0;55755092;18582822;53,813139;9756035;45999057;0,212092
cas;mutex;2;0;100;55676709;0;55676709;18557064;53,887834;9771563;45905146;0,212864
cas;mutex;2;0;100;66532403;0;66532403;22175180;45,095461;10253497;56278906;0,182191
cas;mutex;2;0;100;62043155;0;62043155;20678768;48,358780;22638663;39404492;0,574520
cas;mutex;4;0;100;19988635;0;19988635;6662131;150,102112;3959820;6144213;0,644480
cas;mutex;4;0;100;17849351;0;17849351;5948903;168,098218;2710637;6961177;0,389393
cas;mutex;4;0;100;18400922;0;18400922;6132827;163,056939;3814750;6030019;0,632627
cas;mutex;4;0;100;21830553;0;21830553;7275866;137,440670;3356968;7313446;0,459013
cas;mutex;4;0;100;18922282;0;18922282;6306480;158,567060;3287731;6689011;0,491512
cas;mutex;6;0;100;14197061;0;14197061;4731522;211,348448;1462260;4391138;0,333003
cas;mutex;6;0;100;15667207;0;15667207;5221382;191,520140;1778665;3793017;0,468931
cas;mutex;6;0;100;14320139;0;14320139;4772663;209,526625;1474178;4310662;0,341984
cas;mutex;6;0;100;14474284;0;14474284;4824034;207,295378;1801978;2996710;0,601319
cas;mutex;6;0;100;13394857;0;13394857;4464084;224,010111;1550539;3079993;0,503423
cas;mutex;8;0;100;10917729;0;10917729;3638475;274,840397;948490;2124071;0,446543
cas;mutex;8;0;100;12235202;0;12235202;4077678;245,237571;1114739;2602014;0,428414
cas;mutex;8;0;100;11473941;0;11473941;3823798;261,520068;1078668;2308065;0,467347
cas;mutex;8;0;100;12970478;0;12970478;4322679;231,338002;1186119;2102386;0,564178
cas;mutex;8;0;100;11979257;0;11979257;3992377;250,477342;1059022;2512698;0,421468
cas;mutex;16;0;100;7768105;0;7768105;2588538;386,318314;416406;568624;0,732305
cas;mutex;16;0;100;8874233;0;8874233;2956951;338,186120;356533;812785;0,438656
cas;mutex;16;0;100;8140901;0;8140901;2712770;368,626893;346586;693912;0,499467
cas;mutex;16;0;100;7836992;0;7836992;2611392;382,937439;428821;561434;0,763796
cas;mutex;16;0;100;8458619;0;8458619;2818498;354,798875;352854;757181;0,466010
cas;mutex;32;0;100;6681837;0;6681837;2225997;449,236785;107801;358773;0,300471
cas;mutex;32;0;100;5627852;0;5627852;1874942;533,349808;121622;243362;0,499758
cas;mutex;32;0;100;6618602;0;6618602;2205007;453,513260;112058;332778;0,336735
cas;mutex;32;0;100;5614043;0;5614043;1870332;534,664218;93055;264551;0,351747
cas;mutex;32;0;100;6276401;0;6276401;2091057;478,226964;128613;274813;0,468002
ticket;mutex;1;0;100;347591541;0;347591541;115855174;8,631466;0;0;1,000000
ticket;mutex;1;0;100;347090821;0;347090821;115689277;8,643843;0;0;1,000000
ticket;mutex;1;0;100;345674046;0;345674046;115214478;8,679465;0;0;1,000000
ticket;mutex;1;0;100;345400523;0;345400523;115124749;8,686230;0;0;1,000000
ticket;mutex;1;0;100;346270191;0;346270191;115413065;8,664530;0;0;1,000000
ticket;mutex;2;0;100;18839712;0;18839712;6279143;159,257383;7275027;11564685;0,629073
ticket;mutex;2;0;100;23064893;0;23064893;7687421;130,082631;6747679;16317214;0,413531
ticket;mutex;2;0;100;13759738;0;13759738;4586159;218,047349;5307791;8451947;0,627996
ticket;mutex;2;0;100;19065128;0;19065128;6354406;157,371121;7249484;11815644;0,613550
ticket;mutex;2;0;100;19141036;0;19141036;6379697;156,747246;9365759;9775277;0,958107
ticket;mutex;4;0;100;8478036;0;8478036;2825686;353,896274;2112635;2126255;0,993594
ticket;mutex;4;0;100;9117912;0;9117912;3038919;329,064377;2267102;2291720;0,989258
ticket;mutex;4;0;100;9478156;0;9478156;3159026;316,553245;2306974;2431269;0,948876
ticket;mutex;4;0;100;6059441;0;6059441;2019589;495,150161;1513956;1515757;0,998812
ticket;mutex;4;0;100;8052188;0;8052188;2683774;372,609487;2012603;2013480;0,999564
ticket;mutex;6;0;100;5554195;0;5554195;1851053;540,232811;925581;925785;0,999780
ticket;mutex;6;0;100;7400001;0;7400001;2466317;405,462739;1227331;1239185;0,990434
ticket;mutex;6;0;100;5681686;0;5681686;1893604;528,093502;946934;946965;0,999967
ticket;mutex;6;0;100;6860068;0;6860068;2286235;437,400315;1142627;1144061;0,998747
ticket;mutex;6;0;100;7500057;0;7500057;2499551;400,071714;1240788;1258949;0,985574
ticket;mutex;8;0;100;6599396;0;6599396;2199292;454,691712;824009;825824;0,997802
ticket;mutex;8;0;100;5267956;0;5267956;1755621;569,598995;658371;658593;0,999663
ticket;mutex;8;0;100;5605828;0;5605828;1868208;535,272183;700060;701351;0,998159
ticket;mutex;8;0;100;6181099;0;6181099;2059921;485,455433;772609;772662;0,999931
ticket;mutex;8;0;100;5998779;0;5998779;1999145;500,213669;749002;750776;0,997637
ticket;mutex;16;0;100;4345515;0;4345515;1447943;690,634479;271530;271678;0,999455
ticket;mutex;16;0;100;4871151;0;4871151;1623259;616,044340;304440;304456;0,999947
ticket;mutex;16;0;100;4520880;0;4520880;1506441;663,815951;282552;282558;0,999979
ticket;mutex;16;0;100;4949397;0;4949397;1649172;606,364740;309158;309532;0,998792
ticket;mutex;16;0;100;4838703;0;4838703;1612300;620,231849;302383;302490;0,999646
ticket;mutex;32;0;100;3838796;0;3838796;1278941;781,896834;119947;119974;0,999775
ticket;mutex;32;0;100;4127702;0;4127702;1375181;727,176974;128990;128991;0,999992
ticket;mutex;32;0;100;3825708;0;3825708;1274538;784,597541;119543;119562;0,999841
ticket;mutex;32;0;100;4036075;0;4036075;1344573;743,730463;126126;126128;0,999984
ticket;mutex;32;0;100;3718438;0;3718438;1238824;807,216845;116201;116202;0,999991
rw;mutex;1;0;100;313301587;0;313301587;104421587;9,576564;0;0;1,000000
rw;mutex;1;0;100;314158609;0;314158609;104709967;9,550189;0;0;1,000000
rw;mutex;1;0;100;314485196;0;314485196;104818147;9,540333;0;0;1,000000
rw;mutex;1;0;100;295747172;0;295747172;98572627;10,144804;0;0;1,000000
rw;mutex;1;0;100;318935438;0;318935438;106299123;9,407415;0;0;1,000000
rw;mutex;2;0;100;65914730;0;65914730;21969169;45,518334;8447695;57467035;0,147001
rw;mutex;2;0;100;67886818;0;67886818;22626406;44,196148;8569261;59317557;0,144464
rw;mutex;2;0;100;71241029;0;71241029;23744302;42,115366;7713021;63528008;0,121411
rw;mutex;2;0;100;73482082;0;73482082;24491186;40,831015;7811622;65670460;0,118952
rw;mutex;2;0;100;69795355;0;69795355;23262503;42,987635;8216060;61579295;0,133422
rw;mutex;4;0;100;17666510;0;17666510;5887951;169,838365;3774709;4950002;0,762567
rw;mutex;4;0;100;19498594;0;19498594;6498664;153,877770;4272341;5817431;0,734403
rw;mutex;4;0;100;18374315;0;18374315;6123948;163,293342;3923067;5636848;0,695968
rw;mutex;4;0;100;19381497;0;19381497;6459637;154,807454;4401286;5354347;0,822002
rw;mutex;4;0;100;17898193;0;17898193;5965331;167,635278;3644856;5218089;0,698504
rw;mutex;6;0;100;10826595;0;10826595;3608259;277,141954;1403451;2345838;0,598273
rw;mutex;6;0;100;10536593;0;10536593;3511590;284,771239;1381781;2210335;0,625146
rw;mutex;6;0;100;10740414;0;10740414;3579471;279,370846;1217859;2572702;0,473377
rw;mutex;6;0;100;10924217;0;10924217;3640761;274,667834;1239211;2571614;0,481881
rw;mutex;6;0;100;10649023;0;10649023;3549069;281,763988;1127801;2568470;0,439094
rw;mutex;8;0;100;7915560;0;7915560;2638089;379,062163;729596;1258299;0,579827
rw;mutex;8;0;100;7968404;0;7968404;2655515;376,574648;678258;1375799;0,492992
rw;mutex;8;0;100;7620665;0;7620665;2539682;393,749957;665380;1307558;0,508872
rw;mutex;8;0;100;7918791;0;7918791;2639013;378,929474;767890;1243080;0,617732
rw;mutex;8;0;100;8271385;0;8271385;2756493;362,779777;642517;1366411;0,470222
rw;mutex;16;0;100;3822387;0;3822387;1273653;785,142699;167521;349841;0,478849
rw;mutex;16;0;100;3911053;0;3911053;1303303;767,281091;199355;288386;0,691278
rw;mutex;16;0;100;3570158;0;3570158;1189599;840,619298;145047;346145;0,419035
rw;mutex;16;0;100;3514882;0;3514882;1171196;853,827728;134079;308400;0,434757
rw;mutex;16;0;100;3964226;0;3964226;1321044;756,976871;205228;283724;0,723337
rw;mutex;32;0;100;2168567;0;2168567;722428;1384,219993;36767;115839;0,317397
rw;mutex;32;0;100;2235624;0;2235624;744656;1342,901089;29480;152832;0,192892
rw;mutex;32;0;100;2262321;0;2262321;753526;1327,092799;49149;104145;0,471929
rw;mutex;32;0;100;2191733;0;2191733;730178;1369,528714;42276;107565;0,393027
rw;mutex;32;0;100;2317908;0;2317908;772239;1294,934475;38593;156859;0,246036
occ;mutex;1;0;100;154875262;0;154875262;51620472;19,372159;0;0;1,000000
occ;mutex;1;0;100;154987822;0;154987822;51656780;19,358543;0;0;1,000000
occ;mutex;1;0;100;154359601;0;154359601;51447229;19,437393;0;0;1,000000
occ;mutex;1;0;100;155176008;0;155176008;51719446;19,335087;0;0;1,000000
occ;mutex;1;0;100;154541022;0;154541022;51508216;19,414378;0;0;1,000000
occ;mutex;2;0;100;44410759;0;44410759;14801981;67,558522;6666572;37744187;0,176625
occ;mutex;2;0;100;43070833;0;43070833;14355200;69,661164;7226528;35844305;0,201609
occ;mutex;2;0;100;45853047;0;45853047;15282616;65,433823;8133082;37719965;0,215617
occ;mutex;2;0;100;40165767;0;40165767;13387127;74,698623;18875566;21290201;0,886585
occ;mutex;2;0;100;34967448;0;34967448;11654206;85,805927;7006761;27960687;0,250593
occ;mutex;4;0;100;13958895;0;13958895;4652237;214,950341;2722277;4203167;0,647673
occ;mutex;4;0;100;13764480;0;13764480;4587458;217,985608;2661781;3883583;0,685393
occ;mutex;4;0;100;14986652;0;14986652;4994939;200,202628;3174332;4295008;0,739075
occ;mutex;4;0;100;14868585;0;14868585;4955469;201,797240;3239596;4498436;0,720161
occ;mutex;4;0;100;14669674;0;14669674;4889223;204,531460;2942950;4175956;0,704737
occ;mutex;6;0;100;11142261;0;11142261;3713416;269,293802;1485619;2215335;0,670607
occ;mutex;6;0;100;11400926;0;11400926;3799604;263,185309;1688628;2237572;0,754670
occ;mutex;6;0;100;11125501;0;11125501;3707810;269,700954;1484589;2549830;0,582231
occ;mutex;6;0;100;11904757;0;11904757;3967484;252,048898;1360934;3137571;0,433754
occ;mutex;6;0;100;11720339;0;11720339;3906031;256,014333;1447946;2443580;0,592551
occ;mutex;8;0;100;9887548;0;9887548;3295118;303,479252;960033;1403730;0,683916
occ;mutex;8;0;100;10168877;0;10168877;3389014;295,071057;831283;1805793;0,460342
occ;mutex;8;0;100;8850826;0;8850826;2949602;339,028785;310817;5703779;0,054493
occ;mutex;8;0;100;9799284;0;9799284;3265663;306,216491;789395;1592040;0,495839
occ;mutex;8;0;100;7737321;0;7737321;2578549;387,814965;771304;1310181;0,588700
occ;mutex;16;0;100;7281089;0;7281089;2426073;412,188714;235745;655237;0,359786
occ;mutex;16;0;100;5954164;0;5954164;1984012;504,029000;129297;1365138;0,094714
occ;mutex;16;0;100;6977411;0;6977411;2324932;430,120091;195316;766967;0,254660
occ;mutex;16;0;100;6975709;0;6975709;2324486;430,202593;122136;819601;0,149019
occ;mutex;16;0;100;6904045;0;6904045;2300657;434,658285;232203;1052377;0,220646
occ;mutex;32;0;100;4670162;0;4670162;1555947;642,695383;11223;509730;0,022018
occ;mutex;32;0;100;4589176;0;4589176;1528895;654,066922;9981;541776;0,018423
occ;mutex;32;0;100;5027928;0;5027928;1675127;596,969513;30552;414928;0,073632
occ;mutex;32;0;100;4188001;0;4188001;1395342;716,669997;7874;508353;0,015489
occ;mutex;32;0;100;5104521;0;5104521;1700619;588,020990;33887;1538420;0,022027
rw;rw;1;0;0;203283148;0;203283148;67754468;14,759174;0;0;1,000000
rw;rw;1;0;0;202587652;0;202587652;67521164;14,810171;0;0;1,000000
rw;rw;1;0;0;200370720;0;200370720;66782464;14,973991;0;0;1,000000
rw;rw;1;0;0;199933867;0;199933867;66636476;15,006796;0;0;1,000000
rw;rw;1;0;0;200724776;0;200724776;66900554;14,947559;0;0;1,000000
rw;rw;2;0;0;12723951;0;12723951;4240830;235,802886;3723816;9000135;0,413751
rw;rw;2;0;0;27593276;0;27593276;9196717;108,734450;6819979;20773297;0,328305
rw;rw;2;0;0;26888957;0;26888957;8961962;111,582701;7985586;18903371;0,422442
rw;rw;2;0;0;10643797;0;10643797;3547503;281,888402;1078119;9565678;0,112707
rw;rw;2;0;0;18640786;0;18640786;6213064;160,951178;8142459;10498327;0,775596
rw;rw;4;0;0;5313565;0;5313565;1770959;564,665586;878619;1852663;0,474247
rw;rw;4;0;0;10505402;0;10505402;3501314;285,607015;2262608;3293584;0,686974
rw;rw;4;0;0;5909722;0;5909722;1969639;507,707195;1267750;1620916;0,782119
rw;rw;4;0;0;8711967;0;8711967;2903557;344,405116;1891401;2403512;0,786932
rw;rw;4;0;0;10229032;0;10229032;3409217;293,322436;1618980;3154691;0,513198
rw;rw;6;0;0;7797335;0;7797335;2598619;384,819688;885530;1757187;0,503948
rw;rw;6;0;0;4435826;0;4435826;1478337;676,435693;505146;976425;0,517342
rw;rw;6;0;0;7682391;0;7682391;2560405;390,563145;886524;1753433;0,505593
rw;rw;6;0;0;4310807;0;4310807;1436660;696,058444;528520;939763;0,562397
rw;rw;6;0;0;8246052;0;8246052;2748218;363,872092;875849;1955511;0,447888
rw;rw;8;0;0;3565772;0;3565772;1188301;841,537358;218003;950665;0,229316
rw;rw;8;0;0;5754815;0;5754815;1917828;521,422950;475861;964160;0,493550
rw;rw;8;0;0;6357040;0;6357040;2118526;472,026256;400063;1133640;0,352901
rw;rw;8;0;0;3966713;0;3966713;1321946;756,460378;134257;1121343;0,119729
rw;rw;8;0;0;3492804;0;3492804;1163994;859,110764;330981;673801;0,491215
rw;rw;16;0;0;2945005;0;2945005;981404;1018,948305;164302;231286;0,710385
rw;rw;16;0;0;2913228;0;2913228;970710;1030,173379;151636;205443;0,738093
rw;rw;16;0;0;1915613;0;1915613;638300;1566,660306;26432;544356;0,048556
rw;rw;16;0;0;2787115;0;2787115;928669;1076,809206;81258;236315;0,343855
rw;rw;16;0;0;2846625;0;2846625;948529;1054,263433;139630;227151;0,614701
rw;rw;32;0;0;1845648;0;1845648;614874;1626,347694;20780;126200;0,164659
rw;rw;32;0;0;1331235;0;1331235;443536;2254,605975;5349;106366;0,050289
rw;rw;32;0;0;1287627;0;1287627;428948;2331,284855;3540;177105;0,019988
rw;rw;32;0;0;1753128;0;1753128;584092;1712,058469;26125;90011;0,290242
rw;rw;32;0;0;1342020;0;1342020;447107;2236,598952;4755;128993;0,036862
rw;rw;1;0;50;153833265;76910297;76922968;51271864;19,503874;0;0;1,000000
rw;rw;1;0;50;153694394;76840795;76853599;51225462;19,521542;0;0;1,000000
rw;rw;1;0;50;148948495;74465477;74483018;49643358;20,143681;0;0;1,000000
rw;rw;1;0;50;153679966;76833637;76846329;51221047;19,523224;0;0;1,000000
rw;rw;1;0;50;154421302;77205226;77216076;51468095;19,429512;0;0;1,000000
rw;rw;2;0;50;19719445;9859248;9860197;6572319;152,153282;4922179;14797266;0,332641
rw;rw;2;0;50;19344225;9671752;9672473;6447357;155,102295;5115283;14228942;0,359498
rw;rw;2;0;50;21648397;10822034;10826363;7215304;138,594283;3371141;18277256;0,184445
rw;rw;2;0;50;20345569;10171510;10174059;6781059;147,469578;5140677;15204892;0,338094
rw;rw;2;0;50;20194727;10096575;10098152;6730784;148,571085;4955903;15238824;0,325216
rw;rw;4;0;50;9217569;4609042;4608527;3072196;325,500064;1653012;2885790;0,572811
rw;rw;4;0;50;7376132;3688075;3688057;2458422;406,764898;1316398;2439534;0,539610
rw;rw;4;0;50;8439129;4220818;4218311;2812660;355,535301;1593305;2580893;0,617346
rw;rw;4;0;50;8990235;4494566;4495669;2996327;333,741890;1663000;2861682;0,581127
rw;rw;4;0;50;9363950;4682232;4681718;3120984;320,411729;2082326;2580693;0,806886
rw;rw;6;0;50;7595685;3797630;3798055;2531441;395,031817;874225;1602885;0,545407
rw;rw;6;0;50;7090736;3543631;3547105;2363100;423,172890;1065939;1261018;0,845300
rw;rw;6;0;50;7138726;3567330;3571396;2379139;420,319965;1097764;1263388;0,868905
rw;rw;6;0;50;6778085;3389536;3388549;2259021;442,669599;860807;1400916;0,614460
rw;rw;6;0;50;7337159;3667119;3670040;2445238;408,958133;1116886;1327142;0,841572
rw;rw;8;0;50;5250118;2624393;2625725;1749619;571,552733;488822;817854;0,597689
rw;rw;8;0;50;5892073;2946039;2946034;1963568;509,276904;572374;899124;0,636591
rw;rw;8;0;50;4361926;2180716;2181210;1453736;687,882611;482637;628564;0,767841
rw;rw;8;0;50;5393994;2696992;2697002;1797520;556,321926;534464;816578;0,654517
rw;rw;8;0;50;4374184;2186435;2187749;1457765;685,981474;396479;699606;0,566718
rw;rw;16;0;50;2402442;1201473;1200969;800562;1249,120932;120846;180896;0,668041
rw;rw;16;0;50;2503221;1252497;1250724;834072;1198,936901;116249;186090;0,624692
rw;rw;16;0;50;2436806;1218937;1217869;811951;1231,600938;103879;203407;0,510695
rw;rw;16;0;50;2424975;1213346;1211629;808114;1237,447840;121385;197342;0,615100
rw;rw;16;0;50;2693177;1347031;1346146;897373;1114,363352;135605;199132;0,680980
rw;rw;32;0;50;2101693;1050348;1051345;700209;1428,144833;45792;90024;0,508664
rw;rw;32;0;50;1757334;878271;879063;585428;1708,149426;31846;83868;0,379716
rw;rw;32;0;50;1647120;823000;824120;548700;1822,487645;30116;78409;0,384089
rw;rw;32;0;50;1654001;826681;827320;550900;1815,210637;29778;82095;0,362726
rw;rw;32;0;50;2097414;1049082;1048332;698766;1431,093556;47419;86185;0,550200
rw;rw;1;0;100;146828732;146828732;0;48936941;20,434461;0;0;1,000000
rw;rw;1;0;100;146647668;146647668;0;48877095;20,459481;0;0;1,000000
rw;rw;1;0;100;146365418;146365418;0;48782819;20,499020;0;0;1,000000
rw;rw;1;0;100;146353415;146353415;0;48778589;20,500798;0;0;1,000000
rw;rw;1;0;100;146289143;146289143;0;48757687;20,509586;0;0;1,000000
rw;rw;2;0;100;31613102;31613102;0;10536228;94,910625;6885514;24727588;0,278455
rw;rw;2;0;100;37335550;37335550;0;12443760;80,361561;7781401;29554149;0,263293
rw;rw;2;0;100;31548259;31548259;0;10514867;95,103431;6731565;24816694;0,271251
rw;rw;2;0;100;44988004;44988004;0;14994045;66,693142;10276738;34711266;0,296063
rw;rw;2;0;100;29882448;29882448;0;9959798;100,403633;6095865;23786583;0,256273
rw;rw;4;0;100;23752076;23752076;0;7916226;126,322819;3621699;8435209;0,429355
rw;rw;4;0;100;17223841;17223841;0;5740473;174,201665;2818686;5839132;0,482723
rw;rw;4;0;100;22672334;22672334;0;7556387;132,338373;3779250;7556130;0,500157
rw;rw;4;0;100;16499176;16499176;0;5498916;181,854021;2756403;5487896;0,502270
rw;rw;4;0;100;16350065;16350065;0;5449295;183,509968;2731865;5467697;0,499637
rw;rw;6;0;100;16133965;16133965;0;5376924;185,979918;1864068;3519496;0,529641
rw;rw;6;0;100;15422036;15422036;0;5139740;194,562355;1786817;3533536;0,505674
rw;rw;6;0;100;15817164;15817164;0;5271356;189,704474;1823673;3549524;0,513780
rw;rw;6;0;100;16335280;16335280;0;5444015;183,687953;1862316;3656053;0,509379
rw;rw;6;0;100;17917988;17917988;0;5971584;167,459750;2631439;3339605;0,787949
rw;rw;8;0;100;15446568;15446568;0;5147686;194,262026;1436444;2443704;0,587814
rw;rw;8;0;100;18124324;18124324;0;6040193;165,557597;1545538;3137760;0,492561
rw;rw;8;0;100;17275307;17275307;0;5757080;173,699148;1406864;3045698;0,461918
rw;rw;8;0;100;16178331;16178331;0;5391454;185,478714;1389032;2773931;0,500745
rw;rw;8;0;100;16037333;16037333;0;5344702;187,101157;1335731;2666550;0,500921
rw;rw;16;0;100;19450523;19450523;0;6480933;154,298769;902991;1687372;0,535146
rw;rw;16;0;100;18388260;18388260;0;6127735;163,192416;895520;1414709;0,633007
rw;rw;16;0;100;14485298;14485298;0;4826494;207,189700;690767;1123816;0,614662
rw;rw;16;0;100;20120220;20120220;0;6704618;149,150918;1083964;1508546;0,718549
rw;rw;16;0;100;15253360;15253360;0;5082980;196,734949;773971;1203391;0,643158
rw;rw;32;0;100;16547583;16547583;0;5512907;181,392491;270578;865417;0,312656
rw;rw;32;0;100;15185149;15185149;0;5058730;197,678064;278626;775833;0,359131
rw;rw;32;0;100;15811562;15811562;0;5267462;189,844725;302082;761340;0,396777
rw;rw;32;0;100;15035457;15035457;0;5009431;199,623440;285533;733675;0,389182
rw;rw;32;0;100;15685846;15685846;0;5225459;191,370745;297933;744189;0,400346
occ;rw;1;0;0;146703741;0;146703741;48897025;20,451142;0;0;1,000000
