lock;workload;threads;cs_work;read_pct;total_ops;read_ops;write_ops;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
tas;mutex;8;0;100;17706453;0;17706453;5901023;169,462137;2188788;2241046;0,976681
ttas;mutex;1;0;100;84634897;0;84634897;28209939;35,448499;0;0;1,000000
ttas;mutex;1;0;100;84624134;0;84624134;28206257;35,453126;0;0;1,000000
ttas;mutex;1;0;100;84626362;0;84626362;28206872;35,452354;0;0;1,000000
ttas;mutex;1;0;100;84629190;0;84629190;28207985;35,450954;0;0;1,000000
ttas;mutex;1;0;100;84631662;0;84631662;28208794;35,449937;0;0;1,000000
ttas;mutex;2;0;100;114538690;0;114538690;38177059;26,193741;57265704;57272986;0,999873
ttas;mutex;2;0;100;114669566;0;114669566;38220722;26,163817;57330770;57338796;0,999860
ttas;mutex;2;0;100;114554686;0;114554686;38182416;26,190066;57272553;57282133;0,999833
ttas;mutex;2;0;100;114787796;0;114787796;38260124;26,136872;57388611;57399185;0,999816
ttas;mutex;2;0;100;115621096;0;115621096;38244588;26,147490;57805903;57815193;0,999839
ttas;mutex;4;0;100;28040327;0;28040327;9345991;106,997749;7009184;7011384;0,999686
ttas;mutex;4;0;100;35615144;0;35615144;11870482;84,242574;8249232;9558121;0,863060
ttas;mutex;4;0;100;35619896;0;35619896;11872162;84,230650;7782768;10027016;0,776180
ttas;mutex;4;0;100;35595703;0;35595703;11864192;84,287236;8569645;9228062;0,928651
ttas;mutex;4;0;100;28735897;0;28735897;9577642;104,409827;7177149;7190154;0,998191
ttas;mutex;6;0;100;22192138;0;22192138;7396489;135,199263;3694424;3701057;0,998208
ttas;mutex;6;0;100;24073998;0;24073998;8023722;124,630433;4010319;4014842;0,998873
ttas;mutex;6;0;100;22453283;0;22453283;7483432;133,628516;3737891;3745778;0,997894
ttas;mutex;6;0;100;24071510;0;24071510;8022725;124,645914;4006613;4016334;0,997580
ttas;mutex;6;0;100;22192522;0;22192522;7396696;135,195489;3696636;3701137;0,998784
ttas;mutex;8;0;100;18739187;0;18739187;6245072;160,126241;2329768;2351411;0,990796
ttas;mutex;8;0;100;18907827;0;18907827;6301419;158,694407;2324284;2383718;0,975067
ttas;mutex;8;0;100;19326315;0;19326315;6262584;159,678505;2346168;2462174;0,952885
ttas;mutex;8;0;100;18728307;0;18728307;6241627;160,214630;2305487;2360123;0,976850
ttas;mutex;8;0;100;18752357;0;18752357;6249639;160,009235;2322716;2352398;0,987382
cas;mutex;1;0;100;85637105;0;85637105;28543795;35,033883;0;0;1,000000
cas;mutex;1;0;100;84627345;0;84627345;28207226;35,451908;0;0;1,000000
cas;mutex;1;0;100;85635309;0;85635309;28543274;35,034523;0;0;1,000000
cas;mutex;1;0;100;84626783;0;84626783;28207124;35,452037;0;0;1,000000
cas;mutex;1;0;100;85637542;0;85637542;28543972;35,033666;0;0;1,000000
cas;mutex;2;0;100;85485418;0;85485418;28492988;35,096354;41025799;44459619;0,922765
cas;mutex;2;0;100;84647362;0;84647362;28213885;35,443540;42237725;42409637;0,995946
cas;mutex;2;0;100;83344174;0;83344174;27779539;35,997717;28856231;54487943;0,529589
cas;mutex;2;0;100;83339244;0;83339244;27777832;35,999929;39027984;44311260;0,880769
cas;mutex;2;0;100;84645470;0;84645470;28213252;35,444335;40357381;44288089;0,911247
cas;mutex;4;0;100;28202323;0;28202323;9444234;105,884707;6957713;7122901;0,976809
cas;mutex;4;0;100;30925687;0;30925687;9444662;105,879917;5041514;10306905;0,489139
cas;mutex;4;0;100;28335317;0;28335317;9444199;105,885101;6951381;7219388;0,962877
cas;mutex;4;0;100;28334588;0;28334588;9443873;105,888753;6950941;7217997;0,963001
cas;mutex;4;0;100;28337581;0;28337581;9444851;105,877793;6836309;7346907;0,930502
cas;mutex;6;0;100;26870748;0;26870748;8955820;111,659230;4351725;4579622;0,950237
cas;mutex;6;0;100;26492934;0;26492934;8829486;113,256873;4342657;4459322;0,973838
cas;mutex;6;0;100;26872354;0;26872354;8956082;111,655961;4399066;4546703;0,967529
cas;mutex;6;0;100;26873019;0;26873019;8956518;111,650530;4394654;4527137;0,970736
cas;mutex;6;0;100;26495396;0;26495396;8830563;113,243055;4362743;4457601;0,978720
cas;mutex;8;0;100;22254651;0;22254651;7400932;135,118100;2316756;3390055;0,683398
cas;mutex;8;0;100;22146105;0;22146105;7380464;135,492830;2106747;3478222;0,605697
cas;mutex;8;0;100;22250993;0;22250993;7415390;134,854661;2274830;3294910;0,690407
cas;mutex;8;0;100;22233599;0;22233599;7409893;134,954711;2349545;3274488;0,717530
cas;mutex;8;0;100;22841736;0;22841736;7408137;134,986707;2437812;3375457;0,722217
ticket;mutex;1;0;100;78193690;0;78193690;26063104;38,368414;0;0;1,000000
ticket;mutex;1;0;100;78192084;0;78192084;26062417;38,369426;0;0;1,000000
ticket;mutex;1;0;100;78186307;0;78186307;26062424;38,369417;0;0;1,000000
ticket;mutex;1;0;100;78191044;0;78191044;26062042;38,369978;0;0;1,000000
ticket;mutex;1;0;100;78191985;0;78191985;26062404;38,369445;0;0;1,000000
ticket;mutex;2;0;100;107901577;0;107901577;35964861;27,804917;53950304;53951273;0,999982
ticket;mutex;2;0;100;108028040;0;108028040;36006976;27,772396;54013775;54014265;0,999991
ticket;mutex;2;0;100;107892328;0;107892328;35961852;27,807244;53945725;53946603;0,999984
ticket;mutex;2;0;100;107946001;0;107946001;35979765;27,793400;53972175;53973826;0,999969
ticket;mutex;2;0;100;107660674;0;107660674;35970762;27,800357;53829581;53831093;0,999972
ticket;mutex;4;0;100;45234819;0;45234819;15076503;66,328378;11308663;11308729;0,999994
ticket;mutex;4;0;100;45266520;0;45266520;15087431;66,280334;11316587;11316652;0,999994
ticket;mutex;4;0;100;45476729;0;45476729;15157617;65,973429;11369134;11369238;0,999991
ticket;mutex;4;0;100;45709350;0;45709350;15235218;65,637393;11427268;11427365;0,999992
ticket;mutex;4;0;100;45443172;0;45443172;15146449;66,022074;11360715;11360823;0,999990
ticket;mutex;6;0;100;41061475;0;41061475;13685073;73,072315;6843559;6843587;0,999996
ticket;mutex;6;0;100;38822803;0;38822803;12939422;77,283202;6470464;6470469;0,999999
ticket;mutex;6;0;100;39175267;0;39175267;13056627;76,589458;6529209;6529212;1,000000
ticket;mutex;6;0;100;39471938;0;39471938;13155580;76,013368;6578650;6578658;0,999999
ticket;mutex;6;0;100;40749469;0;40749469;13581311;73,630590;6791571;6791581;0,999999
ticket;mutex;8;0;100;35923085;0;35923085;11971996;83,528256;4490272;4490413;0,999969
ticket;mutex;8;0;100;36000858;0;36000858;11998030;83,347010;4499913;4500156;0,999946
ticket;mutex;8;0;100;36228252;0;36228252;12074192;82,821273;4528488;4528542;0,999988
ticket;mutex;8;0;100;35380563;0;35380563;11791483;84,806973;4422388;4422602;0,999952
ticket;mutex;8;0;100;35448598;0;35448598;11814062;84,644891;4431050;4431080;0,999993
rw;mutex;1;0;100;85640984;0;85640984;28545273;35,032070;0;0;1,000000
rw;mutex;1;0;100;85629970;0;85629970;28541622;35,036551;0;0;1,000000
rw;mutex;1;0;100;84619771;0;84619771;28204868;35,454872;0;0;1,000000
rw;mutex;1;0;100;84625088;0;84625088;28206625;35,452663;0;0;1,000000
rw;mutex;1;0;100;85640680;0;85640680;28545171;35,032195;0;0;1,000000
rw;mutex;2;0;100;127330903;0;127330903;42440882;23,562187;63660934;63669969;0,999858
rw;mutex;2;0;100;127335846;0;127335846;42442538;23,561267;63662082;63673764;0,999817
rw;mutex;2;0;100;126208369;0;126208369;42442754;23,561148;63097163;63111206;0,999777
rw;mutex;2;0;100;127337382;0;127337382;42443091;23,560961;63661760;63675622;0,999782
rw;mutex;2;0;100;127336268;0;127336268;42442702;23,561176;63662066;63674202;0,999809
rw;mutex;4;0;100;31561828;0;31561828;10519713;95,059624;7807370;7972872;0,979242
rw;mutex;4;0;100;31561496;0;31561496;10519621;95,060452;7856384;7923812;0,991490
rw;mutex;4;0;100;34081162;0;34081162;10554515;94,746186;8264163;8775796;0,941700
rw;mutex;4;0;100;31665868;0;31665868;10554168;94,749289;7476375;8355651;0,894769
rw;mutex;4;0;100;31628774;0;31628774;10542052;94,858189;7538961;8274573;0,911100
rw;mutex;6;0;100;32818632;0;32818632;10937920;91,425061;5124937;5931636;0,864001
rw;mutex;6;0;100;32869557;0;32869557;10955024;91,282313;4959142;6338689;0,782361
rw;mutex;6;0;100;32829122;0;32829122;10941852;91,392204;5039146;6232328;0,808550
rw;mutex;6;0;100;32867618;0;32867618;10954211;91,289087;5118705;6035700;0,848071
rw;mutex;6;0;100;31728702;0;31728702;10943112;91,381683;5135189;5398455;0,951233
rw;mutex;8;0;100;26345276;0;26345276;8780338;113,890822;2418200;4531099;0,533690
rw;mutex;8;0;100;26343801;0;26343801;8780384;113,890238;2356400;4435151;0,531301
rw;mutex;8;0;100;26346758;0;26346758;8780484;113,888934;2082322;3968406;0,524725
rw;mutex;8;0;100;26345747;0;26345747;8780260;113,891841;2478404;4184201;0,592324
rw;mutex;8;0;100;26346056;0;26346056;8780541;113,888196;1513026;4821442;0,313812
occ;mutex;1;0;100;62009819;0;62009819;20668641;48,382473;0;0;1,000000
occ;mutex;1;0;100;62010126;0;62010126;20668754;48,382209;0;0;1,000000
occ;mutex;1;0;100;62007898;0;62007898;20667941;48,384113;0;0;1,000000
occ;mutex;1;0;100;62011093;0;62011093;20669096;48,381408;0;0;1,000000
occ;mutex;1;0;100;62011238;0;62011238;20669179;48,381214;0;0;1,000000
occ;mutex;2;0;100;62027365;0;62027365;20674414;48,368964;7494613;54532752;0,137433
occ;mutex;2;0;100;62024504;0;62024504;20673310;48,371546;11338532;50685972;0,223702
occ;mutex;2;0;100;62026115;0;62026115;20674040;48,369837;10170831;51855284;0,196139
occ;mutex;2;0;100;62026537;0;62026537;20674179;48,369514;5302645;56723892;0,093482
occ;mutex;2;0;100;62027862;0;62027862;20674639;48,368437;5706351;56321511;0,101317
occ;mutex;4;0;100;24670119;0;24670119;8222638;121,615467;4456743;10712117;0,416047
occ;mutex;4;0;100;24813281;0;24813281;8270394;120,913215;3675733;12359516;0,297401
occ;mutex;4;0;100;23812442;0;23812442;7936842;125,994684;5250867;6554388;0,801122
occ;mutex;4;0;100;23809917;0;23809917;7935945;126,008931;5307506;6594416;0,804849
occ;mutex;4;0;100;24124776;0;24124776;8040942;124,363533;4126597;6845562;0,602813
occ;mutex;6;0;100;25942925;0;25942925;8690980;115,061823;3466873;4825468;0,718453
occ;mutex;6;0;100;26082517;0;26082517;8691067;115,060666;3834649;5958718;0,643536
occ;mutex;6;0;100;26076760;0;26076760;8691198;115,058931;924506;6894008;0,134103
occ;mutex;6;0;100;26076934;0;26076934;8691223;115,058593;3894920;5466763;0,712473
occ;mutex;6;0;100;26075997;0;26075997;8690743;115,064959;3647797;5007829;0,728419
occ;mutex;8;0;100;23093480;0;23093480;7696409;129,930720;2487673;3296042;0,754746
occ;mutex;8;0;100;23093274;0;23093274;7696308;129,932423;2506166;3282215;0,763559
occ;mutex;8;0;100;23098473;0;23098473;7697920;129,905207;2494475;3327504;0,749653
occ;mutex;8;0;100;23095751;0;23095751;7697383;129,914270;2498970;3312904;0,754314
occ;mutex;8;0;100;23034214;0;23034214;7696183;129,934547;2724810;3215892;0,847295
rw;rw;1;0;0;50285542;0;50285542;16760802;59,663014;0;0;1,000000
rw;rw;1;0;0;50283539;0;50283539;16760185;59,665212;0;0;1,000000
rw;rw;1;0;0;50282116;0;50282116;16759695;59,666956;0;0;1,000000
rw;rw;1;0;0;50282832;0;50282832;16759921;59,666151;0;0;1,000000
rw;rw;1;0;0;50284412;0;50284412;16760453;59,664258;0;0;1,000000
rw;rw;2;0;0;65392527;0;65392527;21796035;45,879903;32694176;32698351;0,999872
rw;rw;2;0;0;65395564;0;65395564;21797082;45,877700;32695601;32699963;0,999867
rw;rw;2;0;0;65585622;0;65585622;21789711;45,893220;32791548;32794074;0,999923
rw;rw;2;0;0;65382528;0;65382528;21792781;45,886753;32689235;32693293;0,999876
rw;rw;2;0;0;65444873;0;65444873;21813576;45,843009;32721189;32723684;0,999924
rw;rw;4;0;0;25715052;0;25715052;8570934;116,673389;6311694;6545828;0,964232
rw;rw;4;0;0;30209191;0;30209191;10068714;99,317545;7550231;7554661;0,999414
rw;rw;4;0;0;25711811;0;25711811;8569775;116,689165;6398416;6457551;0,990843
rw;rw;4;0;0;30133089;0;30133089;10043260;99,569256;7467490;7599191;0,982669
rw;rw;4;0;0;25649945;0;25649945;8549238;116,969486;5931633;6893556;0,860461
rw;rw;6;0;0;24185653;0;24185653;8060785;124,057384;3997933;4061417;0,984369
rw;rw;6;0;0;24093372;0;24093372;8030249;124,529135;3978310;4082937;0,974375
rw;rw;6;0;0;28197482;0;28197482;9398060;106,404932;4687239;4713249;0,994482
rw;rw;6;0;0;27786390;0;27786390;9260734;107,982799;4619416;4640602;0,995435
rw;rw;6;0;0;28197520;0;28197520;9398067;106,404859;4686144;4719128;0,993011
rw;rw;8;0;0;22739320;0;22739320;7578348;131,954873;2820065;2872732;0,981667
rw;rw;8;0;0;22571977;0;22571977;7522761;132,929917;2749294;2873688;0,956713
rw;rw;8;0;0;22557934;0;22557934;7517717;133,019094;2763596;2853987;0,968328
rw;rw;8;0;0;22671387;0;22671387;7555628;132,351662;2781468;2895416;0,960645
rw;rw;8;0;0;22753255;0;22753255;7583171;131,870948;2805382;2875491;0,975618
rw;rw;1;0;50;42293698;21152519;21141179;14567618;68,645401;0;0;1,000000
rw;rw;1;0;50;43705573;21858765;21846808;14567660;68,645201;0;0;1,000000
rw;rw;1;0;50;43705790;21858870;21846920;14567700;68,645014;0;0;1,000000
rw;rw;1;0;50;43705314;21858621;21846693;14567544;68,645747;0;0;1,000000
rw;rw;1;0;50;43706937;21859452;21847485;14567598;68,645498;0;0;1,000000
rw;rw;2;0;50;54104314;27044563;27059751;18033583;55,452097;27049110;27055204;0,999775
rw;rw;2;0;50;54089480;27037119;27052361;18028594;55,467442;27041265;27048215;0,999743
rw;rw;2;0;50;54105043;27044942;27060101;18033836;55,451317;27049111;27055932;0,999748
rw;rw;2;0;50;54082307;27033690;27048617;18026248;55,474660;27037352;27044955;0,999719
rw;rw;2;0;50;54074880;27030018;27044862;18023779;55,482258;27033511;27041369;0,999709
rw;rw;4;0;50;24186313;12095904;12090409;7998384;125,025255;6044130;6047783;0,999396
rw;rw;4;0;50;22626156;11315711;11310445;8001460;124,977198;5651922;5659496;0,998662
rw;rw;4;0;50;23996999;12001225;11995774;7998050;125,030469;5995947;6002329;0,998937
rw;rw;4;0;50;24022409;12013621;12008788;8006648;124,896199;5909474;6119422;0,965692
rw;rw;4;0;50;24002839;12003779;11999060;8000293;124,995418;5886358;6127297;0,960678
rw;rw;6;0;50;22051111;11024831;11026280;7349455;136,064510;3668319;3683110;0,995984
rw;rw;6;0;50;20932129;10465917;10466212;6976187;143,344772;3464971;3521528;0,983940
rw;rw;6;0;50;20936359;10468346;10468013;6977700;143,313680;3422805;3530239;0,969567
rw;rw;6;0;50;20942849;10471767;10471082;6980046;143,265520;3446875;3516394;0,980230
rw;rw;6;0;50;22211168;11104924;11106244;7402407;135,091187;3687085;3712095;0,993263
rw;rw;8;0;50;19288016;9644231;9643785;6428072;155,567629;2379946;2462160;0,966609
rw;rw;8;0;50;18770064;9385059;9385005;6255407;159,861698;2314629;2392999;0,967250
rw;rw;8;0;50;18924043;9462075;9461968;6306688;158,561831;2330751;2421461;0,962539
rw;rw;8;0;50;19388262;9694567;9693695;6461520;154,762343;2389460;2474948;0,965459
rw;rw;8;0;50;19306310;9653562;9652748;6434236;155,418601;2376144;2470214;0,961918
rw;rw;1;0;100;45224408;45224408;0;15073894;66,339857;0;0;1,000000
rw;rw;1;0;100;45225989;45225989;0;15074423;66,337527;0;0;1,000000
rw;rw;1;0;100;45226931;45226931;0;15074739;66,336140;0;0;1,000000
rw;rw;1;0;100;45226258;45226258;0;15074506;66,337163;0;0;1,000000
rw;rw;1;0;100;45227886;45227886;0;15074974;66,335105;0;0;1,000000
rw;rw;2;0;100;50973680;50973680;0;16990095;58,857820;25484112;25489568;0,999786
rw;rw;2;0;100;51222739;51222739;0;16990844;58,855229;25608378;25614361;0,999766
rw;rw;2;0;100;50973497;50973497;0;16990081;58,857870;25481670;25491827;0,999602
rw;rw;2;0;100;50976207;50976207;0;16990988;58,854728;25483636;25492571;0,999650
rw;rw;2;0;100;50976797;50976797;0;16991162;58,854125;25483851;25492946;0,999643
rw;rw;4;0;100;22267573;22267573;0;7421909;134,736221;5556436;5576462;0,996409
rw;rw;4;0;100;22265933;22265933;0;7421180;134,749452;5559354;5574293;0,997320
rw;rw;4;0;100;20888257;20888257;0;6962168;143,633419;5216657;5228032;0,997824
rw;rw;4;0;100;20961375;20961375;0;6986539;143,132372;5234210;5243878;0,998156
rw;rw;4;0;100;22788975;22788975;0;7595650;131,654297;5678903;5711642;0,994268
rw;rw;6;0;100;19654100;19654100;0;6550467;152,660849;3271714;3281148;0,997125
rw;rw;6;0;100;20909281;20909281;0;6496449;153,930246;3477422;3488842;0,996727
rw;rw;6;0;100;19510854;19510854;0;6502785;153,780246;3245050;3260019;0,995408
rw;rw;6;0;100;19458671;19458671;0;6485416;154,192113;3236103;3250124;0,995686
rw;rw;6;0;100;19507604;19507604;0;6501661;153,806848;3241246;3260734;0,994023
rw;rw;8;0;100;18668592;18668592;0;6221637;160,729377;2329176;2336443;0,996890
rw;rw;8;0;100;18197035;18197035;0;6064574;164,892021;2270328;2281096;0,995279
rw;rw;8;0;100;18250105;18250105;0;6082238;164,413158;2272595;2288631;0,992993
rw;rw;8;0;100;18642687;18642687;0;6213166;160,948524;2327813;2332686;0,997911
rw;rw;8;0;100;18186693;18186693;0;6061175;164,984496;2268759;2280550;0,994830
occ;rw;1;0;0;46099445;0;46099445;15365481;65,080942;0;0;1,000000
occ;rw;1;0;0;46097091;0;46097091;15364744;65,084065;0;0;1,000000
occ;rw;1;0;0;46092587;0;46092587;15365140;65,082389;0;0;1,000000
occ;rw;1;0;0;46098748;0;46098748;15365347;65,081510;0;0;1,000000
occ;rw;1;0;0;46098750;0;46098750;15365315;65,081644;0;0;1,000000
occ;rw;2;0;0;45975195;0;45975195;15324100;65,256687;22983167;22992028;0,999615
occ;rw;2;0;0;46046792;0;46046792;15347926;65,155382;23021761;23025031;0,999858
occ;rw;2;0;0;46024958;0;46024958;15340693;65,186102;23010832;23014126;0,999857
occ;rw;2;0;0;46092635;0;46092635;15363167;65,090742;23043458;23049177;0,999752
occ;rw;2;0;0;46092017;0;46092017;15363013;65,091398;23043935;23048082;0,999820
occ;rw;4;0;0;21192313;0;21192313;7063494;141,572988;4839449;5755895;0,840781
occ;rw;4;0;0;21192074;0;21192074;7063233;141,578215;4833820;5760784;0,839091
occ;rw;4;0;0;20504175;0;20504175;6834168;146,323581;4953941;5464689;0,906537
occ;rw;4;0;0;21192151;0;21192151;7063494;141,572985;4812847;5783614;0,832152
occ;rw;4;0;0;20479994;0;20479994;6826085;146,496838;4978035;5262011;0,946033
occ;rw;6;0;0;20738252;0;20738252;6911721;144,681757;3377188;3519270;0,959627
occ;rw;6;0;0;21460917;0;21460917;7152619;139,808922;3516414;3641423;0,965670
occ;rw;6;0;0;21470348;0;21470348;7155848;139,745833;3524534;3653438;0,964717
occ;rw;6;0;0;21368189;0;21368189;7121735;140,415206;3219605;3764850;0,855175
occ;rw;6;0;0;20738838;0;20738838;6911975;144,676449;3367080;3514888;0,957948
occ;rw;8;0;0;19577774;0;19577774;6524709;153,263535;2277181;2745208;0,829511
occ;rw;8;0;0;19266262;0;19266262;6420918;155,740952;2098249;2810107;0,746679
occ;rw;8;0;0;19578883;0;19578883;6525140;153,253412;2281337;2736979;0,833524
occ;rw;8;0;0;19271435;0;19271435;6422569;155,700917;2085966;2856414;0,730274
occ;rw;8;0;0;19577607;0;19577607;6524533;153,267668;2246245;2770354;0,810815
occ;rw;1;0;50;53364418;26691728;26672690;17787034;56,220727;0;0;1,000000
occ;rw;1;0;50;53361345;26690230;26671115;17786018;56,223938;0;0;1,000000
occ;rw;1;0;50;53365613;26692331;26673282;17787396;56,219583;0;0;1,000000
occ;rw;1;0;50;53367302;26693131;26674171;17788033;56,217569;0;0;1,000000
occ;rw;1;0;50;53366588;26692788;26673800;17787798;56,218311;0;0;1,000000
occ;rw;2;0;50;74577802;37288810;37288992;24857622;40,229109;37269787;37308015;0,998975
occ;rw;2;0;50;74517712;37258634;37259078;24837655;40,261449;37253013;37264699;0,999686
occ;rw;2;0;50;74524789;37262155;37262634;24840012;40,257629;37253124;37271665;0,999503
occ;rw;2;0;50;74573991;37287047;37286944;24856389;40,231104;37270456;37303535;0,999113
occ;rw;2;0;50;74536101;37267903;37268198;24843701;40,251650;37267711;37268390;0,999982
occ;rw;4;0;50;41016774;20507889;20508885;13671052;73,147256;10252115;10258812;0,999347
occ;rw;4;0;50;40948611;20473663;20474948;13648010;73,270754;10231710;10242482;0,998948
occ;rw;4;0;50;40948830;20473832;20474998;13648476;73,268253;10231202;10243776;0,998773
occ;rw;4;0;50;40362633;20181298;20181335;13453094;74,332341;10087739;10094025;0,999377
occ;rw;4;0;50;40357563;20178749;20178814;13451428;74,341546;10086969;10093236;0,999379
occ;rw;6;0;50;39245446;19628628;19616818;13079814;76,453685;6537594;6543542;0,999091
occ;rw;6;0;50;39630765;19821841;19808924;13208148;75,710838;6596181;6615786;0,997037
occ;rw;6;0;50;39118143;19564813;19553330;13037727;76,700486;6507865;6529873;0,996630
occ;rw;6;0;50;39631175;19821919;19809256;13208529;75,708653;6590354;6624069;0,994910
occ;rw;6;0;50;39245434;19628712;19616722;13079901;76,453177;6530804;6547351;0,997473
occ;rw;8;0;50;36857296;18430799;18426497;12283445;81,410380;4485664;4796744;0,935148
occ;rw;8;0;50;36901176;18452484;18448692;12297718;81,315897;4497954;4804160;0,936262
occ;rw;8;0;50;36612581;18309363;18303218;12201696;81,955819;4276730;4813036;0,888572
occ;rw;8;0;50;36722596;18363393;18359203;12238511;81,709285;4493136;4807312;0,934646
occ;rw;8;0;50;36928171;18466035;18462136;12307161;81,253501;4495417;4812803;0,934054
occ;rw;1;0;100;81702808;81702808;0;27232562;36,720746;0;0;1,000000
occ;rw;1;0;100;81707340;81707340;0;27234101;36,718671;0;0;1,000000
occ;rw;1;0;100;81708172;81708172;0;27234430;36,718227;0;0;1,000000
occ;rw;1;0;100;81708808;81708808;0;27234643;36,717940;0;0;1,000000
occ;rw;1;0;100;81700863;81700863;0;27231975;36,721537;0;0;1,000000
occ;rw;2;0;100;161923977;161923977;0;53976134;18,526707;80952048;80971929;0,999754
occ;rw;2;0;100;161942909;161942909;0;53976331;18,526639;80967533;80975376;0,999903
occ;rw;2;0;100;161947659;161947659;0;53978936;18,525745;80967050;80980609;0,999833
occ;rw;2;0;100;161952816;161952816;0;53980824;18,525097;80970303;80982513;0,999849
occ;rw;2;0;100;161940457;161940457;0;53976741;18,526498;80949938;80990519;0,999499
occ;rw;4;0;100;323912729;323912729;0;107961057;9,262599;80964131;80983716;0,999758
occ;rw;4;0;100;323899854;323899854;0;107957894;9,262871;80966072;80981953;0,999804
occ;rw;4;0;100;323924312;323924312;0;107966107;9,262166;80962870;80993740;0,999619
occ;rw;4;0;100;323907170;323907170;0;107959383;9,262743;80973217;80979867;0,999918
occ;rw;4;0;100;323914379;323914379;0;107962819;9,262448;80966719;80987786;0,999740
occ;rw;6;0;100;485845634;485845634;0;161929709;6,175519;80968547;80979759;0,999862
occ;rw;6;0;100;485870454;485870454;0;161932468;6,175414;80967879;80989745;0,999730
occ;rw;6;0;100;485832778;485832778;0;161919952;6,175891;80964017;80984972;0,999741
occ;rw;6;0;100;484794023;484794023;0;161935174;6,175311;79773642;81148470;0,983058
occ;rw;6;0;100;485867810;485867810;0;161935516;6,175298;80967069;80987671;0,999746
occ;rw;8;0;100;647441358;647441358;0;215774739;4,634463;80646670;81265494;0,992385
occ;rw;8;0;100;647337581;647337581;0;215743028;4,635144;80770505;80974608;0,997479
occ;rw;8;0;100;647471153;647471153;0;215787919;4,634180;80675112;81287993;0,992460
occ;rw;8;0;100;647523620;647523620;0;215796561;4,633994;80829665;80985767;0,998072
occ;rw;8;0;100;647537374;647537374;0;215803151;4,633853;80845395;80996837;0,998130
rcu;rcu;1;0;0;20637391;0;20637391;6878801;145,374163;0;0;1,000000
rcu;rcu;1;0;0;20633549;0;20633549;6877528;145,401079;0;0;1,000000
rcu;rcu;1;0;0;20634143;0;20634143;6877743;145,396534;0;0;1,000000
rcu;rcu;1;0;0;20811890;0;20811890;6878144;145,388066;0;0;1,000000
rcu;rcu;1;0;0;20634828;0;20634828;6877987;145,391363;0;0;1,000000
rcu;rcu;2;0;0;17748032;0;17748032;5934569;168,504231;8873249;8874783;0,999827
rcu;rcu;2;0;0;17847357;0;17847357;5948853;168,099619;8922615;8924742;0,999762
rcu;rcu;2;0;0;17820908;0;17820908;5940032;168,349255;8909732;8911176;0,999838
rcu;rcu;2;0;0;17802445;0;17802445;5933887;168,523593;8900192;8902253;0,999768
rcu;rcu;2;0;0;17802122;0;17802122;5933782;168,526574;8899894;8902228;0,999738
rcu;rcu;4;0;0;13488904;0;13488904;4496095;222,415189;3310123;3434208;0,963868
rcu;rcu;4;0;0;13051330;0;13051330;4350241;229,872304;2609928;3915929;0,666490
rcu;rcu;4;0;0;12507356;0;12507356;4168923;239,870091;2905780;3347746;0,867981
