lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
tas;uniform;0,000000;8;65536;1000000;95;4;1;32227088;30617702;1287221;322165;3222640;310,304530;3991909;4052881;0,984956
tas;uniform;0,000000;8;65536;1000000;95;4;1;32960942;31315677;1315966;329299;3296029;303,395368;4103092;4130644;0,993330
tas;uniform;0,000000;8;65536;1000000;95;4;1;31773303;30186890;1268912;317501;3177269;314,735617;3962398;3982969;0,994835
ttas;uniform;0,000000;1;65536;1000000;95;4;1;8286742;7873047;331007;82688;828666;1206,757525;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;8068678;7665936;322290;80452;806859;1239,372394;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;8372998;7955002;334596;83400;837292;1194,325108;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;7971125;7573177;318451;79497;797105;1254,539586;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;95;4;1;8218804;7808531;328271;82002;821872;1216,733359;0;0;1,000000
ttas;uniform;0,000000;2;65536;1000000;95;4;1;14254647;13542877;569475;142295;1425450;701,532541;7120087;7134560;0,997971
ttas;uniform;0,000000;2;65536;1000000;95;4;1;15342703;14576276;613137;153290;1534256;651,781650;7669986;7672717;0,999644
ttas;uniform;0,000000;2;65536;1000000;95;4;1;13947707;13251197;557228;139282;1394756;716,970798;6972525;6975182;0,999619
ttas;uniform;0,000000;2;65536;1000000;95;4;1;14283027;13569802;570624;142601;1428288;700,138459;7134414;7148613;0,998014
ttas;uniform;0,000000;2;65536;1000000;95;4;1;13697111;13013191;547185;136735;1369698;730,087946;6842082;6855029;0,998111
ttas;uniform;0,000000;4;65536;1000000;95;4;1;21594766;20516560;862935;215271;2159441;463,082624;5363903;5436939;0,986567
ttas;uniform;0,000000;4;65536;1000000;95;4;1;25024178;23774428;1000419;249331;2502386;399,618536;6201238;6310334;0,982712
ttas;uniform;0,000000;4;65536;1000000;95;4;1;22842170;21701631;912587;227952;2284184;437,792941;5668874;5752916;0,985391
ttas;uniform;0,000000;4;65536;1000000;95;4;1;21082526;20030066;842373;210087;2108225;474,332477;5237633;5306111;0,987095
ttas;uniform;0,000000;4;65536;1000000;95;4;1;23258495;22097167;929631;231697;2325819;429,955908;5777185;5851707;0,987265
ttas;uniform;0,000000;8;65536;1000000;95;4;1;25388141;24120441;1013757;253943;2538757;393,893468;2204802;3827404;0,576057
ttas;uniform;0,000000;8;65536;1000000;95;4;1;17463468;16591586;697258;174624;1746312;572,635142;1592804;2553100;0,623871
ttas;uniform;0,000000;8;65536;1000000;95;4;1;19295442;18332413;770061;192968;1929506;518,267235;1723705;2776160;0,620895
ttas;uniform;0,000000;8;65536;1000000;95;4;1;21718712;20634694;866814;217204;2171825;460,442084;1893402;3240449;0,584302
ttas;uniform;0,000000;8;65536;1000000;95;4;1;25119782;23865738;1002808;251236;2511929;398,100285;2192591;3830633;0,572383
cas;uniform;0,000000;1;65536;1000000;95;4;1;8175864;7767731;326663;81470;817578;1223,123556;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;8213919;7803765;328191;81963;821383;1217,458005;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;8354537;7937558;333662;83317;835444;1196,967934;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;7954705;7557516;317884;79305;795463;1257,128789;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;8352274;7935285;333778;83211;835219;1197,289975;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;95;4;1;12383411;11765188;494642;123581;1238328;807,539960;6189708;6193703;0,999355
cas;uniform;0,000000;2;65536;1000000;95;4;1;13232072;12571136;528748;132188;1323193;755,747171;6615573;6616499;0,999860
cas;uniform;0,000000;2;65536;1000000;95;4;1;13744243;13058081;548998;137164;1374410;727,584415;6871155;6873088;0,999719
cas;uniform;0,000000;2;65536;1000000;95;4;1;13501812;12827487;539515;134810;1350168;740,648278;6749887;6751925;0,999698
cas;uniform;0,000000;2;65536;1000000;95;4;1;12697973;12063891;507357;126725;1269786;787,534071;6346591;6351382;0,999246
cas;uniform;0,000000;4;65536;1000000;95;4;1;20218055;19208566;807957;201532;2021776;494,614528;5032092;5079428;0,990681
cas;uniform;0,000000;4;65536;1000000;95;4;1;19690249;18707214;786887;196148;1968996;507,873001;4900011;4944610;0,990980
cas;uniform;0,000000;4;65536;1000000;95;4;1;19008402;18059214;759756;189432;1900814;526,090133;4731037;4774310;0,990936
cas;uniform;0,000000;4;65536;1000000;95;4;1;24478277;23255843;978388;244046;2447799;408,530269;6093888;6147086;0,991346
cas;uniform;0,000000;4;65536;1000000;95;4;1;21959243;20863117;877175;218951;2195890;455,396074;5462712;5518321;0,989923
cas;uniform;0,000000;8;65536;1000000;95;4;1;26086278;24783571;1041729;260978;2608567;383,352121;2844777;3609872;0,788055
cas;uniform;0,000000;8;65536;1000000;95;4;1;29446584;27976387;1175467;294730;2944595;339,605166;2936181;4245104;0,691663
cas;uniform;0,000000;8;65536;1000000;95;4;1;25644933;24364628;1023828;256477;2564445;389,947840;2853921;3484429;0,819050
cas;uniform;0,000000;8;65536;1000000;95;4;1;27831969;26442407;1111115;278447;2783137;359,306733;3338004;3590278;0,929734
cas;uniform;0,000000;8;65536;1000000;95;4;1;25882410;24589857;1033690;258863;2588189;386,370455;3001968;3408412;0,880753
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7140633;6784062;285339;71232;714056;1400,448689;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7092695;6738490;283420;70785;709262;1409,914492;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7003029;6653217;279914;69898;700295;1427,967797;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7067639;6714653;282468;70518;706759;1414,908752;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7187062;6828198;287163;71701;718702;1391,396837;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;95;4;1;10860820;10318821;433673;108326;1086071;920,749678;5429275;5431545;0,999582
ticket;uniform;0,000000;2;65536;1000000;95;4;1;12179181;11571087;486507;121587;1217904;821,082314;6079908;6099273;0,996825
ticket;uniform;0,000000;2;65536;1000000;95;4;1;11527056;10951724;460243;115089;1152694;867,532464;5760128;5766928;0,998821
ticket;uniform;0,000000;2;65536;1000000;95;4;1;11435813;10865103;456558;114152;1143570;874,454280;5716619;5719194;0,999550
ticket;uniform;0,000000;2;65536;1000000;95;4;1;11771139;11183561;470158;117420;1177101;849,544268;5881490;5889649;0,998615
ticket;uniform;0,000000;4;65536;1000000;95;4;1;19709547;18725656;787471;196420;1970930;507,374532;4904977;4950057;0,990893
ticket;uniform;0,000000;4;65536;1000000;95;4;1;20218652;19209222;807955;201475;2021838;494,599327;5038513;5073920;0,993022
ticket;uniform;0,000000;4;65536;1000000;95;4;1;19595117;18616993;782851;195273;1959485;510,337962;4878522;4921000;0,991368
ticket;uniform;0,000000;4;65536;1000000;95;4;1;21338790;20273634;852472;212684;2133853;468,635834;5306035;5361867;0,989587
ticket;uniform;0,000000;4;65536;1000000;95;4;1;21791564;20703550;870722;217292;2179128;458,898960;5423067;5474027;0,990691
ticket;uniform;0,000000;8;65536;1000000;95;4;1;34026865;32327808;1358988;340069;3402613;293,891711;4222344;4276313;0,987380
ticket;uniform;0,000000;8;65536;1000000;95;4;1;36254521;34444689;1447700;362132;3625382;275,832986;4491844;4552039;0,986776
ticket;uniform;0,000000;8;65536;1000000;95;4;1;36297764;34485702;1449405;362657;3629700;275,504836;4507212;4558532;0,988742
ticket;uniform;0,000000;8;65536;1000000;95;4;1;40154083;38149007;1603839;401237;4015325;249,045832;4965635;5046448;0,983986
ticket;uniform;0,000000;8;65536;1000000;95;4;1;34970052;33224024;1396457;349571;3496937;285,964511;4327858;4394070;0,984932
rw;uniform;0,000000;1;65536;1000000;95;4;1;8066980;7664190;322338;80452;806691;1239,631771;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;8196815;7787643;327385;81787;819672;1219,998955;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;8167941;7760147;326329;81465;816786;1224,310071;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;8342140;7925729;333275;83136;834206;1198,744305;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;8218134;7807872;328304;81958;821805;1216,832440;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;95;4;1;13192200;12533402;527122;131676;1319208;758,030460;6594170;6598030;0,999415
rw;uniform;0,000000;2;65536;1000000;95;4;1;13060604;12408302;521908;130394;1306047;765,668724;6529312;6531292;0,999697
rw;uniform;0,000000;2;65536;1000000;95;4;1;12793752;12154894;511168;127690;1279362;781,639158;6395896;6397856;0,999694
rw;uniform;0,000000;2;65536;1000000;95;4;1;11821817;11231564;472280;117973;1182169;845,902060;5910839;5910978;0,999976
rw;uniform;0,000000;2;65536;1000000;95;4;1;11606201;11026739;463658;115804;1160608;861,616921;5802945;5803256;0,999946
rw;uniform;0,000000;4;65536;1000000;95;4;1;20286324;19273376;810706;202242;2028603;492,950044;5059461;5085332;0,994913
rw;uniform;0,000000;4;65536;1000000;95;4;1;18526528;17601593;740307;184628;1852630;539,773119;4615701;4644486;0,993802
rw;uniform;0,000000;4;65536;1000000;95;4;1;17515438;16641102;699787;174549;1751520;570,932384;4365425;4395497;0,993158
rw;uniform;0,000000;4;65536;1000000;95;4;1;20131056;19125969;804500;200587;2013084;496,750183;5012697;5051530;0,992313
rw;uniform;0,000000;4;65536;1000000;95;4;1;19414336;18445264;775694;193378;1941406;515,090374;4838971;4867303;0,994179
rw;uniform;0,000000;8;65536;1000000;95;4;1;24250748;23040021;968292;242435;2425029;412,366183;3009901;3054921;0,985263
rw;uniform;0,000000;8;65536;1000000;95;4;1;23472336;22300152;937527;234657;2347187;426,041772;2929125;2943518;0,995110
rw;uniform;0,000000;8;65536;1000000;95;4;1;27770256;26383654;1108799;277803;2776968;360,104881;3463413;3477067;0,996073
rw;uniform;0,000000;8;65536;1000000;95;4;1;28077009;26674955;1121153;280901;2807640;356,170920;3490188;3528227;0,989219
rw;uniform;0,000000;8;65536;1000000;95;4;1;24181086;22974095;965349;241642;2418063;413,554020;3007511;3036626;0,990412
occ;uniform;0,000000;1;65536;1000000;95;4;1;7428675;7057722;296805;74148;742860;1346,147857;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;7711973;7326917;308119;76937;771190;1296,696750;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;7276061;6912524;290946;72591;727599;1374,383250;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;7377682;7009096;295005;73581;737760;1355,452990;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;7699896;7315493;307576;76827;769983;1298,729534;0;0;1,000000
occ;uniform;0,000000;2;65536;1000000;95;4;1;14759705;14022356;590000;147349;1475954;677,527596;7374878;7384827;0,998653
occ;uniform;0,000000;2;65536;1000000;95;4;1;15185021;14426683;606708;151630;1518486;658,550430;7590407;7594614;0,999446
occ;uniform;0,000000;2;65536;1000000;95;4;1;14915319;14170345;596031;148943;1491518;670,457612;7453432;7461887;0,998867
occ;uniform;0,000000;2;65536;1000000;95;4;1;15023845;14273525;600302;150018;1502374;665,613030;7508862;7514983;0,999185
occ;uniform;0,000000;2;65536;1000000;95;4;1;15148348;14391796;605279;151273;1514821;660,143605;7570231;7578117;0,998959
occ;uniform;0,000000;4;65536;1000000;95;4;1;30816837;29278085;1231389;307363;3081647;324,501765;7669686;7738738;0,991077
occ;uniform;0,000000;4;65536;1000000;95;4;1;29758188;28272389;1188972;296827;2975781;336,046162;7410042;7474645;0,991357
occ;uniform;0,000000;4;65536;1000000;95;4;1;30383776;28866537;1214157;303082;3038337;329,127309;7557146;7628803;0,990607
occ;uniform;0,000000;4;65536;1000000;95;4;1;30432771;28913041;1216240;303490;3043239;328,597259;7572043;7648615;0,989989
occ;uniform;0,000000;4;65536;1000000;95;4;1;30409391;28890870;1215173;303348;3040901;328,849856;7566094;7643787;0,989836
occ;uniform;0,000000;8;65536;1000000;95;4;1;62214620;59104727;2486910;622983;6221339;160,737078;7689310;7823168;0,982890
occ;uniform;0,000000;8;65536;1000000;95;4;1;61955267;58858685;2476523;620059;6195399;161,410095;7665660;7786568;0,984472
occ;uniform;0,000000;8;65536;1000000;95;4;1;64473952;61250972;2577349;645631;6447263;155,104562;7940067;8122749;0,977510
occ;uniform;0,000000;8;65536;1000000;95;4;1;62917066;59772214;2515212;629640;6291584;158,942477;7772667;7918533;0,981579
occ;uniform;0,000000;8;65536;1000000;95;4;1;62108360;59003772;2482595;621993;6210706;161,012266;7670859;7811703;0,981970
tas;uniform;0,000000;1;65536;1000000;80;10;10;7841352;6273880;784809;782663;784128;1275,300778;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;8353546;6683745;835809;833992;835347;1197,106013;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;8044575;6436359;804995;803221;804451;1243,083662;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;8316504;6654110;832042;830352;831642;1202,440001;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;7975667;6381394;798204;796069;797559;1253,824317;0;0;1,000000
tas;uniform;0,000000;2;65536;1000000;80;10;10;14232283;11388797;1421581;1421905;1423214;702,634729;7114409;7117874;0,999513
tas;uniform;0,000000;2;65536;1000000;80;10;10;14394667;11518205;1438373;1438089;1439449;694,710013;7195472;7199195;0,999483
tas;uniform;0,000000;2;65536;1000000;80;10;10;14322585;11460551;1431098;1430936;1432245;698,204115;7154203;7168382;0,998022
tas;uniform;0,000000;2;65536;1000000;80;10;10;14478786;11585215;1447150;1446421;1447866;690,671638;7233722;7245064;0,998435
tas;uniform;0,000000;2;65536;1000000;80;10;10;13025973;10423930;1300555;1301488;1302584;767,704763;6512918;6513055;0,999979
tas;uniform;0,000000;4;65536;1000000;80;10;10;26330822;21068794;2630772;2631256;2633048;379,787970;6555945;6615701;0,990968
tas;uniform;0,000000;4;65536;1000000;80;10;10;25029051;20026583;2500983;2501485;2502872;399,540973;6232461;6287109;0,991308
tas;uniform;0,000000;4;65536;1000000;80;10;10;26645292;21320288;2662167;2662837;2664498;375,305195;6635913;6690549;0,991834
tas;uniform;0,000000;4;65536;1000000;80;10;10;26768777;21419425;2674295;2675057;2676846;373,573972;6668880;6724386;0,991746
tas;uniform;0,000000;4;65536;1000000;80;10;10;25141869;20116748;2512656;2512465;2514156;397,747749;6262202;6311271;0,992225
tas;uniform;0,000000;8;65536;1000000;80;10;10;33906532;27125954;3390512;3390066;3390585;294,934293;4218391;4255235;0,991341
tas;uniform;0,000000;8;65536;1000000;80;10;10;41011712;32810098;4101698;4099916;4101090;243,837606;5114522;5136491;0,995723
tas;uniform;0,000000;8;65536;1000000;80;10;10;37347519;29878145;3735084;3734290;3734676;267,760822;4636337;4707685;0,984844
tas;uniform;0,000000;8;65536;1000000;80;10;10;36794506;29435360;3679895;3679251;3679371;271,785530;4569879;4625370;0,988003
tas;uniform;0,000000;8;65536;1000000;80;10;10;36762037;29410245;3676610;3675182;3676132;272,025027;4576994;4617272;0,991277
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8091054;6473513;809724;807817;809099;1235,941803;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8199035;6560168;820211;818656;819897;1219,665014;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8021647;6418083;802744;800820;802157;1246,638698;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8032919;6427231;803906;801782;803284;1244,889347;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;7982133;6386555;798843;796735;798205;1252,809931;0;0;1,000000
ttas;uniform;0,000000;2;65536;1000000;80;10;10;14811773;11852085;1480275;1479413;1481162;675,145326;7405629;7406144;0,999930
ttas;uniform;0,000000;2;65536;1000000;80;10;10;14491792;11595748;1448273;1447771;1449164;690,052565;7242310;7249482;0,999011
ttas;uniform;0,000000;2;65536;1000000;80;10;10;14568486;11657194;1455845;1455447;1456834;686,419780;7282614;7285872;0,999553
ttas;uniform;0,000000;2;65536;1000000;80;10;10;14172075;11340256;1415955;1415864;1417191;705,620703;7084865;7087210;0,999669
ttas;uniform;0,000000;2;65536;1000000;80;10;10;15143546;12117370;1513517;1512659;1514340;660,353311;7569401;7574145;0,999374
ttas;uniform;0,000000;4;65536;1000000;80;10;10;22801416;18244792;2278446;2278178;2280109;438,575360;5659802;5745612;0,985065
ttas;uniform;0,000000;4;65536;1000000;80;10;10;24087606;19273988;2406636;2406982;2408728;415,156731;6014689;6033153;0,996940
ttas;uniform;0,000000;4;65536;1000000;80;10;10;28518307;22818672;2849984;2849651;2851796;350,656102;7055514;7201914;0,979672
ttas;uniform;0,000000;4;65536;1000000;80;10;10;24370793;19500733;2434697;2435363;2437049;410,332235;6048852;6145934;0,984204
ttas;uniform;0,000000;4;65536;1000000;80;10;10;27480006;21987798;2746006;2746202;2747955;363,906951;6816685;6931789;0,983395
ttas;uniform;0,000000;8;65536;1000000;80;10;10;19206215;15369656;1917232;1919327;1920583;520,674978;1719091;2799267;0,614122
ttas;uniform;0,000000;8;65536;1000000;80;10;10;30937555;24749444;3093406;3094705;3093696;323,237933;2881244;4540179;0,634610
ttas;uniform;0,000000;8;65536;1000000;80;10;10;24507225;19607516;2449107;2450602;2450673;408,051151;2203958;3618817;0,609027
ttas;uniform;0,000000;8;65536;1000000;80;10;10;29491376;23595091;2947432;2948853;2949077;339,089061;2821359;4311204;0,654425
ttas;uniform;0,000000;8;65536;1000000;80;10;10;18801220;15045055;1876944;1879221;1880084;531,891094;1714876;2746796;0,624319
cas;uniform;0,000000;1;65536;1000000;80;10;10;7735696;6189309;774337;772050;773562;1292,721184;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;8120925;6497468;812677;810780;812085;1231,398103;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;8135291;6508968;814081;812242;813520;1229,225938;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;8119696;6496450;812617;810629;811962;1231,584193;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;7947635;6358931;795464;793240;794755;1258,248272;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;80;10;10;14602288;11683758;1459553;1458977;1460214;684,830699;7295255;7307033;0,998388
cas;uniform;0,000000;2;65536;1000000;80;10;10;14715611;11775207;1470469;1469935;1471545;679,557627;7352628;7362983;0,998594
cas;uniform;0,000000;2;65536;1000000;80;10;10;14847106;11879855;1483781;1483470;1484696;673,538378;7423125;7423981;0,999885
cas;uniform;0,000000;2;65536;1000000;80;10;10;13188179;10552937;1317506;1317736;1318805;758,261933;6590214;6597965;0,998825
cas;uniform;0,000000;2;65536;1000000;80;10;10;13604120;10885699;1358882;1359539;1360398;735,078853;6799458;6804662;0,999235
cas;uniform;0,000000;4;65536;1000000;80;10;10;24222398;19381843;2420091;2420464;2422212;412,845622;6028534;6088171;0,990204
cas;uniform;0,000000;4;65536;1000000;80;10;10;25120759;20100849;2509586;2510324;2512045;398,081919;6251799;6317433;0,989611
cas;uniform;0,000000;4;65536;1000000;80;10;10;26765723;21416564;2674551;2674608;2676535;373,617342;6659631;6731796;0,989280
cas;uniform;0,000000;4;65536;1000000;80;10;10;25528599;20426822;2550292;2551485;2552828;391,722369;6351462;6417714;0,989677
cas;uniform;0,000000;4;65536;1000000;80;10;10;26120048;20900158;2609721;2610169;2611979;382,851464;6497095;6569355;0,989000
cas;uniform;0,000000;8;65536;1000000;80;10;10;31602844;25283275;3159272;3160297;3160224;316,433261;3441719;4390302;0,783937
cas;uniform;0,000000;8;65536;1000000;80;10;10;25066404;20055071;2504720;2506613;2506588;398,948555;2567091;3675310;0,698469
cas;uniform;0,000000;8;65536;1000000;80;10;10;35542368;28434855;3554343;3553170;3554166;281,359887;3686255;5014132;0,735173
cas;uniform;0,000000;8;65536;1000000;80;10;10;30825268;24659205;3082772;3083291;3082464;324,415732;3042909;4526446;0,672251
cas;uniform;0,000000;8;65536;1000000;80;10;10;26606750;21286767;2658979;2661004;2660621;375,852021;2759353;3844699;0,717703
ticket;uniform;0,000000;1;65536;1000000;80;10;10;6969968;5576696;697063;696209;696990;1434,739865;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7009334;5608356;700830;700148;700926;1426,682917;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;6972698;5579157;697150;696391;697265;1434,174752;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7053114;5643421;705237;704456;705306;1417,823707;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7116917;5694462;711646;710809;711685;1405,114865;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;80;10;10;11402575;9124537;1139133;1138905;1140245;877,004037;5699866;5702709;0,999501
ticket;uniform;0,000000;2;65536;1000000;80;10;10;11689671;9354420;1167617;1167634;1168955;855,464398;5843643;5846028;0,999592
ticket;uniform;0,000000;2;65536;1000000;80;10;10;12460848;9971525;1244093;1245230;1246072;802,521529;6224652;6236196;0,998149
ticket;uniform;0,000000;2;65536;1000000;80;10;10;13054271;10445972;1303949;1304350;1305414;766,040412;6520997;6533274;0,998121
ticket;uniform;0,000000;2;65536;1000000;80;10;10;12654466;10126513;1263326;1264627;1265434;790,242649;6322802;6331664;0,998600
ticket;uniform;0,000000;4;65536;1000000;80;10;10;24486391;19593267;2446101;2447023;2448608;408,395291;6093550;6151434;0,990590
ticket;uniform;0,000000;4;65536;1000000;80;10;10;24394719;19519918;2437195;2437606;2439441;409,929852;6070139;6132931;0,989762
ticket;uniform;0,000000;4;65536;1000000;80;10;10;23332666;18669393;2331730;2331543;2333237;428,589017;5808547;5865984;0,990208
ticket;uniform;0,000000;4;65536;1000000;80;10;10;23166689;18537259;2314759;2314671;2316642;431,659223;5764172;5816139;0,991065
ticket;uniform;0,000000;4;65536;1000000;80;10;10;23608422;18890131;2359171;2359120;2360813;423,582886;5866900;5931299;0,989143
ticket;uniform;0,000000;8;65536;1000000;80;10;10;40711420;32569439;4071394;4070587;4071060;245,636233;5046307;5115376;0,986498
ticket;uniform;0,000000;8;65536;1000000;80;10;10;40321871;32258410;4032553;4030908;4032108;248,009174;4996995;5064382;0,986694
ticket;uniform;0,000000;8;65536;1000000;80;10;10;43826578;35062166;4382848;4381564;4382571;228,176552;5428826;5507301;0,985751
ticket;uniform;0,000000;8;65536;1000000;80;10;10;45517161;36415799;4552125;4549237;4551631;219,701460;5636884;5718515;0,985725
ticket;uniform;0,000000;8;65536;1000000;80;10;10;40204478;32164757;4020625;4019096;4020364;248,733638;4972573;5057019;0,983301
rw;uniform;0,000000;1;65536;1000000;80;10;10;7797927;6239055;780482;778390;779785;1282,404506;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8018560;6415781;802415;800364;801848;1247,118017;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8274526;6620487;827940;826099;827444;1208,539985;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8102891;6483046;810860;808985;810281;1234,138702;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8098400;6479526;810453;808421;809832;1234,823943;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;80;10;10;13144262;10517601;1313296;1313365;1314415;760,794378;6570119;6574143;0,999388
rw;uniform;0,000000;2;65536;1000000;80;10;10;13784036;11029945;1376614;1377477;1378384;725,486780;6887914;6896122;0,998810
rw;uniform;0,000000;2;65536;1000000;80;10;10;13670558;10938810;1365754;1365994;1367042;731,506049;6834830;6835728;0,999869
rw;uniform;0,000000;2;65536;1000000;80;10;10;12013957;9613768;1199737;1200452;1201385;832,372049;6005944;6008013;0,999656
rw;uniform;0,000000;2;65536;1000000;80;10;10;14591108;11675188;1458185;1457735;1459096;685,355574;7294671;7296437;0,999758
rw;uniform;0,000000;4;65536;1000000;80;10;10;22782440;18229352;2276729;2276359;2278214;438,940293;5674175;5720356;0,991927
rw;uniform;0,000000;4;65536;1000000;80;10;10;22170961;17740008;2215781;2215172;2217070;451,045615;5529269;5561346;0,994232
rw;uniform;0,000000;4;65536;1000000;80;10;10;20610469;16491924;2059783;2058762;2061021;485,196367;5136623;5173251;0,992920
rw;uniform;0,000000;4;65536;1000000;80;10;10;21036871;16833090;2102604;2101177;2103661;475,361681;5250076;5271824;0,995875
rw;uniform;0,000000;4;65536;1000000;80;10;10;19725928;15782992;1971863;1971073;1972567;506,953591;4916966;4949292;0,993469
rw;uniform;0,000000;8;65536;1000000;80;10;10;34197900;27358861;3420070;3418969;3419722;292,421425;4231920;4303944;0,983266
rw;uniform;0,000000;8;65536;1000000;80;10;10;37932495;30346158;3794031;3792306;3793169;263,631799;4731431;4752819;0,995500
rw;uniform;0,000000;8;65536;1000000;80;10;10;33640740;26912387;3364194;3364159;3364005;297,264716;4186449;4237441;0,987966
