lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
ttas;uniform;0,000000;48;65536;1000000;95;4;1;7128855;6772298;285682;70875;712800;1402,916768;133296;168158;0,792683
ttas;uniform;0,000000;48;65536;1000000;95;4;1;7075402;6721220;283765;70417;707446;1413,534715;139669;161210;0,866379
cas;uniform;0,000000;1;65536;1000000;95;4;1;9421667;8951016;376548;94103;942145;1061,407593;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;9402915;8933258;375780;93877;940269;1063,525106;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;95;4;1;9316967;8851696;372252;93019;931671;1073,339936;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;95;4;1;8186126;7776711;327794;81621;818590;1221,611414;4048763;4137363;0,978585
cas;uniform;0,000000;2;65536;1000000;95;4;1;7220812;6859628;288986;72198;722061;1384,924096;3578904;3641908;0,982700
cas;uniform;0,000000;2;65536;1000000;95;4;1;7331651;6964895;293450;73306;733151;1363,975461;3576922;3754729;0,952645
cas;uniform;0,000000;4;65536;1000000;95;4;1;9644380;9162336;385519;96525;964412;1036,901237;2404233;2418468;0,994114
cas;uniform;0,000000;4;65536;1000000;95;4;1;8128620;7721949;325106;81565;812838;1230,256251;2004159;2060644;0,972589
cas;uniform;0,000000;4;65536;1000000;95;4;1;10382347;9863113;415250;103984;1038206;963,199419;2536794;2654707;0,955583
cas;uniform;0,000000;8;65536;1000000;95;4;1;10992149;10443555;438673;109921;1099162;909,783313;1350812;1398714;0,965753
cas;uniform;0,000000;8;65536;1000000;95;4;1;10598614;10069714;422966;105934;1059805;943,569481;1302628;1352951;0,962805
cas;uniform;0,000000;8;65536;1000000;95;4;1;10093199;9589903;402441;100855;1009278;990,807079;1241174;1283296;0,967177
cas;uniform;0,000000;16;65536;1000000;95;4;1;8977466;8529399;358065;90002;897700;1113,957488;553080;582746;0,949093
cas;uniform;0,000000;16;65536;1000000;95;4;1;9043252;8591782;360841;90629;904279;1105,852526;547933;583315;0,939343
cas;uniform;0,000000;16;65536;1000000;95;4;1;8661491;8229333;345412;86746;866087;1154,617465;490286;599624;0,817656
cas;uniform;0,000000;32;65536;1000000;95;4;1;6850447;6508264;274013;68170;684980;1459,895044;156972;268593;0,584423
cas;uniform;0,000000;32;65536;1000000;95;4;1;6872999;6529484;275008;68507;687240;1455,095655;165442;269116;0,614761
cas;uniform;0,000000;32;65536;1000000;95;4;1;6828420;6487055;273330;68035;682784;1464,591442;165776;255660;0,648424
cas;uniform;0,000000;48;65536;1000000;95;4;1;6017706;5716573;241197;59936;601701;1661,953369;121070;133490;0,906959
cas;uniform;0,000000;48;65536;1000000;95;4;1;6194001;5884134;248180;61687;619302;1614,719117;113432;150654;0,752931
cas;uniform;0,000000;48;65536;1000000;95;4;1;6430424;6108647;257746;64031;642964;1555,295741;121756;148186;0,821643
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7857798;7465442;313990;78366;785761;1272,650023;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7864078;7471445;314197;78436;786388;1271,636290;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;95;4;1;7819244;7428776;312473;77995;781906;1278,925799;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;95;4;1;7474303;7100395;299149;74759;747410;1337,953186;3735502;3738801;0,999118
ticket;uniform;0,000000;2;65536;1000000;95;4;1;7160157;6801994;286605;71558;715993;1396,660199;3579705;3580452;0,999791
ticket;uniform;0,000000;2;65536;1000000;95;4;1;7108458;6752861;284467;71130;710822;1406,821290;3552389;3556069;0,998965
ticket;uniform;0,000000;4;65536;1000000;95;4;1;10992974;10443254;439623;110097;1099266;909,697258;2707502;2787516;0,971296
ticket;uniform;0,000000;4;65536;1000000;95;4;1;10686977;10152369;427548;107060;1068666;935,745668;2640708;2703852;0,976647
ticket;uniform;0,000000;4;65536;1000000;95;4;1;10403211;9882975;416107;104129;1040286;961,273764;2583347;2614292;0,988163
ticket;uniform;0,000000;8;65536;1000000;95;4;1;13923923;13229293;555229;139401;1392324;718,223197;1729918;1752319;0,987216
ticket;uniform;0,000000;8;65536;1000000;95;4;1;13976107;13279112;557094;139901;1397542;715,541940;1725749;1768951;0,975578
ticket;uniform;0,000000;8;65536;1000000;95;4;1;12595211;11966703;502296;126212;1259462;793,989258;1563624;1585953;0,985921
ticket;uniform;0,000000;16;65536;1000000;95;4;1;11787937;11199020;470681;118236;1178700;848,391700;734371;738314;0,994659
ticket;uniform;0,000000;16;65536;1000000;95;4;1;12034268;11433139;480410;120719;1203333;831,024595;748378;754816;0,991471
ticket;uniform;0,000000;16;65536;1000000;95;4;1;12085643;11481863;482533;121247;1208465;827,495400;749866;760221;0,986379
ticket;uniform;0,000000;32;65536;1000000;95;4;1;11129872;10573287;445227;111358;1112885;898,565354;346623;349023;0,993124
ticket;uniform;0,000000;32;65536;1000000;95;4;1;11449305;10876823;457958;114524;1144828;873,493040;355853;359733;0,989214
ticket;uniform;0,000000;32;65536;1000000;95;4;1;11269956;10706318;450787;112851;1126891;887,396748;350473;353716;0,990832
ticket;uniform;0,000000;48;65536;1000000;95;4;1;11862855;11270037;474379;118439;1186143;843,068040;246791;247501;0,997131
ticket;uniform;0,000000;48;65536;1000000;95;4;1;11657271;11074688;466246;116337;1165580;857,941352;242397;243318;0,996215
ticket;uniform;0,000000;48;65536;1000000;95;4;1;11808463;11218337;472259;117867;1180707;846,949613;245535;246447;0,996299
rw;uniform;0,000000;1;65536;1000000;95;4;1;8807472;8367537;352028;87907;880727;1135,425475;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;8915083;8469641;356395;89047;891487;1121,720917;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;95;4;1;9033819;8582383;361199;90237;903358;1106,980095;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;95;4;1;6563317;6235106;262561;65650;656313;1523,662375;3234447;3328870;0,971635
rw;uniform;0,000000;2;65536;1000000;95;4;1;8089219;7684636;323941;80642;808897;1236,249926;4010519;4078700;0,983284
rw;uniform;0,000000;2;65536;1000000;95;4;1;6619945;6288848;264842;66255;661975;1510,630185;3306559;3313386;0,997940
rw;uniform;0,000000;4;65536;1000000;95;4;1;9046402;8594388;361479;90535;904614;1105,443592;2253844;2267350;0,994043
rw;uniform;0,000000;4;65536;1000000;95;4;1;9270859;8807269;370772;92818;927059;1078,679591;2315572;2321105;0,997616
rw;uniform;0,000000;4;65536;1000000;95;4;1;8255665;7842886;330046;82733;825543;1211,323008;2059945;2070374;0,994963
rw;uniform;0,000000;8;65536;1000000;95;4;1;9164920;8707684;365399;91837;916446;1091,171586;1138056;1158244;0,982570
rw;uniform;0,000000;8;65536;1000000;95;4;1;10200148;9691524;406603;102021;1019963;980,427385;1248453;1300731;0,959809
rw;uniform;0,000000;8;65536;1000000;95;4;1;9586003;9107530;382428;96045;958567;1043,223445;1176782;1220116;0,964484
rw;uniform;0,000000;16;65536;1000000;95;4;1;12128446;11522561;484369;121516;1212751;824,571044;729587;780160;0,935176
rw;uniform;0,000000;16;65536;1000000;95;4;1;13754100;13066192;549879;138029;1375302;727,112810;834886;885497;0,942845
rw;uniform;0,000000;16;65536;1000000;95;4;1;12285055;11671493;490425;123137;1228415;814,056716;719102;810212;0,887548
rw;uniform;0,000000;32;65536;1000000;95;4;1;14535871;13809008;581430;145433;1453466;688,010430;337770;588816;0,573643
rw;uniform;0,000000;32;65536;1000000;95;4;1;18787299;17848087;751054;188158;1878560;532,322519;461678;725226;0,636599
rw;uniform;0,000000;32;65536;1000000;95;4;1;15480034;14706014;619105;154915;1547864;646,051241;374894;602352;0,622384
rw;uniform;0,000000;48;65536;1000000;95;4;1;14398039;13677787;576354;143898;1439634;694,620776;293502;303740;0,966294
rw;uniform;0,000000;48;65536;1000000;95;4;1;15073524;14319506;603393;150625;1507153;663,502346;297221;330705;0,898750
rw;uniform;0,000000;48;65536;1000000;95;4;1;17561154;16682475;703012;175667;1755879;569,515122;337015;396131;0,850767
occ;uniform;0,000000;1;65536;1000000;95;4;1;8940080;8493379;357418;89283;893993;1118,576520;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;8790391;8351238;351513;87640;879018;1137,632065;0;0;1,000000
occ;uniform;0,000000;1;65536;1000000;95;4;1;8846025;8404081;353680;88264;884581;1130,477992;0;0;1,000000
occ;uniform;0,000000;2;65536;1000000;95;4;1;15005159;14255820;599485;149854;1500477;666,454459;7475901;7529258;0,992913
occ;uniform;0,000000;2;65536;1000000;95;4;1;15039424;14288465;600813;150146;1503902;664,936776;7476532;7562892;0,988581
occ;uniform;0,000000;2;65536;1000000;95;4;1;14941264;14195108;596969;149187;1494085;669,305896;7435968;7505296;0,990763
occ;uniform;0,000000;4;65536;1000000;95;4;1;27789277;26401423;1110739;277115;2778844;359,861828;6833011;7060882;0,967728
occ;uniform;0,000000;4;65536;1000000;95;4;1;27776442;26389291;1110180;276971;2777585;360,024962;6852640;7037235;0,973769
occ;uniform;0,000000;4;65536;1000000;95;4;1;27701242;26317867;1107192;276183;2770060;361,002901;6808353;7035118;0,967767
occ;uniform;0,000000;8;65536;1000000;95;4;1;52637096;50007545;2102567;526984;5263438;189,989888;6481826;6672660;0,971401
occ;uniform;0,000000;8;65536;1000000;95;4;1;52325900;49711943;2090255;523702;5232321;191,119768;6449690;6633993;0,972218
occ;uniform;0,000000;8;65536;1000000;95;4;1;52092709;49490485;2080901;521323;5209042;191,973878;6436968;6593682;0,976233
occ;uniform;0,000000;16;65536;1000000;95;4;1;97900905;93005336;3915741;979828;9789281;102,152546;5965101;6220722;0,958908
occ;uniform;0,000000;16;65536;1000000;95;4;1;97818953;92927684;3912333;978936;9781152;102,237437;5967450;6205523;0,961635
occ;uniform;0,000000;16;65536;1000000;95;4;1;97315408;92449356;3892200;973852;9731008;102,764271;5949817;6158479;0,966118
occ;uniform;0,000000;32;65536;1000000;95;4;1;174311057;165596658;6970317;1744082;17429635;57,373545;5134299;5761621;0,891121
occ;uniform;0,000000;32;65536;1000000;95;4;1;174384695;165666412;6973519;1744764;17436840;57,349840;5176465;5748427;0,900501
occ;uniform;0,000000;32;65536;1000000;95;4;1;174523067;165797883;6978924;1746260;17450793;57,303984;5178134;5757605;0,899356
occ;uniform;0,000000;48;65536;1000000;95;4;1;237392168;225523440;9494951;2373777;23736390;42,129405;4868368;4991996;0,975235
occ;uniform;0,000000;48;65536;1000000;95;4;1;237065126;225212762;9481922;2370442;23700111;42,193893;4844525;4983482;0,972116
occ;uniform;0,000000;48;65536;1000000;95;4;1;237199285;225339963;9487351;2371971;23716787;42,164227;4851141;5001821;0,969875
tas;uniform;0,000000;1;65536;1000000;80;10;10;8820775;7057006;882647;881122;882053;1133,718405;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;8740385;6992560;874655;873170;874013;1144,147741;0;0;1,000000
tas;uniform;0,000000;1;65536;1000000;80;10;10;8727692;6982578;873282;871832;872744;1145,810528;0;0;1,000000
tas;uniform;0,000000;2;65536;1000000;80;10;10;8437555;6750740;842539;844276;843730;1185,211916;4175248;4262307;0,979575
tas;uniform;0,000000;2;65536;1000000;80;10;10;8098216;6479581;808393;810242;809803;1234,866977;4009489;4088727;0,980620
tas;uniform;0,000000;2;65536;1000000;80;10;10;7921437;6338066;790805;792566;792128;1262,421157;3935825;3985612;0,987508
tas;uniform;0,000000;4;65536;1000000;80;10;10;10943495;8756013;1092011;1095471;1094326;913,804099;2665793;2802547;0,951204
tas;uniform;0,000000;4;65536;1000000;80;10;10;11696795;9359236;1167197;1170362;1169652;854,954752;2855331;2990347;0,954849
tas;uniform;0,000000;4;65536;1000000;80;10;10;10499793;8401250;1047444;1051099;1049955;952,421046;2546906;2702279;0,942503
tas;uniform;0,000000;8;65536;1000000;80;10;10;15888516;12714446;1585465;1588605;1588798;629,406539;1874262;2102352;0,891507
tas;uniform;0,000000;8;65536;1000000;80;10;10;15477115;12386114;1544700;1546301;1547658;646,137507;1885757;1985289;0,949865
tas;uniform;0,000000;8;65536;1000000;80;10;10;16051049;12844327;1601955;1604767;1605029;623,041621;1868067;2154398;0,867095
tas;uniform;0,000000;16;65536;1000000;80;10;10;11075803;8861644;1107776;1106383;1107498;902,936035;636911;746095;0,853659
tas;uniform;0,000000;16;65536;1000000;80;10;10;11542862;9235407;1154156;1153299;1154228;866,379729;653282;791195;0,825690
tas;uniform;0,000000;16;65536;1000000;80;10;10;11227070;8983371;1122582;1121117;1122643;890,754460;656479;748260;0,877341
tas;uniform;0,000000;32;65536;1000000;80;10;10;7282365;5824029;729792;728544;728173;1373,299952;168949;286855;0,588970
tas;uniform;0,000000;32;65536;1000000;80;10;10;7423550;5936851;744067;742632;742291;1347,180086;176179;288203;0,611302
tas;uniform;0,000000;32;65536;1000000;80;10;10;7307737;5844104;732428;731205;730712;1368,527263;156812;303110;0,517344
tas;uniform;0,000000;48;65536;1000000;80;10;10;6005102;4802033;602148;600921;600439;1665,446433;95416;153973;0,619693
tas;uniform;0,000000;48;65536;1000000;80;10;10;5850172;4677784;586717;585671;584924;1709,622342;93970;150733;0,623420
tas;uniform;0,000000;48;65536;1000000;80;10;10;6298872;5037216;631365;630291;629798;1587,809459;94216;168715;0,558433
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8655202;6924727;866001;864474;865495;1155,408085;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8795350;7036535;880190;878625;879509;1136,998007;0;0;1,000000
ttas;uniform;0,000000;1;65536;1000000;80;10;10;8593180;6875311;859714;858155;859293;1163,747163;0;0;1,000000
ttas;uniform;0,000000;2;65536;1000000;80;10;10;7986245;6390393;796951;798901;798604;1252,183899;3987231;3999014;0,997054
ttas;uniform;0,000000;2;65536;1000000;80;10;10;7682351;6147364;766293;768694;768220;1301,709414;3829383;3852968;0,993879
ttas;uniform;0,000000;2;65536;1000000;80;10;10;8323306;6659384;831147;832775;832307;1201,479059;4149163;4174143;0,994016
ttas;uniform;0,000000;4;65536;1000000;80;10;10;11622996;9300333;1159729;1162934;1162276;860,380451;2884925;2927579;0,985430
ttas;uniform;0,000000;4;65536;1000000;80;10;10;10372016;8299188;1034589;1038239;1037172;964,159610;2573378;2612022;0,985205
ttas;uniform;0,000000;4;65536;1000000;80;10;10;11968431;9576469;1194758;1197204;1196816;835,550027;2946933;3033494;0,971465
ttas;uniform;0,000000;8;65536;1000000;80;10;10;14808040;11850313;1478037;1479690;1480757;675,329867;1824435;1882649;0,969079
ttas;uniform;0,000000;8;65536;1000000;80;10;10;14888582;11914560;1486148;1487874;1488791;671,685524;1815681;1921576;0,944892
ttas;uniform;0,000000;8;65536;1000000;80;10;10;14615023;11696139;1458917;1459967;1461437;684,257679;1803549;1852150;0,973760
ttas;uniform;0,000000;16;65536;1000000;80;10;10;12853078;10283958;1284582;1284538;1285244;778,062165;783888;838825;0,934507
ttas;uniform;0,000000;16;65536;1000000;80;10;10;12823614;10260131;1281636;1281847;1282299;779,849153;787223;850728;0,925352
ttas;uniform;0,000000;16;65536;1000000;80;10;10;12725829;10182213;1271926;1271690;1272516;785,844173;763509;862907;0,884810
ttas;uniform;0,000000;32;65536;1000000;80;10;10;9440202;7551170;944867;944165;943936;1059,392938;229713;343682;0,668388
ttas;uniform;0,000000;32;65536;1000000;80;10;10;9377775;7501604;938384;937787;937697;1066,442178;218566;352382;0,620253
ttas;uniform;0,000000;32;65536;1000000;80;10;10;8946439;7155730;895654;895055;894566;1117,859704;213174;329380;0,647198
ttas;uniform;0,000000;48;65536;1000000;80;10;10;8048985;6437980;805813;805192;804799;1242,545110;162809;179559;0,906716
ttas;uniform;0,000000;48;65536;1000000;80;10;10;8076402;6459502;808624;808276;807546;1238,319123;151665;193745;0,782807
ttas;uniform;0,000000;48;65536;1000000;80;10;10;8046362;6435974;805382;805006;804534;1242,954458;156055;186496;0,836774
cas;uniform;0,000000;1;65536;1000000;80;10;10;8738492;6991258;874365;872869;873823;1144,395254;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;8796079;7037176;880255;878648;879582;1136,902750;0;0;1,000000
cas;uniform;0,000000;1;65536;1000000;80;10;10;8886359;7109255;889275;887829;888611;1125,351349;0;0;1,000000
cas;uniform;0,000000;2;65536;1000000;80;10;10;7855478;6285828;783688;785962;785527;1273,030103;3914170;3941308;0,993114
cas;uniform;0,000000;2;65536;1000000;80;10;10;7705919;6166181;768579;771159;770577;1297,728790;3811038;3894881;0,978474
cas;uniform;0,000000;2;65536;1000000;80;10;10;7928597;6344341;791017;793239;792837;1261,292558;3929147;3999450;0,982422
cas;uniform;0,000000;4;65536;1000000;80;10;10;11243351;8996304;1121638;1125409;1124304;889,438977;2780220;2840395;0,978815
cas;uniform;0,000000;4;65536;1000000;80;10;10;10185993;8150343;1016102;1019548;1018570;981,768339;2500202;2590448;0,965162
cas;uniform;0,000000;4;65536;1000000;80;10;10;11304401;9045086;1127962;1131353;1130408;884,635714;2756318;2894684;0,952200
cas;uniform;0,000000;8;65536;1000000;80;10;10;12489537;9994141;1246851;1248545;1248914;800,695263;1503842;1624102;0,925953
cas;uniform;0,000000;8;65536;1000000;80;10;10;12008802;9609515;1198773;1200514;1200824;832,761382;1467576;1537001;0,954831
cas;uniform;0,000000;8;65536;1000000;80;10;10;11947509;9559803;1193190;1194516;1194690;837,036779;1489717;1498701;0,994005
cas;uniform;0,000000;16;65536;1000000;80;10;10;10698677;8559514;1070356;1068807;1069780;934,771422;645466;705338;0,915116
cas;uniform;0,000000;16;65536;1000000;80;10;10;10597629;8478500;1060322;1058807;1059706;943,657392;637618;703833;0,905922
cas;uniform;0,000000;16;65536;1000000;80;10;10;10636401;8509631;1064339;1062431;1063588;940,213443;629884;717831;0,877482
cas;uniform;0,000000;32;65536;1000000;80;10;10;7936582;6347570;795045;793967;793583;1260,106768;188303;299948;0,627785
cas;uniform;0,000000;32;65536;1000000;80;10;10;8127687;6500749;813957;812981;812701;1230,464632;191877;307015;0,624976
cas;uniform;0,000000;32;65536;1000000;80;10;10;8007741;6404813;802057;800871;800709;1248,892251;193597;304039;0,636751
cas;uniform;0,000000;48;65536;1000000;80;10;10;6989354;5589812;700079;699463;698842;1430,937137;132997;164545;0,808271
cas;uniform;0,000000;48;65536;1000000;80;10;10;6952231;5559948;696502;695781;695135;1438,569343;133153;163950;0,812156
cas;uniform;0,000000;48;65536;1000000;80;10;10;6960131;5566667;697001;696463;695923;1436,938537;131494;161875;0,812318
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7638707;6111718;764047;762942;763848;1309,159439;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7610775;6089328;761304;760143;761056;1313,963375;0;0;1,000000
ticket;uniform;0,000000;1;65536;1000000;80;10;10;7497821;5999392;749816;748613;749760;1333,760085;0;0;1,000000
ticket;uniform;0,000000;2;65536;1000000;80;10;10;7491101;5994081;747380;749640;749091;1334,950432;3692209;3798892;0,971917
ticket;uniform;0,000000;2;65536;1000000;80;10;10;8793076;7035672;878137;879267;879283;1137,289336;4389048;4404028;0,996599
ticket;uniform;0,000000;2;65536;1000000;80;10;10;7751607;6202767;773271;775569;775144;1290,082835;3868380;3883227;0,996177
ticket;uniform;0,000000;4;65536;1000000;80;10;10;13800564;11041422;1378584;1380558;1380012;724,630892;3441289;3464393;0,993331
ticket;uniform;0,000000;4;65536;1000000;80;10;10;11231256;8986823;1120449;1123984;1123095;890,396314;2786169;2830512;0,984334
ticket;uniform;0,000000;4;65536;1000000;80;10;10;10795088;8637659;1076906;1080523;1079485;926,367464;2674815;2722773;0,982386
ticket;uniform;0,000000;8;65536;1000000;80;10;10;16843947;13479384;1681557;1683006;1684334;593,706217;2081016;2132526;0,975846
ticket;uniform;0,000000;8;65536;1000000;80;10;10;15203320;12166569;1517323;1519428;1520262;657,780933;1896227;1904372;0,995723
ticket;uniform;0,000000;8;65536;1000000;80;10;10;14399431;11523307;1437303;1438821;1439894;694,495505;1786932;1816611;0,983662
ticket;uniform;0,000000;16;65536;1000000;80;10;10;14096155;11278848;1408056;1409251;1409545;709,448513;875235;885198;0,988745
ticket;uniform;0,000000;16;65536;1000000;80;10;10;14251455;11403122;1423657;1424676;1425029;701,739708;887248;893052;0,993501
ticket;uniform;0,000000;16;65536;1000000;80;10;10;14093542;11276761;1407721;1409060;1409282;709,580708;873258;887231;0,984251
ticket;uniform;0,000000;32;65536;1000000;80;10;10;13427970;10742215;1343063;1342692;1342684;744,776813;417339;422410;0,987995
ticket;uniform;0,000000;32;65536;1000000;80;10;10;13443983;10754981;1344712;1344290;1344285;743,889648;417799;423294;0,987018
ticket;uniform;0,000000;32;65536;1000000;80;10;10;13313496;10650472;1331810;1331214;1331237;751,180942;413918;419049;0,987756
ticket;uniform;0,000000;48;65536;1000000;80;10;10;13828690;11061542;1384407;1382741;1382712;723,215892;287451;288711;0,995636
ticket;uniform;0,000000;48;65536;1000000;80;10;10;13913335;11129095;1393000;1391240;1391161;718,824060;289268;290542;0,995615
ticket;uniform;0,000000;48;65536;1000000;80;10;10;13656719;10923599;1367455;1365665;1365463;732,351865;283742;285241;0,994745
rw;uniform;0,000000;1;65536;1000000;80;10;10;8338894;6671881;834439;832574;833865;1199,234848;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8501781;6802335;850571;848875;850153;1176,257990;0;0;1,000000
rw;uniform;0,000000;1;65536;1000000;80;10;10;8644726;6916465;864878;863383;864446;1156,809016;0;0;1,000000
rw;uniform;0,000000;2;65536;1000000;80;10;10;7453214;5963794;743517;745903;745302;1341,737159;3725359;3727855;0,999330
rw;uniform;0,000000;2;65536;1000000;80;10;10;6349682;5080613;633361;635708;634950;1574,925128;3169736;3179946;0,996789
rw;uniform;0,000000;2;65536;1000000;80;10;10;6790756;5433621;677453;679682;679060;1472,622874;3379199;3411557;0,990515
rw;uniform;0,000000;4;65536;1000000;80;10;10;8902271;7124277;887364;890630;890208;1123,331869;2191768;2260107;0,969763
rw;uniform;0,000000;4;65536;1000000;80;10;10;9819021;7857540;979024;982457;981879;1018,454771;2431856;2476157;0,982109
rw;uniform;0,000000;4;65536;1000000;80;10;10;10031225;8026187;1001003;1004035;1003102;996,906831;2493535;2522340;0,988580
rw;uniform;0,000000;8;65536;1000000;80;10;10;13119670;10499407;1309348;1310915;1311905;762,250101;1614327;1675681;0,963386
rw;uniform;0,000000;8;65536;1000000;80;10;10;13995491;11200566;1396952;1397973;1399504;714,538822;1715578;1781925;0,962767
