arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;avl-ticket;uniform;0,990000;1;65536;1000000;90;5;5;3242430;2918290;162033;162107;1080731;925,299172;0;0;1,000000
xeon;diascld45;avl-ticket;uniform;0,990000;2;65536;1000000;90;5;5;6422452;5779526;321698;321228;2140643;467,149248;3209191;3213261;0,998733
xeon;diascld45;avl-ticket;uniform;0,990000;4;65536;1000000;90;5;5;10874211;9785866;544600;543745;3624424;275,905906;2702243;2726877;0,990966
xeon;diascld45;avl-ticket;uniform;0,990000;8;65536;1000000;90;5;5;21381732;19243937;1070190;1067605;7126182;140,327590;2619279;2732464;0,958578
xeon;diascld45;avl-ticket;uniform;0,990000;16;65536;1000000;90;5;5;39174534;35255710;1959461;1959363;13054865;76,599793;2418369;2473390;0,977755
xeon;diascld45;avl-ticket;uniform;0,990000;32;65536;1000000;90;5;5;65782519;59202200;3289951;3290368;21921186;45,617969;2002685;2120284;0,944536
xeon;diascld45;avl-ticket;uniform;0,990000;48;65536;1000000;90;5;5;81605125;73443526;4081379;4080220;27184123;36,786178;1664488;1728150;0,963162
xeon;diascld45;avl-std;zipfian;0,990000;1;65536;1000000;20;40;40;4349335;870292;1739648;1739395;1449672;689,811211;0;0;1,000000
xeon;diascld45;avl-std;zipfian;0,990000;2;65536;1000000;20;40;40;7598883;1521289;3038423;3039171;2532779;394,823184;3798941;3799942;0,999737
xeon;diascld45;avl-std;zipfian;0,990000;4;65536;1000000;20;40;40;8581285;1716869;3432560;3431856;2860240;349,620921;2128361;2168272;0,981593
xeon;diascld45;avl-std;zipfian;0,990000;8;65536;1000000;20;40;40;11944004;2387442;4779953;4776609;3980731;251,210127;1442363;1534463;0,939979
xeon;diascld45;avl-std;zipfian;0,990000;16;65536;1000000;20;40;40;9952601;1988562;3980728;3983311;3316874;301,488668;450361;795398;0,566208
xeon;diascld45;avl-std;zipfian;0,990000;32;65536;1000000;20;40;40;10832159;2164413;4334764;4332982;3609386;277,055419;169668;489358;0,346715
xeon;diascld45;avl-std;zipfian;0,990000;48;65536;1000000;20;40;40;11786790;2354366;4715593;4716831;3926035;254,709887;136482;352970;0,386667
xeon;diascld45;avl-tas;zipfian;0,990000;1;65536;1000000;20;40;40;5004995;1001595;2002231;2001169;1668211;599,444306;0;0;1,000000
xeon;diascld45;avl-tas;zipfian;0,990000;2;65536;1000000;20;40;40;8507801;1703008;3402127;3402666;2835714;352,644817;4241583;4266218;0,994226
xeon;diascld45;avl-tas;zipfian;0,990000;4;65536;1000000;20;40;40;9149259;1830950;3659077;3659232;3049498;327,922807;2264220;2305374;0,982149
xeon;diascld45;avl-tas;zipfian;0,990000;8;65536;1000000;20;40;40;12370964;2473202;4950308;4947454;4123089;242,536589;1452811;1644547;0,883411
xeon;diascld45;avl-tas;zipfian;0,990000;16;65536;1000000;20;40;40;9289959;1856281;3715848;3717830;3096086;322,988377;459394;707415;0,649398
xeon;diascld45;avl-tas;zipfian;0,990000;32;65536;1000000;20;40;40;10433726;2084108;4173320;4176298;3476935;287,609563;198777;444119;0,447576
xeon;diascld45;avl-tas;zipfian;0,990000;48;65536;1000000;20;40;40;11483089;2294150;4593255;4595684;3826425;261,340497;147794;318505;0,464024
xeon;diascld45;avl-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;4839911;968846;1935810;1935255;1613190;619,889527;0;0;1,000000
xeon;diascld45;avl-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;8321514;1665601;3327676;3328237;2773631;360,538185;4146587;4174927;0,993212
xeon;diascld45;avl-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;9063702;1813805;3624943;3624954;3020970;331,019456;2233573;2308430;0,967572
xeon;diascld45;avl-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;12301056;2459400;4922868;4918788;4099823;243,912917;1500804;1572472;0,954423
xeon;diascld45;avl-ttas;zipfian;0,990000;16;65536;1000000;20;40;40;9434890;1884245;3775208;3775437;3144485;318,017098;422415;755112;0,559407
xeon;diascld45;avl-ttas;zipfian;0,990000;32;65536;1000000;20;40;40;10688883;2136877;4275253;4276753;3562066;280,735938;203840;457729;0,445329
xeon;diascld45;avl-ttas;zipfian;0,990000;48;65536;1000000;20;40;40;11561515;2309636;4625440;4626439;3852579;259,566355;171350;298186;0,574641
xeon;diascld45;avl-cas;zipfian;0,990000;1;65536;1000000;20;40;40;4830648;966942;1932111;1931595;1610101;621,078800;0;0;1,000000
xeon;diascld45;avl-cas;zipfian;0,990000;2;65536;1000000;20;40;40;8269399;1655365;3306833;3307201;2756269;362,809228;4128811;4140588;0,997156
xeon;diascld45;avl-cas;zipfian;0,990000;4;65536;1000000;20;40;40;9079136;1817047;3631086;3631003;3026135;330,454509;2222548;2325930;0,955552
xeon;diascld45;avl-cas;zipfian;0,990000;8;65536;1000000;20;40;40;12249165;2448516;4901883;4898766;4082451;244,950840;1468755;1590441;0,923489
xeon;diascld45;avl-cas;zipfian;0,990000;16;65536;1000000;20;40;40;9415112;1881578;3766072;3767462;3137707;318,704064;400354;763048;0,524677
xeon;diascld45;avl-cas;zipfian;0,990000;32;65536;1000000;20;40;40;10716593;2141278;4286914;4288401;3571303;280,009824;214758;476906;0,450315
xeon;diascld45;avl-cas;zipfian;0,990000;48;65536;1000000;20;40;40;11562347;2310312;4624422;4627613;3852822;259,549956;168635;311657;0,541092
xeon;diascld45;avl-ticket;zipfian;0,990000;1;65536;1000000;20;40;40;3495334;699536;1398006;1397792;1165022;858,352648;0;0;1,000000
xeon;diascld45;avl-ticket;zipfian;0,990000;2;65536;1000000;20;40;40;6215548;1244693;2484105;2486750;2071679;482,700042;3099382;3116166;0,994614
xeon;diascld45;avl-ticket;zipfian;0,990000;4;65536;1000000;20;40;40;7251611;1449392;2901428;2900791;2416983;413,738830;1776969;1850497;0,960266
xeon;diascld45;avl-ticket;zipfian;0,990000;8;65536;1000000;20;40;40;10964432;2191629;4389231;4383572;3654219;273,656273;1294134;1444801;0,895718
xeon;diascld45;avl-ticket;zipfian;0,990000;16;65536;1000000;20;40;40;10301364;2057422;4121534;4122408;3432966;291,293257;479734;804669;0,596188
xeon;diascld45;avl-ticket;zipfian;0,990000;32;65536;1000000;20;40;40;11476414;2293399;4589914;4593101;3824311;261,484971;219180;511944;0,428133
xeon;diascld45;avl-ticket;zipfian;0,990000;48;65536;1000000;20;40;40;12296162;2455915;4918754;4921493;4097165;244,071164;185416;329843;0,562134
