arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;cds-tas;uniform;0,990000;32;65536;1000000;90;5;5;79773274;71793678;3989849;3989747;26584730;37,615577;2143278;2868544;0,747166
xeon;diascld45;cds-tas;uniform;0,990000;48;65536;1000000;90;5;5;115672702;104103849;5785959;5782894;38514892;25,963983;2273978;2554093;0,890327
xeon;diascld45;cds-ttas;uniform;0,990000;1;65536;1000000;90;5;5;19646268;17681636;982548;982084;6548321;152,710900;0;0;1,000000
xeon;diascld45;cds-ttas;uniform;0,990000;2;65536;1000000;90;5;5;34703813;31232418;1736871;1734524;11567069;86,452324;17232868;17470945;0,986373
xeon;diascld45;cds-ttas;uniform;0,990000;4;65536;1000000;90;5;5;42309914;38078890;2116189;2114835;14101716;70,913352;10368584;10767742;0,962930
xeon;diascld45;cds-ttas;uniform;0,990000;8;65536;1000000;90;5;5;62161315;55944116;3109676;3107523;20717833;48,267596;7449087;8071618;0,922874
xeon;diascld45;cds-ttas;uniform;0,990000;16;65536;1000000;90;5;5;69070600;62163923;3454151;3452526;23018263;43,443764;4206228;4400294;0,955897
xeon;diascld45;cds-ttas;uniform;0,990000;32;65536;1000000;90;5;5;94879519;85389810;4745052;4744657;31619073;31,626480;2529952;3422049;0,739309
xeon;diascld45;cds-ttas;uniform;0,990000;48;65536;1000000;90;5;5;110761241;99681243;5540897;5539101;36890798;27,107030;2230190;2386907;0,934343
xeon;diascld45;cds-cas;uniform;0,990000;1;65536;1000000;90;5;5;19721584;17749399;986213;985972;6573448;152,127146;0;0;1,000000
xeon;diascld45;cds-cas;uniform;0,990000;2;65536;1000000;90;5;5;35411878;31869493;1772587;1769798;11803144;84,723185;17669449;17742429;0,995887
xeon;diascld45;cds-cas;uniform;0,990000;4;65536;1000000;90;5;5;41194253;37075174;2060324;2058755;13730318;72,831520;10233938;10408799;0,983201
xeon;diascld45;cds-cas;uniform;0,990000;8;65536;1000000;90;5;5;59938447;53944266;2998032;2996149;19976952;50,057686;7200815;7782695;0,925234
xeon;diascld45;cds-cas;uniform;0,990000;16;65536;1000000;90;5;5;72079451;64870825;3604746;3603880;24020929;41,630362;4382844;4632153;0,946179
xeon;diascld45;cds-cas;uniform;0,990000;32;65536;1000000;90;5;5;87929523;79133822;4399106;4396595;29302965;34,126239;2239821;3304510;0,677807
xeon;diascld45;cds-cas;uniform;0,990000;48;65536;1000000;90;5;5;116141365;104524608;5810252;5806505;38685567;25,849433;2373889;2462666;0,963951
xeon;diascld45;cds-ticket;uniform;0,990000;1;65536;1000000;90;5;5;15565056;14008787;778090;778179;5187943;192,754604;0;0;1,000000
xeon;diascld45;cds-ticket;uniform;0,990000;2;65536;1000000;90;5;5;28701859;25831525;1436241;1434093;9566777;104,528401;14319700;14382159;0,995657
xeon;diascld45;cds-ticket;uniform;0,990000;4;65536;1000000;90;5;5;38321794;34489910;1916730;1915154;12772863;78,290980;9213327;9918913;0,928865
xeon;diascld45;cds-ticket;uniform;0,990000;8;65536;1000000;90;5;5;54144678;48730178;2709387;2705113;18045358;55,415911;6552864;7046207;0,929985
xeon;diascld45;cds-ticket;uniform;0,990000;16;65536;1000000;90;5;5;78123569;70310850;3906615;3906104;26035698;38,408803;4768115;4999309;0,953755
xeon;diascld45;cds-ticket;uniform;0,990000;32;65536;1000000;90;5;5;84148442;75730565;4209445;4208432;28042637;35,659984;2046228;3279430;0,623958
xeon;diascld45;cds-ticket;uniform;0,990000;48;65536;1000000;90;5;5;130068091;117059032;6506537;6502522;43338747;23,074040;2616413;2835446;0,922752
xeon;diascld45;cds-std;zipfian;0,990000;1;65536;1000000;20;40;40;14231673;2846222;5694874;5690577;4743591;210,810741;0;0;1,000000
xeon;diascld45;cds-std;zipfian;0,990000;2;65536;1000000;20;40;40;19882214;3976303;7956213;7949698;6626967;150,898588;9938705;9943509;0,999517
xeon;diascld45;cds-std;zipfian;0,990000;4;65536;1000000;20;40;40;11995815;2400837;4796677;4798301;3998384;250,100988;2756193;3241156;0,850373
xeon;diascld45;cds-std;zipfian;0,990000;8;65536;1000000;20;40;40;15533207;3106078;6213913;6213216;5177002;193,161974;1713484;2178754;0,786451
xeon;diascld45;cds-std;zipfian;0,990000;16;65536;1000000;20;40;40;18584411;3715593;7435902;7432916;6193930;161,448369;1093918;1233130;0,887107
xeon;diascld45;cds-std;zipfian;0,990000;32;65536;1000000;20;40;40;19362836;3870392;7745887;7746557;6452794;154,971616;588400;623752;0,943324
xeon;diascld45;cds-std;zipfian;0,990000;48;65536;1000000;20;40;40;19977346;3993328;7989722;7994296;6656820;150,221867;402119;430198;0,934730
xeon;diascld45;cds-tas;zipfian;0,990000;1;65536;1000000;20;40;40;15846795;3168950;6343484;6334361;5281925;189,324901;0;0;1,000000
xeon;diascld45;cds-tas;zipfian;0,990000;2;65536;1000000;20;40;40;22285844;4457423;8917445;8910976;7428111;134,623726;11087829;11198015;0,990160
xeon;diascld45;cds-tas;zipfian;0,990000;4;65536;1000000;20;40;40;13634942;2728554;5452183;5454205;4544635;220,039642;3042834;3782481;0,804455
xeon;diascld45;cds-tas;zipfian;0,990000;8;65536;1000000;20;40;40;16890887;3376963;6757286;6756638;5629485;177,636113;1832690;2391615;0,766298
xeon;diascld45;cds-tas;zipfian;0,990000;16;65536;1000000;20;40;40;20606826;4120372;8245264;8241190;6867449;145,614469;1155182;1412300;0,817944
xeon;diascld45;cds-tas;zipfian;0,990000;32;65536;1000000;20;40;40;22612154;4520416;9044945;9046793;7535573;132,703904;599353;817439;0,733208
xeon;diascld45;cds-tas;zipfian;0,990000;48;65536;1000000;20;40;40;22849588;4567335;9140107;9142146;7611115;131,386781;374823;580068;0,646171
xeon;diascld45;cds-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;15770191;3153624;6312851;6303716;5256391;190,244590;0;0;1,000000
xeon;diascld45;cds-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;20981697;4196534;8395407;8389756;6993404;142,991867;10479993;10501704;0,997933
xeon;diascld45;cds-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;14565734;2914848;5824276;5826610;4854947;205,975442;3373587;3897120;0,865662
xeon;diascld45;cds-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;16768818;3354118;6708217;6706483;5588802;178,929222;2018662;2182466;0,924945
xeon;diascld45;cds-ttas;zipfian;0,990000;16;65536;1000000;20;40;40;19274590;3854473;7712470;7707647;6423991;155,666466;1064371;1348108;0,789529
xeon;diascld45;cds-ttas;zipfian;0,990000;32;65536;1000000;20;40;40;23587970;4714630;9436343;9436997;7860829;127,213033;696148;783340;0,888692
xeon;diascld45;cds-ttas;zipfian;0,990000;48;65536;1000000;20;40;40;22965094;4590969;9186084;9188041;7649834;130,721791;441403;527679;0,836499
xeon;diascld45;cds-cas;zipfian;0,990000;1;65536;1000000;20;40;40;15812582;3162154;6329824;6320604;5270528;189,734284;0;0;1,000000
xeon;diascld45;cds-cas;zipfian;0,990000;2;65536;1000000;20;40;40;21826708;4365660;8733789;8727259;7275105;137,455050;10885579;10941129;0,994923
xeon;diascld45;cds-cas;zipfian;0,990000;4;65536;1000000;20;40;40;14419907;2886025;5766087;5767795;4806261;208,061922;3471812;3747602;0,926409
xeon;diascld45;cds-cas;zipfian;0,990000;8;65536;1000000;20;40;40;17672449;3534839;7069296;7068314;5889985;169,779694;2033529;2385837;0,852334
xeon;diascld45;cds-cas;zipfian;0,990000;16;65536;1000000;20;40;40;18258249;3650469;7306109;7301671;6084788;164,344261;1037389;1254168;0,827153
xeon;diascld45;cds-cas;zipfian;0,990000;32;65536;1000000;20;40;40;22756641;4548168;9104233;9104240;7583888;131,858484;662594;768633;0,862042
xeon;diascld45;cds-cas;zipfian;0,990000;48;65536;1000000;20;40;40;23146983;4627238;9258923;9260822;7710656;129,690636;422918;555198;0,761743
xeon;diascld45;cds-ticket;zipfian;0,990000;1;65536;1000000;20;40;40;14209147;2841770;5685758;5681619;4736088;211,144725;0;0;1,000000
xeon;diascld45;cds-ticket;zipfian;0,990000;2;65536;1000000;20;40;40;20456021;4090865;8185402;8179754;6818160;146,667134;10213831;10242190;0,997231
xeon;diascld45;cds-ticket;zipfian;0,990000;4;65536;1000000;20;40;40;13590572;2719559;5433941;5437072;4529824;220,759098;3114261;3680546;0,846141
xeon;diascld45;cds-ticket;zipfian;0,990000;8;65536;1000000;20;40;40;16606773;3320656;6643180;6642937;5534805;180,674820;1778238;2381951;0,746547
xeon;diascld45;cds-ticket;zipfian;0,990000;16;65536;1000000;20;40;40;18505544;3700037;7403796;7401711;6167117;162,150315;1110678;1205303;0,921493
xeon;diascld45;cds-ticket;zipfian;0,990000;32;65536;1000000;20;40;40;25504065;5097506;10202562;10203997;8499270;117,657153;747519;844496;0,885166
xeon;diascld45;cds-ticket;zipfian;0,990000;48;65536;1000000;20;40;40;26593095;5315479;10638395;10639221;8857622;112,897114;536762;570338;0,941130
