arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
xeon;diascld45;wh-cas;uniform;0,990000;48;65536;1000000;80;10;10;253781485;203026227;25375342;25379916;84488301;11,835958;4413070;5922156;0,745180
xeon;diascld45;wh-occ;uniform;0,990000;1;65536;1000000;80;10;10;14441289;11555331;1442201;1443757;4813337;207,756062;0;0;1,000000
xeon;diascld45;wh-occ;uniform;0,990000;2;65536;1000000;80;10;10;24148296;19321602;2412467;2414227;8048804;124,242048;11992372;12155924;0,986545
xeon;diascld45;wh-occ;uniform;0,990000;4;65536;1000000;80;10;10;28408301;22730071;2839313;2838917;9468607;105,612146;6996964;7287438;0,960140
xeon;diascld45;wh-occ;uniform;0,990000;8;65536;1000000;80;10;10;54090873;43273403;5407811;5409659;18027598;55,470505;6619437;6873460;0,963043
xeon;diascld45;wh-occ;uniform;0,990000;16;65536;1000000;80;10;10;103219116;82574174;10320657;10324285;34400695;29,069179;5906334;6565014;0,899668
xeon;diascld45;wh-occ;uniform;0,990000;32;65536;1000000;80;10;10;178009791;142412416;17797482;17799893;59322653;16,856967;4256169;6493398;0,655461
xeon;diascld45;wh-occ;uniform;0,990000;48;65536;1000000;80;10;10;236411240;189126740;23640509;23643991;78777240;12,694022;4191829;5605144;0,747854
xeon;diascld45;wh-occ-opt;uniform;0,990000;1;65536;1000000;80;10;10;13969764;11177745;1395359;1396660;4656201;214,767339;0;0;1,000000
xeon;diascld45;wh-occ-opt;uniform;0,990000;2;65536;1000000;80;10;10;13171828;10539246;1316681;1315901;4390225;227,778709;6266475;6905353;0,907481
xeon;diascld45;wh-occ-opt;uniform;0,990000;4;65536;1000000;80;10;10;30930956;24749339;3091525;3090092;10309398;96,998865;7461183;7904467;0,943920
xeon;diascld45;wh-occ-opt;uniform;0,990000;8;65536;1000000;80;10;10;59578377;47664812;5955700;5957865;19856519;50,361293;7295106;7574595;0,963102
xeon;diascld45;wh-occ-opt;uniform;0,990000;16;65536;1000000;80;10;10;116108658;92885940;11608300;11614418;38693603;25,844065;7011135;7482142;0,937049
xeon;diascld45;wh-occ-opt;uniform;0,990000;32;65536;1000000;80;10;10;211724407;169377839;21170762;21175806;70555525;14,173234;5902826;7435006;0,793924
xeon;diascld45;wh-occ-opt;uniform;0,990000;48;65536;1000000;80;10;10;266062933;212851398;26604548;26606987;88574352;11,289950;4533043;6347470;0,714150
xeon;diascld45;wh-default;zipfian;0,990000;1;65536;1000000;80;10;10;10475819;8380766;1048406;1046647;3491669;286,395943;0;0;1,000000
xeon;diascld45;wh-default;zipfian;0,990000;2;65536;1000000;80;10;10;12413537;9933886;1239311;1240340;4137504;241,691573;6200256;6213281;0,997904
xeon;diascld45;wh-default;zipfian;0,990000;4;65536;1000000;80;10;10;26902768;21526044;2688441;2688283;8966875;111,521562;6651657;6784033;0,980487
xeon;diascld45;wh-default;zipfian;0,990000;8;65536;1000000;80;10;10;53359691;42689179;5335450;5335062;17783878;56,230705;6594165;6769283;0,974130
xeon;diascld45;wh-default;zipfian;0,990000;16;65536;1000000;80;10;10;97709296;78168756;9768934;9771606;32562072;30,710576;5246622;6381259;0,822192
xeon;diascld45;wh-default;zipfian;0,990000;32;65536;1000000;80;10;10;60711368;48573815;6062974;6074579;20231836;49,427051;1569642;2242788;0,699862
xeon;diascld45;wh-default;zipfian;0,990000;48;65536;1000000;80;10;10;50455168;40370076;5040297;5044795;16797114;59,534035;997643;1151929;0,866063
xeon;diascld45;wh-rw;zipfian;0,990000;1;65536;1000000;80;10;10;10907235;8725920;1091325;1089990;3635463;275,068070;0;0;1,000000
xeon;diascld45;wh-rw;zipfian;0,990000;2;65536;1000000;80;10;10;21073097;16860618;2105965;2106514;7023829;142,372479;10529976;10543121;0,998753
xeon;diascld45;wh-rw;zipfian;0,990000;4;65536;1000000;80;10;10;25812505;20653901;2579330;2579274;8603322;116,234169;5914527;6719905;0,880150
xeon;diascld45;wh-rw;zipfian;0,990000;8;65536;1000000;80;10;10;50227851;40184023;5021657;5022171;16740513;59,735323;6229283;6331334;0,983882
xeon;diascld45;wh-rw;zipfian;0,990000;16;65536;1000000;80;10;10;90977277;72781740;9097583;9097954;30318871;32,982758;4624135;6052868;0,763958
xeon;diascld45;wh-rw;zipfian;0,990000;32;65536;1000000;80;10;10;76652895;61326320;7659352;7667223;25545039;39,146543;1868260;2896520;0,645002
xeon;diascld45;wh-rw;zipfian;0,990000;48;65536;1000000;80;10;10;66539856;53236143;6648297;6655416;22172865;45,100170;1174728;1605094;0,731875
xeon;diascld45;wh-tas;zipfian;0,990000;1;65536;1000000;80;10;10;11430297;9144445;1143585;1142267;3809810;262,480255;0;0;1,000000
xeon;diascld45;wh-tas;zipfian;0,990000;2;65536;1000000;80;10;10;22560210;18049903;2254677;2255630;7519578;132,986184;11264944;11295266;0,997316
xeon;diascld45;wh-tas;zipfian;0,990000;4;65536;1000000;80;10;10;27843412;22278377;2782839;2782196;9280411;107,753845;6149107;7317994;0,840272
xeon;diascld45;wh-tas;zipfian;0,990000;8;65536;1000000;80;10;10;51435106;41150294;5142197;5142615;17142475;58,334630;6338402;6485886;0,977261
xeon;diascld45;wh-tas;zipfian;0,990000;16;65536;1000000;80;10;10;82037215;65627739;8204346;8205130;27336686;36,580879;4944486;5324854;0,928567
xeon;diascld45;wh-tas;zipfian;0,990000;32;65536;1000000;80;10;10;35424919;28343599;3538392;3542928;11805194;84,708475;807036;1402011;0,575627
xeon;diascld45;wh-tas;zipfian;0,990000;48;65536;1000000;80;10;10;31485451;25189550;3147444;3148457;10484956;95,374736;502344;831282;0,604300
xeon;diascld45;wh-ttas;zipfian;0,990000;1;65536;1000000;80;10;10;11191344;8953222;1119595;1118527;3730157;268,085214;0;0;1,000000
xeon;diascld45;wh-ttas;zipfian;0,990000;2;65536;1000000;80;10;10;12598871;10081740;1258088;1259043;4199252;238,137637;6273981;6324890;0,991951
xeon;diascld45;wh-ttas;zipfian;0,990000;4;65536;1000000;80;10;10;28421397;22740424;2840950;2840023;9472994;105,563241;6917521;7186458;0,962577
xeon;diascld45;wh-ttas;zipfian;0,990000;8;65536;1000000;80;10;10;53854638;43085000;5385032;5384606;17948981;55,713468;6673438;6777327;0,984671
xeon;diascld45;wh-ttas;zipfian;0,990000;16;65536;1000000;80;10;10;84326485;67459204;8433219;8434062;28102238;35,584354;5132194;5443555;0,942802
xeon;diascld45;wh-ttas;zipfian;0,990000;32;65536;1000000;80;10;10;35870035;28700294;3583316;3586425;11953656;83,656414;851281;1411798;0,602976
xeon;diascld45;wh-ttas;zipfian;0,990000;48;65536;1000000;80;10;10;31679486;25344468;3167685;3167333;10546397;94,819108;523709;816459;0,641439
xeon;diascld45;wh-cas;zipfian;0,990000;1;65536;1000000;80;10;10;11611723;9289922;1161628;1160173;3870254;258,380909;0;0;1,000000
xeon;diascld45;wh-cas;zipfian;0,990000;2;65536;1000000;80;10;10;22220325;17777639;2221267;2221419;7406186;135,022251;11108466;11111859;0,999695
xeon;diascld45;wh-cas;zipfian;0,990000;4;65536;1000000;80;10;10;26328188;21066392;2630637;2631159;8775180;113,957766;6237615;6760864;0,922606
xeon;diascld45;wh-cas;zipfian;0,990000;8;65536;1000000;80;10;10;51208234;40968649;5119218;5120367;17066847;58,593128;6363609;6424594;0,990508
xeon;diascld45;wh-cas;zipfian;0,990000;16;65536;1000000;80;10;10;80965597;64770397;8096599;8098601;26982705;37,060776;4897118;5230757;0,936216
xeon;diascld45;wh-cas;zipfian;0,990000;32;65536;1000000;80;10;10;36532946;29230057;3649323;3653566;12174432;82,139355;848781;1439038;0,589825
xeon;diascld45;wh-cas;zipfian;0,990000;48;65536;1000000;80;10;10;30552863;24442948;3054502;3055413;10177991;98,251214;483815;809501;0,597671
xeon;diascld45;wh-occ;zipfian;0,990000;1;65536;1000000;80;10;10;10612650;8490458;1061922;1060270;3537282;282,702908;0;0;1,000000
xeon;diascld45;wh-occ;zipfian;0,990000;2;65536;1000000;80;10;10;20588570;16472555;2057255;2058760;6862314;145,723422;10252310;10336260;0,991878
xeon;diascld45;wh-occ;zipfian;0,990000;4;65536;1000000;80;10;10;25332372;20270285;2530510;2531577;8443410;118,435553;6241848;6489719;0,961806
xeon;diascld45;wh-occ;zipfian;0,990000;8;65536;1000000;80;10;10;48294532;38638198;4828500;4827834;16096065;62,126984;6010206;6075582;0,989240
xeon;diascld45;wh-occ;zipfian;0,990000;16;65536;1000000;80;10;10;83158828;66524938;8316348;8317542;27713365;36,083672;4527118;5457635;0,829502
xeon;diascld45;wh-occ;zipfian;0,990000;32;65536;1000000;80;10;10;41950562;33563424;4191671;4195467;13979912;71,531205;979078;1618959;0,604758
xeon;diascld45;wh-occ;zipfian;0,990000;48;65536;1000000;80;10;10;36577273;29264689;3655724;3656860;12175822;82,129978;705130;820978;0,858890
xeon;diascld45;wh-occ-opt;zipfian;0,990000;1;65536;1000000;80;10;10;11636831;9310168;1164043;1162620;3878625;257,823288;0;0;1,000000
xeon;diascld45;wh-occ-opt;zipfian;0,990000;2;65536;1000000;80;10;10;22612649;18091889;2259838;2260922;7536968;132,679331;11304780;11307869;0,999727
xeon;diascld45;wh-occ-opt;zipfian;0,990000;4;65536;1000000;80;10;10;27258128;21810303;2724166;2723659;9085274;110,068217;6523554;6970919;0,935824
xeon;diascld45;wh-occ-opt;zipfian;0,990000;8;65536;1000000;80;10;10;54291768;43435218;5427453;5429097;18094640;55,264982;6612709;6962461;0,949766
xeon;diascld45;wh-occ-opt;zipfian;0,990000;16;65536;1000000;80;10;10;105160099;84127878;10514323;10517898;35045283;28,534510;6398104;6698266;0,955188
xeon;diascld45;wh-occ-opt;zipfian;0,990000;32;65536;1000000;80;10;10;140797410;112639830;14075809;14081771;46920370;21,312704;3919270;4784927;0,819087
xeon;diascld45;wh-occ-opt;zipfian;0,990000;48;65536;1000000;80;10;10;122679090;98144950;12262083;12272057;40853092;24,477951;2170096;2937164;0,738841
xeon;diascld45;wh-default;uniform;0,990000;1;65536;1000000;90;5;5;13989961;12591341;699484;699136;4662962;214,455918;0;0;1,000000
xeon;diascld45;wh-default;uniform;0,990000;2;65536;1000000;90;5;5;22539457;20285713;1127546;1126198;7512531;133,110928;11107675;11431782;0,971649
xeon;diascld45;wh-default;uniform;0,990000;4;65536;1000000;90;5;5;32427715;29187836;1620639;1619240;10808219;92,522181;7954421;8293681;0,959094
xeon;diascld45;wh-default;uniform;0,990000;8;65536;1000000;90;5;5;62690772;56421576;3135700;3133496;20893643;47,861446;7599452;8060414;0,942812
xeon;diascld45;wh-default;uniform;0,990000;16;65536;1000000;90;5;5;117950060;106151919;5899074;5899067;39310208;25,438684;7136991;7570966;0,942679
xeon;diascld45;wh-default;uniform;0,990000;32;65536;1000000;90;5;5;208323410;187489287;10417789;10416334;69422754;14,404499;4521276;7169814;0,630599
xeon;diascld45;wh-default;uniform;0,990000;48;65536;1000000;90;5;5;250076883;225068080;12504927;12503876;83327139;12,000892;4101551;6191163;0,662485
xeon;diascld45;wh-rw;uniform;0,990000;1;65536;1000000;90;5;5;13368396;12032617;668093;667686;4455791;224,427012;0;0;1,000000
xeon;diascld45;wh-rw;uniform;0,990000;2;65536;1000000;90;5;5;27223735;24501937;1361784;1360014;9073840;110,206924;13520893;13702842;0,986722
xeon;diascld45;wh-rw;uniform;0,990000;4;65536;1000000;90;5;5;32121607;28912729;1605093;1603785;10706183;93,403966;7859506;8470493;0,927869
xeon;diascld45;wh-rw;uniform;0,990000;8;65536;1000000;90;5;5;61615933;55454474;3081596;3079863;20535455;48,696265;7344433;8067314;0,910394
xeon;diascld45;wh-rw;uniform;0,990000;16;65536;1000000;90;5;5;114782597;103301858;5741238;5739501;38254653;26,140611;6896994;7439067;0,927132
xeon;diascld45;wh-rw;uniform;0,990000;32;65536;1000000;90;5;5;187387897;168648070;9371547;9368280;62447117;16,013549;4371337;6766849;0,645993
xeon;diascld45;wh-rw;uniform;0,990000;48;65536;1000000;90;5;5;247714367;222941427;12388070;12384870;82487311;12,123077;3961679;5954180;0,665361
xeon;diascld45;wh-tas;uniform;0,990000;1;65536;1000000;90;5;5;14264431;12838465;713178;712788;4754454;210,329070;0;0;1,000000
xeon;diascld45;wh-tas;uniform;0,990000;2;65536;1000000;90;5;5;28516407;25664689;1427041;1424677;9504495;105,213371;14163598;14352809;0,986817
xeon;diascld45;wh-tas;uniform;0,990000;4;65536;1000000;90;5;5;33714843;30345589;1685366;1683888;11237264;88,989629;8288800;8657945;0,957363
xeon;diascld45;wh-tas;uniform;0,990000;8;65536;1000000;90;5;5;64463992;58017466;3224652;3221874;21484982;46,544138;7702388;8396290;0,917356
xeon;diascld45;wh-tas;uniform;0,990000;16;65536;1000000;90;5;5;118317508;106481518;5917515;5918475;39429498;25,361723;7233275;7506586;0,963591
xeon;diascld45;wh-tas;uniform;0,990000;32;65536;1000000;90;5;5;210963993;189864383;10550467;10549143;70303444;14,224054;4642466;7301772;0,635800
xeon;diascld45;wh-tas;uniform;0,990000;48;65536;1000000;90;5;5;270737341;243661199;13539543;13536599;90186182;11,088173;4571575;6239872;0,732639
xeon;diascld45;wh-ttas;uniform;0,990000;1;65536;1000000;90;5;5;13815527;12434372;690686;690469;4604825;217,163506;0;0;1,000000
xeon;diascld45;wh-ttas;uniform;0,990000;2;65536;1000000;90;5;5;28644232;25779444;1433499;1431289;9547309;104,741554;14278954;14365278;0,993991
xeon;diascld45;wh-ttas;uniform;0,990000;4;65536;1000000;90;5;5;36453866;32809196;1822789;1821881;12150038;82,304267;6362823;10042553;0,633586
xeon;diascld45;wh-ttas;uniform;0,990000;8;65536;1000000;90;5;5;66780626;60100891;3341362;3338373;22257322;44,929033;8036873;8660881;0,927951
xeon;diascld45;wh-ttas;uniform;0,990000;16;65536;1000000;90;5;5;121719395;109542640;6087805;6088950;40563667;24,652603;6787212;7815648;0,868413
xeon;diascld45;wh-ttas;uniform;0,990000;32;65536;1000000;90;5;5;214376856;192935642;10720510;10720704;71439763;13,997807;4702649;7520461;0,625314
xeon;diascld45;wh-ttas;uniform;0,990000;48;65536;1000000;90;5;5;269378254;242436272;13471665;13470317;89758900;11,140956;4594943;6210850;0,739825
xeon;diascld45;wh-cas;uniform;0,990000;1;65536;1000000;90;5;5;14439112;12995550;721913;721649;4812670;207,784850;0;0;1,000000
xeon;diascld45;wh-cas;uniform;0,990000;2;65536;1000000;90;5;5;26021320;23419544;1301920;1299856;8673064;115,299500;13006383;13014937;0,999343
xeon;diascld45;wh-cas;uniform;0,990000;4;65536;1000000;90;5;5;33515820;30166520;1675483;1673817;11170677;89,520087;8237420;8565320;0,961718
xeon;diascld45;wh-cas;uniform;0,990000;8;65536;1000000;90;5;5;64185765;57765774;3211329;3208662;21392155;46,746107;7834944;8234345;0,951496
xeon;diascld45;wh-cas;uniform;0,990000;16;65536;1000000;90;5;5;119383429;107440962;5971281;5971186;39785399;25,134849;6806059;7888660;0,862765
xeon;diascld45;wh-cas;uniform;0,990000;32;65536;1000000;90;5;5;203408314;183064669;10171342;10172303;67784676;14,752597;4583740;7202584;0,636402
xeon;diascld45;wh-cas;uniform;0,990000;48;65536;1000000;90;5;5;260686093;234616589;13034431;13035073;86863220;11,512352;4555222;6217741;0,732617
xeon;diascld45;wh-occ;uniform;0,990000;1;65536;1000000;90;5;5;12823619;11541924;641070;640625;4274202;233,961777;0;0;1,000000
xeon;diascld45;wh-occ;uniform;0,990000;2;65536;1000000;90;5;5;20795225;18715776;1039773;1039676;6931160;144,275993;10146281;10648944;0,952797
xeon;diascld45;wh-occ;uniform;0,990000;4;65536;1000000;90;5;5;33167624;29852946;1658519;1656159;11054554;90,460455;6009815;9080846;0,661812
xeon;diascld45;wh-occ;uniform;0,990000;8;65536;1000000;90;5;5;61296867;55166969;3066099;3063799;20429129;48,949712;7408625;7922175;0,935176
xeon;diascld45;wh-occ;uniform;0,990000;16;65536;1000000;90;5;5;108410632;97567209;5422176;5421247;36128758;27,678781;6091807;7055922;0,863361
xeon;diascld45;wh-occ;uniform;0,990000;32;65536;1000000;90;5;5;196951019;177256288;9848406;9846325;65632988;15,236241;5339309;6714032;0,795246
xeon;diascld45;wh-occ;uniform;0,990000;48;65536;1000000;90;5;5;241032278;216931065;12051652;12049561;80293076;12,454374;4042565;5632362;0,717739
xeon;diascld45;wh-occ-opt;uniform;0,990000;1;65536;1000000;90;5;5;14304016;12874108;715128;714780;4767631;209,747744;0;0;1,000000
xeon;diascld45;wh-occ-opt;uniform;0,990000;2;65536;1000000;90;5;5;24632822;22169796;1232509;1230517;8210296;121,798275;12154972;12477850;0,974124
xeon;diascld45;wh-occ-opt;uniform;0,990000;4;65536;1000000;90;5;5;36554293;32900280;1827791;1826222;12183612;82,077462;8970909;9246504;0,970195
xeon;diascld45;wh-occ-opt;uniform;0,990000;8;65536;1000000;90;5;5;72070868;64861488;3606116;3603264;24020129;41,631749;8895116;9186558;0,968275
xeon;diascld45;wh-occ-opt;uniform;0,990000;16;65536;1000000;90;5;5;131667821;118494508;6586400;6586913;43878519;22,790195;7914759;8579761;0,922492
xeon;diascld45;wh-occ-opt;uniform;0,990000;32;65536;1000000;90;5;5;226942102;204245227;11348334;11348541;75627505;13,222702;5256557;8222866;0,639261
xeon;diascld45;wh-occ-opt;uniform;0,990000;48;65536;1000000;90;5;5;299685173;269714025;14987287;14983861;99800710;10,019969;4704212;7336210;0,641232
xeon;diascld45;wh-default;zipfian;0,990000;1;65536;1000000;20;40;40;10353307;2070121;4142741;4140445;3450845;289,784090;0;0;1,000000
xeon;diascld45;wh-default;zipfian;0,990000;2;65536;1000000;20;40;40;18587444;3717428;7438851;7431165;6195340;161,411640;9270916;9316528;0,995104
xeon;diascld45;wh-default;zipfian;0,990000;4;65536;1000000;20;40;40;21470956;4296186;8588419;8586351;7156335;139,736327;5163614;5565987;0,927709
xeon;diascld45;wh-default;zipfian;0,990000;8;65536;1000000;20;40;40;41868932;8375287;16744131;16749514;13954254;71,662734;5134818;5329024;0,963557
xeon;diascld45;wh-default;zipfian;0,990000;16;65536;1000000;20;40;40;57265230;11455677;22905654;22903899;19083560;52,401122;3293446;3791483;0,868643
xeon;diascld45;wh-default;zipfian;0,990000;32;65536;1000000;20;40;40;32703714;6538777;13083673;13081264;10898416;91,756452;784286;1253738;0,625558
xeon;diascld45;wh-default;zipfian;0,990000;48;65536;1000000;20;40;40;25080436;5013213;10033697;10033526;8351078;119,745011;487181;582806;0,835923
xeon;diascld45;wh-rw;zipfian;0,990000;1;65536;1000000;20;40;40;9707043;1940761;3884154;3882128;3235443;309,076631;0;0;1,000000
xeon;diascld45;wh-rw;zipfian;0,990000;2;65536;1000000;20;40;40;17747355;3549813;7102491;7095051;5915312;169,052764;8873469;8873886;0,999953
xeon;diascld45;wh-rw;zipfian;0,990000;4;65536;1000000;20;40;40;21475387;4297293;8590357;8587737;7157737;139,708952;5272877;5448454;0,967775
xeon;diascld45;wh-rw;zipfian;0,990000;8;65536;1000000;20;40;40;41428297;8287343;16569042;16571912;13807431;72,424767;5009134;5360096;0,934523
xeon;diascld45;wh-rw;zipfian;0,990000;16;65536;1000000;20;40;40;65136349;13030054;26054108;26052187;21706740;46,068639;3836562;4314965;0,889129
xeon;diascld45;wh-rw;zipfian;0,990000;32;65536;1000000;20;40;40;34300695;6858611;13721391;13720693;11430527;87,485028;781650;1374717;0,568590
xeon;diascld45;wh-rw;zipfian;0,990000;48;65536;1000000;20;40;40;30822864;6161818;12330619;12330427;10270864;97,362786;503192;787016;0,639367
xeon;diascld45;wh-tas;zipfian;0,990000;1;65536;1000000;20;40;40;9772298;1953856;3910119;3908323;3257170;307,014911;0;0;1,000000
xeon;diascld45;wh-tas;zipfian;0,990000;2;65536;1000000;20;40;40;18853101;3770630;7544879;7537592;6283861;159,137819;9374434;9478667;0,989003
xeon;diascld45;wh-tas;zipfian;0,990000;4;65536;1000000;20;40;40;21555088;4313509;8622214;8619365;7184342;139,191581;5260318;5494881;0,957312
xeon;diascld45;wh-tas;zipfian;0,990000;8;65536;1000000;20;40;40;42205164;8443041;16878932;16883191;14066285;71,091971;5213584;5337729;0,976742
xeon;diascld45;wh-tas;zipfian;0,990000;16;65536;1000000;20;40;40;64755320;12953913;25902516;25898891;21581050;46,336947;3360827;4266001;0,787817
xeon;diascld45;wh-tas;zipfian;0,990000;32;65536;1000000;20;40;40;34471488;6893009;13790226;13788253;11486317;87,060108;796698;1357382;0,586937
xeon;diascld45;wh-tas;zipfian;0,990000;48;65536;1000000;20;40;40;28690195;5737788;11475098;11477309;9546911;104,745921;480519;728802;0,659327
xeon;diascld45;wh-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;9634968;1926447;3855517;3853004;3211473;311,383539;0;0;1,000000
xeon;diascld45;wh-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;14132634;2827101;5656393;5649140;4710541;212,289840;6876559;7256075;0,947697
xeon;diascld45;wh-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;22878235;4577812;9151346;9149077;7625392;131,140782;5560204;5908004;0,941131
xeon;diascld45;wh-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;43422176;8685446;17366813;17369917;14471770;69,100044;5252407;5611646;0,935983
xeon;diascld45;wh-ttas;zipfian;0,990000;16;65536;1000000;20;40;40;63310775;12665613;25323985;25321177;21098497;47,396740;3643465;4261774;0,854917
xeon;diascld45;wh-ttas;zipfian;0,990000;32;65536;1000000;20;40;40;32876301;6573496;13150961;13151844;10955728;91,276448;734476;1353356;0,542707
xeon;diascld45;wh-ttas;zipfian;0,990000;48;65536;1000000;20;40;40;29985286;5994808;11995893;11994585;9978930;100,211142;500251;762183;0,656340
xeon;diascld45;wh-cas;zipfian;0,990000;1;65536;1000000;20;40;40;9872065;1973827;3949955;3948283;3290408;303,913596;0;0;1,000000
xeon;diascld45;wh-cas;zipfian;0,990000;2;65536;1000000;20;40;40;18000499;3600144;7203495;7196860;5999808;166,671984;8992735;9007764;0,998332
xeon;diascld45;wh-cas;zipfian;0,990000;4;65536;1000000;20;40;40;21246339;4251456;8498565;8496318;7081443;141,214150;5201332;5430231;0,957847
xeon;diascld45;wh-cas;zipfian;0,990000;8;65536;1000000;20;40;40;41852282;8372223;16737792;16742267;13948545;71,692064;5012002;5428922;0,923204
