lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
avl-ticket;uniform;0,990000;1;65536;1000000;80;10;10;4440513;3553390;443234;443889;1477691;676,731354;0;0;1,000000
avl-ticket;uniform;0,990000;2;65536;1000000;80;10;10;8823625;7059459;882041;882125;2936247;340,570736;4397482;4426143;0,993525
avl-ticket;uniform;0,990000;4;65536;1000000;80;10;10;15596089;12477483;1558494;1560112;5189888;192,682364;3823570;3947398;0,968630
avl-ticket;uniform;0,990000;8;65536;1000000;80;10;10;14032592;11226007;1401298;1405287;4668747;214,190201;1730596;1770892;0,977245
avl-std;zipfian;0,990000;1;65536;1000000;80;10;10;8724087;6978493;871936;873658;2903154;344,452940;0;0;1,000000
avl-std;zipfian;0,990000;2;65536;1000000;80;10;10;17078313;13662330;1705599;1710384;5683201;175,957163;8538346;8539967;0,999810
avl-std;zipfian;0,990000;4;65536;1000000;80;10;10;32498861;25999020;3247233;3252608;10814750;92,466302;8119738;8134434;0,998193
avl-std;zipfian;0,990000;8;65536;1000000;80;10;10;41819383;33458200;4179893;4181290;13939311;71,739556;5145240;5372429;0,957712
avl-tas;zipfian;0,990000;1;65536;1000000;80;10;10;10425939;8340398;1041343;1044198;3469477;288,227848;0;0;1,000000
avl-tas;zipfian;0,990000;2;65536;1000000;80;10;10;20861045;16688808;2083201;2089036;6941984;144,051023;10361728;10499317;0,986895
avl-tas;zipfian;0,990000;4;65536;1000000;80;10;10;40524000;32420628;4048412;4054960;13485220;74,155259;10117198;10149415;0,996826
avl-tas;zipfian;0,990000;8;65536;1000000;80;10;10;54218366;43377342;5418139;5422885;18068024;55,346392;6584850;6949819;0,947485
avl-ttas;zipfian;0,990000;1;65536;1000000;80;10;10;10574626;8459557;1056221;1058848;3518971;284,173904;0;0;1,000000
avl-ttas;zipfian;0,990000;2;65536;1000000;80;10;10;20997445;16798214;2097066;2102165;6987403;143,114674;10335228;10662217;0,969332
avl-ttas;zipfian;0,990000;4;65536;1000000;80;10;10;40430622;32345217;4039428;4045977;13468576;74,246894;10100536;10113341;0,998734
avl-ttas;zipfian;0,990000;8;65536;1000000;80;10;10;53521414;42820231;5348025;5353158;17817863;56,123451;6569355;6958754;0,944042
avl-cas;zipfian;0,990000;1;65536;1000000;80;10;10;10643135;8514226;1063121;1065788;3541751;282,346195;0;0;1,000000
avl-cas;zipfian;0,990000;2;65536;1000000;80;10;10;20152899;16122528;2012418;2017953;6706367;149,112023;10003495;10149404;0,985624
avl-cas;zipfian;0,990000;4;65536;1000000;80;10;10;38280408;30624859;3824520;3831029;12738691;78,500997;9532084;9594779;0,993466
avl-cas;zipfian;0,990000;8;65536;1000000;80;10;10;53116807;42496791;5307546;5312470;17675698;56,574851;6470324;6807983;0,950402
avl-ticket;zipfian;0,990000;1;65536;1000000;80;10;10;6312123;5050579;629796;631748;2100513;476,073964;0;0;1,000000
avl-ticket;zipfian;0,990000;2;65536;1000000;80;10;10;8704247;6964380;870000;869867;2896449;345,250327;3754195;4950052;0,758415
avl-ticket;zipfian;0,990000;4;65536;1000000;80;10;10;15852520;12682010;1583365;1587145;5281588;189,336961;3940377;3998314;0,985510
avl-ticket;zipfian;0,990000;8;65536;1000000;80;10;10;8744167;6995166;874003;874998;2909468;343,705367;1081169;1111789;0,972459
avl-std;uniform;0,990000;1;65536;1000000;90;5;5;6748054;6072278;338242;337534;2245570;445,321175;0;0;1,000000
avl-std;uniform;0,990000;2;65536;1000000;90;5;5;13337785;12002931;667482;667372;4438459;225,303414;6665695;6672090;0,999042
avl-std;uniform;0,990000;4;65536;1000000;90;5;5;24116589;21703591;1206086;1206912;8025328;124,605496;6026139;6031174;0,999165
avl-std;uniform;0,990000;8;65536;1000000;90;5;5;35147423;31632165;1757231;1758027;11711239;85,388056;4249976;4499254;0,944596
avl-tas;uniform;0,990000;1;65536;1000000;90;5;5;8383525;7544069;419975;419481;2794205;357,883463;0;0;1,000000
avl-tas;uniform;0,990000;2;65536;1000000;90;5;5;15912116;14318246;797442;796428;5301850;188,613392;7947168;7964948;0,997768
avl-tas;uniform;0,990000;4;65536;1000000;90;5;5;30790435;27709162;1540618;1540655;10246215;97,597013;7679376;7724271;0,994188
avl-tas;uniform;0,990000;8;65536;1000000;90;5;5;43763526;39387310;2187745;2188471;14582705;68,574382;5298186;5635592;0,940129
avl-ttas;uniform;0,990000;1;65536;1000000;90;5;5;8816174;7933418;441623;441133;2933783;340,856774;0;0;1,000000
avl-ttas;uniform;0,990000;2;65536;1000000;90;5;5;17172950;15452557;860664;859729;5714665;174,988363;8579990;8592960;0,998491
avl-ttas;uniform;0,990000;4;65536;1000000;90;5;5;32035455;28829435;1602912;1603108;10674069;93,684977;7955635;8055989;0,987543
avl-ttas;uniform;0,990000;8;65536;1000000;90;5;5;46879868;42191753;2343902;2344213;15623096;64,007798;5658247;5962919;0,948906
avl-cas;uniform;0,990000;1;65536;1000000;90;5;5;8393296;7552874;420457;419965;2794750;357,813640;0;0;1,000000
avl-cas;uniform;0,990000;2;65536;1000000;90;5;5;15292420;13761084;765997;765339;5088900;196,506104;7644949;7647471;0,999670
avl-cas;uniform;0,990000;4;65536;1000000;90;5;5;30207776;27184786;1511402;1511588;10054095;99,461959;7541740;7563103;0,997175
avl-cas;uniform;0,990000;8;65536;1000000;90;5;5;43452129;39106609;2172352;2173168;14467295;69,121421;5291428;5574572;0,949208
avl-ticket;uniform;0,990000;1;65536;1000000;90;5;5;4661971;4196170;233122;232679;1551386;644,584885;0;0;1,000000
avl-ticket;uniform;0,990000;2;65536;1000000;90;5;5;9433941;8491307;471192;471442;3139370;318,535170;4713751;4720190;0,998636
avl-ticket;uniform;0,990000;4;65536;1000000;90;5;5;18571405;16712975;928853;929577;6180034;161,811395;4619601;4682032;0,986666
avl-ticket;uniform;0,990000;8;65536;1000000;90;5;5;26296924;23666077;1315033;1315814;8756173;114,205132;3216783;3343957;0,961969
avl-std;zipfian;0,990000;1;65536;1000000;20;40;40;7844952;1568113;3137712;3139127;2610602;383,053358;0;0;1,000000
avl-std;zipfian;0,990000;2;65536;1000000;20;40;40;14516872;2904268;5807893;5804711;4830828;207,003840;7246183;7270689;0,996629
avl-std;zipfian;0,990000;4;65536;1000000;20;40;40;24589343;4918146;9835742;9835455;8189003;122,114973;6140977;6153689;0,997934
avl-std;zipfian;0,990000;8;65536;1000000;20;40;40;24473884;4894234;9790719;9788931;8144822;122,777388;3025640;3098909;0,976357
avl-tas;zipfian;0,990000;1;65536;1000000;20;40;40;9434928;1885443;3773264;3776221;3144194;318,046514;0;0;1,000000
avl-tas;zipfian;0,990000;2;65536;1000000;20;40;40;17626013;3524175;7051591;7050247;5865465;170,489454;8743274;8882739;0,984299
avl-tas;zipfian;0,990000;4;65536;1000000;20;40;40;28771927;5755509;11508446;11507972;9574524;104,443827;7172820;7202383;0,995895
avl-tas;zipfian;0,990000;8;65536;1000000;20;40;40;28751191;5749745;11504301;11497145;9567414;104,521444;3522278;3661635;0,961941
avl-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;9426072;1883438;3769627;3773007;3136751;318,801189;0;0;1,000000
avl-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;17331052;3465442;6932904;6932706;5767281;173,391932;8660739;8670313;0,998896
avl-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;27545169;5509232;11018099;11017838;9166245;109,095917;6878506;6901063;0,996731
avl-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;28067130;5613094;11229788;11224248;9354784;106,897174;3435962;3570036;0,962445
avl-cas;zipfian;0,990000;1;65536;1000000;20;40;40;9131548;1824779;3651784;3654985;3038747;329,082945;0;0;1,000000
avl-cas;zipfian;0,990000;2;65536;1000000;20;40;40;17544515;3507546;7018792;7018177;5846665;171,037651;8654691;8889824;0,973550
avl-cas;zipfian;0,990000;4;65536;1000000;20;40;40;25995621;5200152;10397556;10397913;8664387;115,414961;6482709;6521264;0,994088
avl-cas;zipfian;0,990000;8;65536;1000000;20;40;40;27645011;5528853;11060454;11055704;9199389;108,702866;3380398;3519512;0,960473
avl-ticket;zipfian;0,990000;1;65536;1000000;20;40;40;3012281;602525;1205193;1204563;1002378;997,627573;0;0;1,000000
avl-ticket;zipfian;0,990000;2;65536;1000000;20;40;40;6435726;1287738;2574541;2573447;2141578;466,945396;3158150;3277576;0,963563
avl-ticket;zipfian;0,990000;4;65536;1000000;20;40;40;2992692;597606;1198545;1196541;995833;1004,183845;733876;773332;0,948979
avl-ticket;zipfian;0,990000;8;65536;1000000;20;40;40;2790150;557107;1117404;1115639;929607;1075,722437;336961;354637;0,950157
