arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
x86_64;avl-cas;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;6,45121e+06;6,45201e+06;6,446e+06;6,45881e+06;6,446e+06;6,45881e+06;0,0998568;155,01;154,991;154,827;155,135;154,827;155,135;0,0998407;0,999869;0,999562;0,998837;0,99998;0,998837;0,99998;0,0630593
x86_64;avl-cas;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;6,46039e+06;6,45715e+06;6,45017e+06;6,4609e+06;6,45017e+06;6,4609e+06;0,0937868;154,789;154,867;154,777;155,035;154,777;155,035;0,093841;0,997824;0,997892;0,997321;0,998531;0,997321;0,998531;0,0609143
x86_64;avl-cas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;8,01761e+06;8,03257e+06;8,01735e+06;8,06276e+06;8,01735e+06;8,06276e+06;0,325441;124,725;124,494;124,027;124,73;124,027;124,73;0,324827;0,987953;0,987924;0,987067;0,988753;0,987067;0,988753;0,0853674
x86_64;avl-cas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;1,35379e+07;1,34592e+07;1,32806e+07;1,35593e+07;1,32806e+07;1,35593e+07;1,15257;73,8669;74,305;73,7499;75,2981;73,7499;75,2981;1,16013;0,991137;0,990738;0,98926;0,991817;0,98926;0,991817;0,133675
x86_64;avl-cas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,18773e+07;1,18758e+07;1,18588e+07;1,18912e+07;1,18588e+07;1,18912e+07;0,136687;84,1939;84,2052;84,0961;84,3255;84,0961;84,3255;0,136715;0,981779;0,981834;0,981473;0,982249;0,981473;0,982249;0,039811
x86_64;avl-cas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,20542e+07;1,20464e+07;1,20223e+07;1,20627e+07;1,20223e+07;1,20627e+07;0,176973;82,9589;83,0127;82,9001;83,179;82,9001;83,179;0,177119;0,989629;0,99004;0,989297;0,991195;0,989297;0,991195;0,102385
x86_64;avl-cas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,10089e+07;1,10401e+07;1,10026e+07;1,11087e+07;1,10026e+07;1,11087e+07;0,538957;90,8358;90,5809;90,0197;90,8872;90,0197;90,8872;0,537304;0,917473;0,91862;0,91599;0,922397;0,91599;0,922397;0,36511
x86_64;avl-cas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;2,54641e+07;2,55135e+07;2,53537e+07;2,57226e+07;2,53537e+07;2,57226e+07;0,741975;39,2709;39,1964;38,8764;39,4419;38,8764;39,4419;0,739989;0,983536;0,982905;0,980242;0,984938;0,980242;0,984938;0,245261
x86_64;avl-cas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;2,12874e+07;2,12869e+07;2,12845e+07;2,12888e+07;2,12845e+07;2,12888e+07;0,0103308;46,9761;46,9772;46,9731;46,9826;46,9731;46,9826;0,0103326;0,971614;0,971416;0,970328;0,972305;0,970328;0,972305;0,103283
x86_64;avl-cas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;2,27948e+07;2,27961e+07;2,27866e+07;2,28067e+07;2,27866e+07;2,28067e+07;0,0442357;43,8696;43,8672;43,8468;43,8854;43,8468;43,8854;0,0442318;0,987806;0,98784;0,986896;0,988819;0,986896;0,988819;0,0973801
x86_64;avl-cas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;6,69898e+06;6,69296e+06;6,67371e+06;6,70621e+06;6,67371e+06;6,70621e+06;0,25499;149,277;149,411;149,115;149,842;149,115;149,842;0,255294;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;7,86282e+06;7,85578e+06;7,82862e+06;7,87592e+06;7,82862e+06;7,87592e+06;0,310862;127,181;127,296;126,969;127,736;126,969;127,736;0,311243;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;3,73054e+06;3,72961e+06;3,71962e+06;3,73866e+06;3,71962e+06;3,73866e+06;0,256181;268,058;268,126;267,475;268,845;267,475;268,845;0,25627;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;3,87452e+06;3,87056e+06;3,85829e+06;3,87887e+06;3,85829e+06;3,87887e+06;0,280205;258,096;258,362;257,807;259,182;257,807;259,182;0,280573;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;1,16123e+07;1,15993e+07;1,14845e+07;1,1701e+07;1,14845e+07;1,1701e+07;0,938154;86,1152;86,2172;85,4627;87,0736;85,4627;87,0736;0,939756;0,894001;0,89854;0,890122;0,911497;0,890122;0,911497;1,26733
x86_64;avl-cas;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;3;3,03356e+07;3,03077e+07;3,00424e+07;3,0545e+07;3,00424e+07;3,0545e+07;0,833016;32,9646;32,9965;32,7385;33,2863;32,7385;33,2863;0,834181;0,970543;0,970992;0,969442;0,972991;0,969442;0,972991;0,187087
x86_64;avl-cas;zipfian;0,990000;12;65536;100000;50000;4096;50;25;25;3;1,58401e+07;1,58305e+07;1,58073e+07;1,58441e+07;1,58073e+07;1,58441e+07;0,127607;63,1308;63,1692;63,1149;63,2619;63,1149;63,2619;0,127696;0,927126;0,926237;0,921968;0,929616;0,921968;0,929616;0,421144
x86_64;avl-cas;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;3;3,1004e+07;3,10061e+07;3,09991e+07;3,10153e+07;3,09991e+07;3,10153e+07;0,0268782;32,2539;32,2517;32,2421;32,259;32,2421;32,259;0,0268741;0,980498;0,980132;0,979388;0,980511;0,979388;0,980511;0,0657712
x86_64;avl-cas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;6,69141e+06;6,67493e+06;6,60494e+06;6,72843e+06;6,60494e+06;6,72843e+06;0,94942;149,445;149,823;148,623;151,402;148,623;151,402;0,952735;0,999756;0,999641;0,999384;0,999783;0,999384;0,999783;0,0223058
x86_64;avl-cas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;9,10385e+06;9,09009e+06;9,05348e+06;9,11296e+06;9,05348e+06;9,11296e+06;0,352463;109,844;110,011;109,734;110,455;109,734;110,455;0,353119;0,999033;0,99831;0,996055;0,999843;0,996055;0,999843;0,19981
x86_64;avl-cas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;5,85295e+06;5,85386e+06;5,85244e+06;5,8562e+06;5,85244e+06;5,8562e+06;0,0349265;170,854;170,827;170,759;170,869;170,759;170,869;0,0349197;0,997759;0,997113;0,995557;0,998022;0,995557;0,998022;0,135757
x86_64;avl-cas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;6,83769e+06;6,83671e+06;6,83409e+06;6,83835e+06;6,83409e+06;6,83835e+06;0,0335113;146,248;146,269;146,234;146,325;146,234;146,325;0,0335165;0,989233;0,98921;0,988398;0,989999;0,988398;0,989999;0,0809482
x86_64;avl-cas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;8,85052e+06;8,88358e+06;8,80881e+06;8,99141e+06;8,80881e+06;8,99141e+06;1,0771;112,988;112,576;111,217;113,523;111,217;113,523;1,07185;0,980429;0,980613;0,979004;0,982406;0,979004;0,982406;0,174222
x86_64;avl-cas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;1,27409e+07;1,27433e+07;1,27065e+07;1,27825e+07;1,27065e+07;1,27825e+07;0,298994;78,4877;78,4732;78,2317;78,7002;78,2317;78,7002;0,29891;0,992086;0,991731;0,98923;0,993878;0,98923;0,993878;0,236375
x86_64;avl-cas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;9,32304e+06;9,32619e+06;9,32129e+06;9,33423e+06;9,32129e+06;9,33423e+06;0,0752719;107,261;107,225;107,133;107,281;107,133;107,281;0,0752392;0,978416;0,979003;0,978296;0,980296;0,978296;0,980296;0,114572
x86_64;avl-cas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,23557e+07;1,23463e+07;1,23264e+07;1,23569e+07;1,23264e+07;1,23569e+07;0,140313;80,934;80,9957;80,9262;81,127;80,9262;81,127;0,140428;0,993105;0,992913;0,992015;0,99362;0,992015;0,99362;0,0825336
x86_64;avl-cas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;1,22628e+07;1,22532e+07;1,22188e+07;1,22781e+07;1,22188e+07;1,22781e+07;0,251173;81,5476;81,6117;81,4461;81,8413;81,4461;81,8413;0,251442;0,927948;0,928321;0,920413;0,936601;0,920413;0,936601;0,87259
x86_64;avl-cas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;2,26418e+07;2,234e+07;2,16788e+07;2,26993e+07;2,16788e+07;2,26993e+07;2,56635;44,1661;44,7827;44,0541;46,128;44,0541;46,128;2,60452;0,974633;0,974085;0,968298;0,979325;0,968298;0,979325;0,568109
x86_64;avl-cas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;1,39716e+07;1,39821e+07;1,39506e+07;1,40242e+07;1,39506e+07;1,40242e+07;0,270787;71,5736;71,5201;71,3056;71,6813;71,3056;71,6813;0,270506;0,935003;0,934865;0,929084;0,940509;0,929084;0,940509;0,611184
x86_64;avl-cas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;2,27258e+07;2,27263e+07;2,27247e+07;2,27285e+07;2,27247e+07;2,27285e+07;0,00862731;44,0029;44,0019;43,9977;44,005;43,9977;44,005;0,00862654;0,988326;0,988747;0,988305;0,989611;0,988305;0,989611;0,0756544
x86_64;avl-cas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;8,5641e+06;8,56433e+06;8,5634e+06;8,56548e+06;8,5634e+06;8,56548e+06;0,0123885;116,766;116,763;116,748;116,776;116,748;116,776;0,0123885;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;4,55908e+06;4,56024e+06;4,53144e+06;4,59021e+06;4,53144e+06;4,59021e+06;0,644763;219,343;219,293;217,855;220,681;217,855;220,681;0,644522;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;3;1,48434e+07;1,47626e+07;1,41229e+07;1,53216e+07;1,41229e+07;1,53216e+07;4,08732;67,3702;67,8149;65,2674;70,8069;65,2674;70,8069;4,12354;0,954336;0,952145;0,944655;0,957445;0,944655;0,957445;0,700574
x86_64;avl-cas;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;3;2,12848e+07;2,1277e+07;2,12355e+07;2,13106e+07;2,12355e+07;2,13106e+07;0,179212;46,9818;46,9992;46,925;47,0909;46,925;47,0909;0,179306;0,974244;0,97466;0,973418;0,976318;0,973418;0,976318;0,153293
x86_64;avl-cas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;9,1222e+06;9,11273e+06;9,07551e+06;9,1405e+06;9,07551e+06;9,1405e+06;0,367755;109,623;109,738;109,403;110,187;109,403;110,187;0,368286;0,987989;0,986956;0,981421;0,991459;0,981421;0,991459;0,516543
x86_64;avl-cas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;7,12241e+06;7,11799e+06;7,10876e+06;7,12278e+06;7,10876e+06;7,12278e+06;0,112264;140,402;140,489;140,395;140,671;140,395;140,671;0,112341;0,984753;0,983456;0,980558;0,985057;0,980558;0,985057;0,255664
x86_64;avl-cas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;1,31567e+07;1,31453e+07;1,31097e+07;1,31696e+07;1,31097e+07;1,31696e+07;0,239551;76,007;76,073;75,9327;76,2792;75,9327;76,2792;0,239825;0,97536;0,975491;0,972614;0,9785;0,972614;0,9785;0,301919
x86_64;avl-cas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;1,25916e+07;1,25891e+07;1,25787e+07;1,2597e+07;1,25787e+07;1,2597e+07;0,0746438;79,4178;79,4338;79,3841;79,4994;79,3841;79,4994;0,0746639;0,991203;0,991162;0,990236;0,992046;0,990236;0,992046;0,0913784
x86_64;avl-cas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;1,78935e+07;1,78841e+07;1,78315e+07;1,79272e+07;1,78315e+07;1,79272e+07;0,271293;55,8861;55,916;55,7813;56,0805;55,7813;56,0805;0,271502;0,972015;0,973411;0,971708;0,97651;0,971708;0,97651;0,276163
x86_64;avl-cas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;2,20059e+07;2,1974e+07;2,19096e+07;2,20067e+07;2,19096e+07;2,20067e+07;0,254119;45,4424;45,5084;45,4408;45,6422;45,4408;45,6422;0,254492;0,978941;0,97773;0,973969;0,980281;0,973969;0,980281;0,340135
x86_64;avl-cas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;9,60862e+06;9,60547e+06;9,55319e+06;9,65459e+06;9,55319e+06;9,65459e+06;0,528605;104,073;104,109;103,578;104,677;103,578;104,677;0,528868;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;5,71164e+06;5,70317e+06;5,68154e+06;5,71632e+06;5,68154e+06;5,71632e+06;0,330974;175,081;175,342;174,938;176,009;174,938;176,009;0,331566;1;1;1;1;1;1;0
x86_64;avl-cas;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;3;8,09642e+06;8,09267e+06;8,0823e+06;8,09928e+06;8,0823e+06;8,09928e+06;0,112308;123,511;123,569;123,468;123,727;123,468;123,727;0,11237;0,958363;0,958303;0,956879;0,959667;0,956879;0,959667;0,145566
x86_64;avl-cas;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;3;8,90678e+06;8,91268e+06;8,90304e+06;8,92823e+06;8,90304e+06;8,92823e+06;0,152496;112,274;112,2;112,004;112,321;112,004;112,321;0,152378;0,963606;0,963539;0,959975;0,967037;0,959975;0,967037;0,36651
x86_64;avl-cas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;9,46942e+06;9,4827e+06;9,46816e+06;9,51053e+06;9,46816e+06;9,51053e+06;0,254215;105,603;105,456;105,147;105,617;105,147;105,617;0,253841;0,975559;0,971128;0,957872;0,979952;0,957872;0,979952;1,20355
x86_64;avl-cas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;7,50844e+06;7,51191e+06;7,5052e+06;7,52209e+06;7,5052e+06;7,52209e+06;0,11928;133,183;133,122;132,942;133,241;132,942;133,241;0,11921;0,968395;0,969164;0,967387;0,971711;0,967387;0,971711;0,233431
x86_64;avl-cas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;1,2749e+07;1,27459e+07;1,26635e+07;1,28252e+07;1,26635e+07;1,28252e+07;0,634636;78,4372;78,4587;77,9717;78,9673;77,9717;78,9673;0,634883;0,979136;0,979482;0,978917;0,980394;0,978917;0,980394;0,0813781
x86_64;avl-cas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;1,28648e+07;1,28496e+07;1,27989e+07;1,28851e+07;1,27989e+07;1,28851e+07;0,350825;77,7312;77,8241;77,6092;78,1319;77,6092;78,1319;0,35138;0,972535;0,971256;0,96856;0,972672;0,96856;0,972672;0,240464
x86_64;avl-cas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;1,12858e+07;1,12913e+07;1,12737e+07;1,13144e+07;1,12737e+07;1,13144e+07;0,18494;88,6071;88,5641;88,3833;88,7021;88,3833;88,7021;0,184816;0,967731;0,967909;0,966403;0,969593;0,966403;0,969593;0,165556
x86_64;avl-cas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;1,28671e+07;1,2854e+07;1,28221e+07;1,28729e+07;1,28221e+07;1,28729e+07;0,216458;77,7177;77,797;77,6826;77,9906;77,6826;77,9906;0,216716;0,976205;0,974163;0,969108;0,977176;0,969108;0,977176;0,452142
x86_64;avl-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;6,25917e+06;6,25384e+06;6,24292e+06;6,25944e+06;6,24292e+06;6,25944e+06;0,151271;159,766;159,902;159,759;160,181;159,759;160,181;0,151402;1;1;1;1;1;1;0
x86_64;avl-std;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;7,51441e+06;7,4864e+06;7,42774e+06;7,51706e+06;7,42774e+06;7,51706e+06;0,678877;133,078;133,58;133,031;134,63;133,031;134,63;0,68154;1;1;1;1;1;1;0
x86_64;avl-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;3,33956e+06;3,33991e+06;3,33681e+06;3,34338e+06;3,33681e+06;3,34338e+06;0,0987317;299,441;299,409;299,099;299,687;299,099;299,687;0,0987044;1;1;1;1;1;1;0
x86_64;avl-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;3,30481e+06;3,30502e+06;3,30434e+06;3,30591e+06;3,30434e+06;3,30591e+06;0,0243535;302,589;302,57;302,489;302,633;302,489;302,633;0,0243476;1;1;1;1;1;1;0
x86_64;avl-std;uniform;0,990000;12;65536;1000;500;4096;50;25;25;3;9,84789e+06;9,91608e+06;9,84638e+06;1,0054e+07;9,84638e+06;1,0054e+07;1,20434;101,545;100,856;99,4631;101,56;99,4631;101,56;1,19602;0,895076;0,891568;0,883445;0,896183;0,883445;0,896183;0,791467
x86_64;avl-std;uniform;0,990000;12;65536;1000;500;4096;90;5;5;3;3,87407e+07;3,87326e+07;3,86166e+07;3,88404e+07;3,86166e+07;3,88404e+07;0,28951;25,8127;25,8182;25,7464;25,8956;25,7464;25,8956;0,289601;0,960721;0,960872;0,95955;0,962346;0,95955;0,962346;0,146131
x86_64;avl-std;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;3;2,78529e+07;2,7832e+07;2,77696e+07;2,78735e+07;2,77696e+07;2,78735e+07;0,197757;35,9029;35,9299;35,8763;36,0106;35,8763;36,0106;0,197947;0,947747;0,947483;0,945805;0,948896;0,945805;0,948896;0,164896
x86_64;avl-std;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;3;3,26147e+07;3,26171e+07;3,26065e+07;3,26301e+07;3,26065e+07;3,26301e+07;0,0366623;30,661;30,6588;30,6466;30,6687;30,6466;30,6687;0,0366586;0,980403;0,980228;0,979366;0,980915;0,979366;0,980915;0,0805107
x86_64;avl-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;6,29466e+06;6,2867e+06;6,27008e+06;6,29536e+06;6,27008e+06;6,29536e+06;0,228971;158,865;159,067;158,847;159,488;158,847;159,488;0,229276;0,99978;0,999254;0,998054;0,999927;0,998054;0,999927;0,104232
x86_64;avl-std;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;9,33255e+06;9,34994e+06;9,33163e+06;9,38563e+06;9,33163e+06;9,38563e+06;0,33066;107,152;106,953;106,546;107,162;106,546;107,162;0,33003;0,994209;0,995542;0,994115;0,998301;0,994115;0,998301;0,240082
x86_64;avl-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;6,3861e+06;6,38716e+06;6,38313e+06;6,39223e+06;6,38313e+06;6,39223e+06;0,072649;156,59;156,564;156,44;156,663;156,44;156,663;0,0726294;0,99923;0,999013;0,998286;0,999524;0,998286;0,999524;0,0647454
x86_64;avl-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;6,38465e+06;6,38407e+06;6,37714e+06;6,39043e+06;6,37714e+06;6,39043e+06;0,104318;156,626;156,64;156,484;156,81;156,484;156,81;0,104332;0,996398;0,996533;0,996142;0,99706;0,996142;0,99706;0,0475375
x86_64;avl-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;8,43048e+06;8,40749e+06;8,35138e+06;8,44062e+06;8,35138e+06;8,44062e+06;0,581105;118,617;118,944;118,475;119,741;118,475;119,741;0,582968;0,987666;0,986819;0,983318;0,989472;0,983318;0,989472;0,320554
x86_64;avl-std;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;1,64579e+07;1,64644e+07;1,64103e+07;1,65249e+07;1,64103e+07;1,65249e+07;0,34959;60,7609;60,7377;60,5148;60,9373;60,5148;60,9373;0,349391;0,988225;0,988303;0,98748;0,989204;0,98748;0,989204;0,0874876
x86_64;avl-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,18857e+07;1,18841e+07;1,18765e+07;1,189e+07;1,18765e+07;1,189e+07;0,0583448;84,1345;84,1463;84,1041;84,2002;84,1041;84,2002;0,0583579;0,98175;0,982215;0,981471;0,983424;0,981471;0,983424;0,10754
x86_64;avl-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,20588e+07;1,20597e+07;1,20538e+07;1,20666e+07;1,20538e+07;1,20666e+07;0,0533672;82,927;82,9207;82,8736;82,9615;82,8736;82,9615;0,0533624;0,988771;0,988886;0,988324;0,989563;0,988324;0,989563;0,0634506
x86_64;avl-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,11122e+07;1,11138e+07;1,10864e+07;1,11428e+07;1,10864e+07;1,11428e+07;0,253811;89,9913;89,9786;89,7441;90,2002;89,7441;90,2002;0,253758;0,913033;0,910547;0,904411;0,914196;0,904411;0,914196;0,58705
x86_64;avl-std;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;2,99882e+07;3,00359e+07;2,97715e+07;3,03479e+07;2,97715e+07;3,03479e+07;0,969454;33,3465;33,2956;32,9512;33,5892;32,9512;33,5892;0,96725;0,97288;0,973042;0,971662;0,974583;0,971662;0,974583;0,150784
x86_64;avl-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;2,14451e+07;2,14335e+07;2,14039e+07;2,14514e+07;2,14039e+07;2,14514e+07;0,120195;46,6307;46,6561;46,6171;46,7204;46,6171;46,7204;0,120273;0,96587;0,966037;0,965118;0,967122;0,965118;0,967122;0,104793
x86_64;avl-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;2,31006e+07;2,30936e+07;2,30712e+07;2,3109e+07;2,30712e+07;2,3109e+07;0,0859893;43,2889;43,3021;43,2732;43,3441;43,2732;43,3441;0,0860241;0,984276;0,984867;0,984074;0,98625;0,984074;0,98625;0,122073
x86_64;avl-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;6,94213e+06;6,94903e+06;6,94013e+06;6,96484e+06;6,94013e+06;6,96484e+06;0,19753;144,048;143,905;143,578;144,09;143,578;144,09;0,197311;1;1;1;1;1;1;0
x86_64;avl-std;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;8,53171e+06;8,53043e+06;8,52633e+06;8,53326e+06;8,52633e+06;8,53326e+06;0,042642;117,21;117,227;117,188;117,284;117,188;117,284;0,042648;1;1;1;1;1;1;0
x86_64;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;3,66527e+06;3,66556e+06;3,66438e+06;3,66703e+06;3,66438e+06;3,66703e+06;0,0368419;272,831;272,81;272,7;272,898;272,7;272,898;0,036836;1;1;1;1;1;1;0
x86_64;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;3,83292e+06;3,835e+06;3,8324e+06;3,8397e+06;3,8324e+06;3,8397e+06;0,106187;260,898;260,756;260,437;260,933;260,437;260,933;0,106129;1;1;1;1;1;1;0
x86_64;avl-std;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;3;1,1263e+07;1,12801e+07;1,11781e+07;1,13993e+07;1,11781e+07;1,13993e+07;0,989227;88,7862;88,6571;87,7246;89,4605;87,7246;89,4605;0,987075;0,914668;0,913877;0,906753;0,920209;0,906753;0,920209;0,740014
