arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;42660480;38369428;2280924;2010128;8531709;117,209803;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;51729984;46653586;2689678;2386720;10345542;96,659985;25734656;25995328;0,989972
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;52197760;47075375;2714058;2408327;10439285;95,792001;25988480;26209280;0,991576
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;52035776;46929172;2705709;2400895;10406902;96,090071;25932352;26103424;0,993446
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;75242624;67642648;3907276;3692700;15048117;66,453494;18742784;18937344;0,989726
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;74503936;66977810;3869423;3656703;14900182;67,113270;18537856;18714752;0,990548
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;75637760;67997546;3928173;3712041;15126951;66,107171;18823936;18984256;0,991555
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;124886144;112257697;6330175;6298272;24975257;40,039627;15385216;15815680;0,972782
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;127346112;114467992;6455452;6422668;25467458;39,265795;15720320;16086208;0,977255
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;127330176;114453691;6453889;6422596;25464823;39,269858;15754240;16045312;0,981859
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;157166144;141516707;7703497;7945940;31429999;31,816736;12840064;13365888;0,960659
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;153929728;138602853;7544984;7781891;30782719;32,485759;12592000;13166656;0,956355
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;90;5;5;154003840;138669993;7548121;7785726;30798003;32,469637;12551936;13143360;0,955002
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;47061952;42328190;2516248;2217514;9412139;106,245768;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;46014208;41385822;2460231;2168155;9202617;108,664730;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;46996032;42268892;2512724;2214416;9398977;106,394556;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;55182144;49767158;2869080;2545906;11036147;90,611331;27420800;27761344;0,987733
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;54678208;49312480;2842991;2522737;10935356;91,446489;27209920;27468288;0,990594
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;54934016;49543430;2856138;2534448;10986505;91,020754;27283776;27650240;0,986746
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;71374016;64165394;3706435;3502187;14274100;70,056955;17733248;17971392;0,986749
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;72612800;65279597;3770602;3562601;14522180;68,860182;18037952;18319424;0,984635
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;72096320;64814808;3743995;3537517;14418889;69,353470;17869504;18203456;0,981654
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;92135872;82820923;4670489;4644460;18425653;54,272158;11314048;11799168;0,958885
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;91817024;82534308;4654597;4628119;18362121;54,459938;11264768;11772992;0,956831
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;92351488;83014836;4681798;4654854;18468816;54,145320;11284544;11845696;0,952628
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;103188928;92916998;5057242;5214688;20635884;48,459274;8290752;8926528;0,928777
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;110581056;99570481;5420055;5590520;22114879;45,218424;9032000;9385984;0,962286
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;1000;500;4096;90;5;5;103558720;93249770;5075165;5233785;20710623;48,284398;8307392;8971840;0,925941
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;52431872;47157956;2803362;2470554;10486031;95,364961;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;52612864;47320744;2813043;2479077;10522086;95,038183;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;52675328;47376932;2816381;2482015;10534606;94,925234;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;55554112;50102945;2888226;2562941;11110310;90,006489;27539008;28015104;0,983006
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;54973632;49579166;2858202;2536264;10994281;90,956373;27302784;27670848;0,986698
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;55127296;49717836;2866130;2543330;11024928;90,703535;27361536;27765760;0,985442
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;59031680;53069863;3065925;2895892;11806022;84,702535;14669888;14876480;0,986113
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;58961408;53006240;3062486;2892682;11791948;84,803630;14673664;14856384;0,987701
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;59256192;53271715;3077674;2906803;11850902;84,381759;14732288;14949888;0,985445
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;67262272;60461917;3409993;3390362;13451549;74,340880;8248256;8614080;0,957532
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;65459072;58840973;3318828;3299271;13091283;76,386703;8017088;8417856;0,952391
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;67324160;60517244;3413412;3393504;13463948;74,272417;8211264;8596544;0,955182
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;64400512;57989956;3155799;3254757;12878917;77,646276;5174848;5553664;0,931790
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;64789568;58340736;3174304;3274528;12956663;77,180362;5225408;5598016;0,933439
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;1000;500;4096;90;5;5;64984576;58516132;3183985;3284459;12995701;76,948523;5233024;5600320;0,934415
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;16524608;14862460;883517;778631;3304814;302,588849;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;16530368;14867661;883820;778887;3305907;302,488842;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;16522496;14860563;883408;778525;3304337;302,632548;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;31887296;28757600;1658278;1471418;6377145;156,809962;15914880;15972416;0,996398
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;31924224;28790883;1660201;1473140;6384650;156,625639;15931264;15992960;0,996142
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;31953728;28817538;1661715;1474475;6390427;156,484042;15953344;16000384;0,997060
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;60270656;54181478;3130982;2958196;12053790;82,961458;14990592;15160832;0,988771
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;60297024;54205132;3132335;2959557;12058805;82,926957;15006016;15183296;0,988324
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;60335744;54240036;3134316;2961392;12066564;82,873631;15018944;15177344;0,989563
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;115364224;103696498;5848293;5819433;23071191;43,344099;14317824;14517440;0,986250
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;115508416;103825768;5855870;5826778;23100597;43,288924;14323392;14555200;0,984074
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;115553728;103866412;5858113;5829203;23109013;43,273158;14342080;14571200;0,984276
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;163049280;146809810;7992879;8246591;32606526;30,668706;13435840;13718912;0,979366
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;163083456;146840755;7994440;8248261;32614722;30,661000;13437312;13698752;0,980915
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;90;5;5;163165824;146914561;7998725;8252538;32630082;30,646566;13444352;13713088;0,980403
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;19162496;17235022;1024560;902914;3832397;260,933273;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;19199360;17268189;1026523;904648;3839696;260,437240;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;19165504;17237728;1024714;903062;3832917;260,897898;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;35858176;32339933;1864073;1654170;7171309;139,444547;17716928;18141248;0,976610
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;35880704;32360232;1865246;1655226;7175794;139,357400;17727808;18152896;0,976583
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;35905984;32383033;1866570;1656381;7180877;139,258747;17743872;18162112;0,976972
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;65066368;58494187;3379556;3192625;13012649;76,848303;16142720;16396416;0,984527
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;65201600;58615811;3386547;3199242;13039966;76,687315;16175680;16436480;0,984133
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;64985856;58421650;3375416;3188790;12996756;76,942271;16105088;16369728;0,983834
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;119480768;107398183;6056269;6026316;23894279;41,851021;14840768;15106240;0,982426
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;119076352;107034220;6035838;6006294;23813273;41,993387;14792768;15023488;0,984643
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;119245760;107186718;6044324;6014718;23847229;41,933592;14794688;15058048;0,982510
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;160849344;144831954;7884149;8133241;32166773;31,087979;13255488;13610048;0,973949
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;160398720;144426450;7861568;8110702;32076668;31,175307;13222912;13587456;0,973171
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;100000;50000;4096;90;5;5;160654656;144657119;7873999;8123538;32127570;31,125914;13239680;13621056;0,972001
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;24279232;21837097;1298127;1144008;4855573;205,948888;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;24270016;21828796;1297636;1143584;4853867;206,021296;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;24200128;21765922;1293906;1140300;4839811;206,619619;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;42206464;38065329;2194112;1947023;8440939;118,470222;20858496;21347968;0,977072
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;42146304;38010924;2191057;1944323;8428873;118,639812;20857664;21288640;0,979756
x86_64;diascld45;avl-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;42195520;38055587;2193457;1946476;8438681;118,501921;20824704;21370816;0,974446
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;70247936;63153606;3648175;3446155;14048906;71,179918;17477248;17776640;0,983158
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;70384320;63276551;3654889;3452880;14076464;71,040567;17473472;17842048;0,979342
x86_64;diascld45;avl-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;70606464;63476117;3666752;3463595;14120884;70,817091;17545728;17908288;0,979755
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;106915520;96106018;5419087;5390415;21381488;46,769429;13175232;13615424;0,967670
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;106917760;96107918;5419176;5390666;21381827;46,768687;13167168;13601536;0,968065
x86_64;diascld45;avl-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;106886528;96079635;5417748;5389145;21375416;46,782714;13178688;13560064;0,971875
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;115082688;103626337;5638886;5817465;23014320;43,451206;9393408;9804672;0,958054
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;115090304;103633027;5639559;5817718;23015850;43,448318;9388480;9806720;0,957352
x86_64;diascld45;avl-std;zipfian;1,200000;12;65536;100000;50000;4096;90;5;5;115382016;103895622;5653633;5832761;23074133;43,338572;9414528;9844352;0,956338
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;32543808;29270375;1740009;1533424;6508467;153,646011;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;31857344;28652934;1703315;1501095;6371175;156,956913;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;31643712;28460791;1691894;1491027;6328572;158,013515;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;48576448;43810313;2525235;2240900;9714853;102,935159;23999872;24576576;0,976534
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;47947072;43242899;2492406;2211767;9588955;104,286646;23655360;24291712;0,973804
x86_64;diascld45;avl-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;48335424;43593156;2512583;2229685;9666616;103,448812;23840064;24495360;0,973248
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;65353344;58752759;3394744;3205841;13070055;76,510769;16194752;16548928;0,978598
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;65183232;58600033;3385616;3197583;13036020;76,710525;16188864;16512704;0,980388
x86_64;diascld45;avl-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;65052352;58482368;3378715;3191269;13010086;76,863438;16157632;16478656;0,980519
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;71457664;64233290;3622411;3601963;14290882;69,974684;8789888;9134848;0,962237
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;71645888;64402615;3632200;3611073;14328089;69,792975;8796800;9178880;0,958374
x86_64;diascld45;avl-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;71721984;64471029;3636023;3614932;14343431;69,718323;8809472;9168448;0,960847
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;68717632;61877516;3367047;3473069;13742746;72,765656;5576256;5881024;0,948178
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;68746624;61903792;3368476;3474356;13748021;72,737740;5566592;5902976;0,943015
x86_64;diascld45;avl-std;zipfian;1,500000;12;65536;100000;50000;4096;90;5;5;68897088;62039071;3375999;3482018;13778071;72,579097;5565568;5890560;0,944828
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;31297984;15343367;7877963;8076654;6259440;159,758682;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;31296640;15342665;7877653;8076322;6259170;159,765584;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;31215360;15302841;7857185;8055334;6242921;160,181411;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;31351168;15373215;8128639;7849314;6270081;159,487559;15673856;15677312;0,999780
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;31477504;15435183;8161410;7880911;6295356;158,847229;15738176;15739328;0,999927
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;31474112;15433511;8160775;7879826;6294656;158,864897;15721728;15752384;0,998054
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;42204160;20871140;10614190;10718830;8440619;118,474716;10449984;10627264;0,983318
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;41759168;20650442;10503092;10605634;8351383;119,740639;10378176;10507776;0,987666
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;42153472;20845664;10602221;10705587;8430476;118,617251;10472576;10584000;0,989472
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;55718528;27644940;13990638;14082950;11142791;89,744117;6604928;7234048;0,913033
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;55434816;27505071;13919114;14010631;11086445;90,200238;6596096;7293248;0,904411
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;55565312;27568397;13952199;14044716;11112183;89,991312;6622464;7244032;0,914196
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;1000;500;4096;50;25;25;50274432;24990222;12634910;12649300;10053980;99,463097;3923968;4441664;0,883445
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;1000;500;4096;50;25;25;49236608;24472292;12375009;12389307;9846381;101,560157;3844160;4294784;0,895076
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;1000;500;4096;50;25;25;49242176;24475969;12375421;12390786;9847893;101,544561;3864512;4312192;0,896183
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;34825792;17072794;8765971;8987027;6964839;143,578330;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;34712256;17017160;8737370;8957726;6942129;144,048027;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;34702144;17012183;8734841;8955120;6940126;144,089597;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;35110720;17216798;9105041;8788881;7021840;142,412803;17448320;17662400;0,987879
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;34932160;17129243;9058071;8744846;6986266;143,137976;17401472;17530688;0,992629
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;35345472;17331896;9164793;8848783;7068924;141,464241;17638400;17707072;0,996122
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;44961408;22234429;11308858;11418121;8991811;111,212296;11095232;11314496;0,980621
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;45790912;22645110;11517103;11628699;9157938;109,194886;11283712;11524032;0,979146
x86_64;diascld45;avl-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;44259136;21886884;11132473;11239779;8851491;112,975311;10938880;11127296;0,983067
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;57630336;28592659;14465485;14572192;11525257;86,765957;6898496;7412672;0,930636
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;57590656;28573157;14456562;14560937;11517288;86,825989;6880768;7406272;0,929046
x86_64;diascld45;avl-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;57315328;28435631;14388130;14491567;11462571;87,240460;6870592;7345792;0,935310
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;56318080;27993858;14150140;14174082;11263007;88,786229;4422400;4877184;0,906753
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;57000256;28332272;14321717;14346267;11399306;87,724632;4494272;4883968;0,920209
x86_64;diascld45;avl-std;zipfian;0,990000;12;65536;1000;500;4096;50;25;25;55893824;27781672;14043550;14068602;11178116;89,460513;4437824;4851840;0,914668
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;16717632;8195585;4207956;4314091;3343376;299,098871;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;16684800;8179487;4199693;4305620;3336810;299,687352;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;16698496;8186158;4203167;4309171;3339557;299,440874;0;0;1,000000
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;31932032;15658041;8279487;7994504;6386105;156,589950;15952320;15979712;0,998286
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;31917056;15650755;8275439;7990862;6383132;156,662881;15952384;15964672;0,999230
x86_64;diascld45;avl-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;31962432;15672974;8287186;8002272;6392232;156,439863;15977408;15985024;0,999524
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;59452544;29402089;14949869;15100586;11890022;84,104131;14749568;15023744;0,981750
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;59431424;29391462;14945019;15094943;11885725;84,134536;14755008;15003712;0,983424
x86_64;diascld45;avl-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;59385152;29368870;14932918;15083364;11876455;84,200209;14740288;15018560;0,981471
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;107028416;53093740;26858608;27076068;21403941;46,720367;13121344;13595584;0,965118
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;107230464;53193117;26910154;27127193;21445079;46,630744;13153728;13600896;0,967122
x86_64;diascld45;avl-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;107264960;53210620;26918637;27135703;21451376;46,617055;13149312;13613952;0,965870
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;138860928;69014097;34885819;34961012;27769578;36,010629;11136832;11750848;0,947747
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;139272832;69218659;34988472;35065701;27852926;35,902870;11150208;11789120;0,945805
x86_64;diascld45;avl-std;uniform;0,990000;12;65536;100000;50000;4096;50;25;25;139375360;69269003;35014085;35092272;27873525;35,876337;11182336;11784576;0,948896
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;18322688;8982422;4611970;4728296;3664375;272,897821;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;18327232;8984656;4613118;4729458;3665273;272,830915;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;18336064;8988981;4615340;4731743;3667030;272,700238;0;0;1,000000
x86_64;diascld45;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;29938496;14680561;7763833;7494102;5987431;167,016530;14873536;15064960;0,987293
