arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;2;65536;1000000;80;10;10;20978115;16784499;2096516;2097100;6992474;143,010885;10431556;10546559;0,989096
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;4;65536;1000000;80;10;10;43525860;34822980;4349807;4353073;14508027;68,927355;10743858;10938530;0,982203
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;8;65536;1000000;80;10;10;94030485;75224315;9398428;9407742;31341495;31,906582;11617207;11861728;0,979386
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;1;65536;1000000;80;10;10;9793942;7835279;980205;978458;3264546;306,321227;0;0;1,000000
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;2;65536;1000000;80;10;10;20835202;16669975;2082362;2082865;6944820;143,992205;10404725;10430477;0,997531
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;4;65536;1000000;80;10;10;43854875;35086296;4382404;4386175;14617728;68,410081;10918753;11037086;0,989279
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;8;65536;1000000;80;10;10;93350673;74680091;9330948;9339634;31114990;32,138849;11588582;11743759;0,986786
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;1;65536;1000000;80;10;10;9587465;7670306;959303;957856;3195717;312,918739;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;2;65536;1000000;80;10;10;20273316;16220576;2025948;2026792;6757562;147,982351;10079338;10193978;0,988754
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;4;65536;1000000;80;10;10;43123677;34500741;4309983;4312953;14373892;69,570579;10728264;10825950;0,990977
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;8;65536;1000000;80;10;10;94966614;75973497;9491887;9501230;31653497;31,592086;11752826;11968620;0,981970
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;1;65536;1000000;80;10;10;10530194;8424620;1053616;1051958;3509973;284,902466;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;2;65536;1000000;80;10;10;21205547;16966043;2119343;2120161;7068294;141,476853;10558643;10646904;0,991710
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;4;65536;1000000;80;10;10;45357549;36288283;4532725;4536541;15118553;66,143896;11285313;11391180;0,990706
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;8;65536;1000000;80;10;10;96862039;77489115;9681526;9691398;32285254;30,973893;11965226;12221291;0,979048
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;1;65536;1000000;80;10;10;13912196;11132033;1389908;1390255;4637249;215,645091;0;0;1,000000
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;2;65536;1000000;80;10;10;26347089;21081179;2631428;2634482;8782094;113,868054;13155643;13191446;0,997286
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;4;65536;1000000;80;10;10;52159803;41732535;5210698;5216570;17385855;57,518022;13021604;13070088;0,996290
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;8;65536;1000000;80;10;10;102611056;82089125;10254962;10266969;34201716;29,238299;12736732;12967033;0,982239
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;1;65536;1000000;80;10;10;13729423;10985767;1371776;1371880;4576326;218,515896;0;0;1,000000
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;2;65536;1000000;80;10;10;26020108;20819746;2598786;2601576;8673093;115,299115;13008866;13011242;0,999817
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;4;65536;1000000;80;10;10;52789956;42236551;5273723;5279682;17595907;56,831397;13126346;13280873;0,988365
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;8;65536;1000000;80;10;10;105335647;84269476;10527025;10539146;35109622;28,482220;12890761;13375282;0,963775
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000000;80;10;10;13976213;11183200;1396363;1396650;4658615;214,656041;0;0;1,000000
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000000;80;10;10;29420848;23540729;2938018;2942101;9806611;101,972027;14696443;14724405;0,998101
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000000;80;10;10;60625722;48505208;6056669;6063845;20207753;49,485955;15128133;15197647;0,995426
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000000;80;10;10;119161542;95332056;11906796;11922690;39717564;25,177778;14757055;15059004;0,979949
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;1;65536;1000000;80;10;10;13696179;10959073;1368572;1368534;4565255;219,045770;0;0;1,000000
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;2;65536;1000000;80;10;10;28417346;22737345;2838108;2841893;9472166;105,572470;14204757;14212589;0,999449
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;4;65536;1000000;80;10;10;57837770;46275410;5777863;5784497;19278526;51,871183;14381291;14517243;0,990635
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;8;65536;1000000;80;10;10;118894248;95118788;11880400;11895060;39628987;25,234053;14715765;15015089;0,980065
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;1;65536;1000000;80;10;10;13997007;11199622;1398605;1398780;4665521;214,338312;0;0;1,000000
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;2;65536;1000000;80;10;10;27456293;21969009;2741538;2745746;9151891;109,267025;13695615;13760678;0,995272
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;4;65536;1000000;80;10;10;57692492;46159565;5763337;5769590;19230018;52,002030;14367427;14484858;0,991893
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;8;65536;1000000;80;10;10;116770812;93421089;11667538;11682185;38921267;25,692894;14497076;14692360;0,986708
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;1;65536;1000000;80;10;10;13321027;10658509;1331392;1331126;4440198;225,215134;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;2;65536;1000000;80;10;10;25722630;20581775;2568962;2571893;8573930;116,632625;12847732;12874898;0,997890
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;4;65536;1000000;80;10;10;50048114;40041882;5000252;5005980;16681986;59,944900;12479913;12562865;0,993397
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;8;65536;1000000;80;10;10;102176282;81740664;10212117;10223501;34056637;29,362852;12677998;12897976;0,982945
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;1;65536;1000000;80;10;10;14318770;11456856;1430737;1431177;4772793;209,520909;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;2;65536;1000000;80;10;10;28072063;22461334;2803418;2807311;9357037;106,871432;14008945;14063118;0,996148
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;4;65536;1000000;80;10;10;57182305;45751574;5712291;5718440;19059973;52,465970;14233409;14367552;0,990663
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;8;65536;1000000;80;10;10;116521014;93221635;11642600;11656779;38837981;25,747991;14311525;14734113;0,971319
graviton;ip-172-31-19-57;wh-default;uniform;0,990000;1;65536;1000000;90;5;5;10895364;9806915;544056;544393;3631674;275,355057;0;0;1,000000
graviton;ip-172-31-19-57;wh-default;uniform;0,990000;2;65536;1000000;90;5;5;22337665;20103774;1116938;1116953;7445645;134,306681;11167711;11169954;0,999799
graviton;ip-172-31-19-57;wh-default;uniform;0,990000;4;65536;1000000;90;5;5;45383313;40844457;2269798;2269058;15127171;66,106210;11291957;11404678;0,990116
graviton;ip-172-31-19-57;wh-default;uniform;0,990000;8;65536;1000000;90;5;5;96271003;86639044;4817763;4814196;32088264;31,164042;11964453;12138348;0,985674
graviton;ip-172-31-19-57;wh-rw;uniform;0,990000;1;65536;1000000;90;5;5;10834213;9751864;541007;541342;3611292;276,909131;0;0;1,000000
graviton;ip-172-31-19-57;wh-rw;uniform;0,990000;2;65536;1000000;90;5;5;21174480;19057258;1058555;1058667;7058037;141,682444;10526459;10648021;0,988584
graviton;ip-172-31-19-57;wh-rw;uniform;0,990000;4;65536;1000000;90;5;5;44433463;39989225;2222259;2221979;14810611;67,519158;11081989;11132354;0,995476
graviton;ip-172-31-19-57;wh-rw;uniform;0,990000;8;65536;1000000;90;5;5;94175183;84752960;4712490;4709733;31389608;31,857677;11705351;11879036;0,985379
graviton;ip-172-31-19-57;wh-tas;uniform;0,990000;1;65536;1000000;90;5;5;10941323;9848116;546464;546743;3647030;274,195695;0;0;1,000000
graviton;ip-172-31-19-57;wh-tas;uniform;0,990000;2;65536;1000000;90;5;5;22801702;20521424;1140412;1139866;7600318;131,573439;11379867;11421835;0,996326
graviton;ip-172-31-19-57;wh-tas;uniform;0,990000;4;65536;1000000;90;5;5;47015973;42314289;2351638;2350046;15671286;63,810970;11692554;11831327;0,988271
graviton;ip-172-31-19-57;wh-tas;uniform;0,990000;8;65536;1000000;90;5;5;101677283;91505547;5087276;5084460;33890239;29,507021;12653253;12806380;0,988043
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;1;65536;1000000;90;5;5;10887116;9799429;543666;544021;3628932;275,563138;0;0;1,000000
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;2;65536;1000000;90;5;5;21956720;19761308;1097698;1097714;7318680;136,636647;10936468;11020252;0,992397
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;4;65536;1000000;90;5;5;45676677;41109297;2283692;2283688;15224843;65,682118;11367829;11499422;0,988557
graviton;ip-172-31-19-57;wh-ttas;uniform;0,990000;8;65536;1000000;90;5;5;98233226;88404892;4915998;4912336;32742406;30,541432;12221372;12375871;0,987516
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;1;65536;1000000;90;5;5;10851730;9767651;541884;542195;3617156;276,460286;0;0;1,000000
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;2;65536;1000000;90;5;5;22299736;20069648;1115021;1115067;7432993;134,535295;11143933;11155803;0,998936
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;4;65536;1000000;90;5;5;45192031;40672419;2260041;2259571;15063381;66,386155;11245401;11379549;0,988211
graviton;ip-172-31-19-57;wh-cas;uniform;0,990000;8;65536;1000000;90;5;5;97369626;87627824;4872645;4869157;32454454;30,812411;12068097;12266875;0,983796
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;1;65536;1000000;90;5;5;10488943;9441121;523846;523976;3496202;286,024600;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;2;65536;1000000;90;5;5;21495794;19346691;1074588;1074515;7165033;139,566698;10697621;10798173;0,990688
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;4;65536;1000000;90;5;5;44385441;39946142;2219709;2219590;14794500;67,592684;11027089;11152681;0,988739
graviton;ip-172-31-19-57;wh-occ;uniform;0,990000;8;65536;1000000;90;5;5;94770039;85288210;4742194;4739635;31588035;31,657556;11733565;11956498;0,981355
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;1;65536;1000000;90;5;5;11317490;10186494;565531;565465;3772381;265,084504;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;2;65536;1000000;90;5;5;23599712;21240551;1180287;1178874;7866312;127,124366;11771568;11828144;0,995217
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;4;65536;1000000;90;5;5;46329319;41696462;2316667;2316190;15442504;64,756334;11564946;11599971;0,996981
graviton;ip-172-31-19-57;wh-occ-opt;uniform;0,990000;8;65536;1000000;90;5;5;99903389;89908745;4999026;4995618;33298845;30,031071;12352257;12592904;0,980890
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;1;65536;1000000;20;40;40;10647377;2129080;4260263;4258034;3549020;281,767904;0;0;1,000000
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;2;65536;1000000;20;40;40;19953861;3990517;7984394;7978950;6651061;150,351941;9927001;10026860;0,990041
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;4;65536;1000000;20;40;40;41629846;8327684;16653927;16648235;13876000;72,066874;10353584;10469692;0,988910
graviton;ip-172-31-19-57;wh-default;zipfian;0,990000;8;65536;1000000;20;40;40;79053546;15809587;31624946;31619013;26349558;37,951301;9817241;9943255;0,987327
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;1;65536;1000000;20;40;40;10505966;2100575;4203851;4201540;3501887;285,560328;0;0;1,000000
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;2;65536;1000000;20;40;40;21650095;4330339;8663486;8656270;7216465;138,571992;10804605;10845490;0,996230
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;4;65536;1000000;20;40;40;44146592;8830590;17660815;17655187;14714919;67,958237;10972442;11116215;0,987066
graviton;ip-172-31-19-57;wh-rw;zipfian;0,990000;8;65536;1000000;20;40;40;88895215;17779144;35560102;35555969;29629792;33,749814;11042962;11235429;0,982870
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;1;65536;1000000;20;40;40;10508053;2101013;4204719;4202321;3502582;285,503649;0;0;1,000000
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;2;65536;1000000;20;40;40;22113680;4422813;8848259;8842608;7370978;135,667198;10991395;11122285;0,988232
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;4;65536;1000000;20;40;40;47092150;9420334;18839061;18832755;15696793;63,707281;11714368;11833577;0,989926
graviton;ip-172-31-19-57;wh-tas;zipfian;0,990000;8;65536;1000000;20;40;40;93086725;18618115;37238471;37230139;31026945;32,230050;11460586;11801610;0,971104
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;10446354;2088670;4179782;4177902;3482023;287,189356;0;0;1,000000
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;22065156;4413121;8828888;8823147;7354830;135,965063;10996186;11068970;0,993425
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;45733340;9148161;18295288;18289891;15243854;65,600205;11348935;11503771;0,986540
graviton;ip-172-31-19-57;wh-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;90488835;18096968;36200181;36191686;30161002;33,155396;11096456;11435974;0,970311
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;1;65536;1000000;20;40;40;10496070;2098642;4200004;4197424;3498575;285,830589;0;0;1,000000
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;2;65536;1000000;20;40;40;21943585;4388741;8780426;8774418;7314290;136,718667;10936657;11006928;0,993616
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;4;65536;1000000;20;40;40;44959414;8992856;17986528;17980030;14985944;66,729194;11176266;11303435;0,988750
graviton;ip-172-31-19-57;wh-cas;zipfian;0,990000;8;65536;1000000;20;40;40;90060924;18011050;36028219;36021655;30018022;33,313321;11170954;11343317;0,984805
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;1;65536;1000000;20;40;40;10319166;2063309;4128670;4127187;3439610;290,730601;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;2;65536;1000000;20;40;40;19891309;3977922;7959665;7953722;6630220;150,824543;9930012;9961297;0,996859
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;4;65536;1000000;20;40;40;40906020;8182258;16363853;16359909;13634782;73,341839;10162329;10315903;0,985113
graviton;ip-172-31-19-57;wh-occ;zipfian;0,990000;8;65536;1000000;20;40;40;79166567;15832597;31670121;31663849;26387117;37,897281;9803452;10013699;0,979004
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;1;65536;1000000;20;40;40;11001639;2200035;4401679;4399925;3667135;272,692384;0;0;1,000000
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;2;65536;1000000;20;40;40;21563365;4312951;8628404;8622010;7187538;139,129680;10766228;10797137;0,997137
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;4;65536;1000000;20;40;40;40841892;8169864;16338369;16333659;13613424;73,456903;10154082;10263283;0,989360
graviton;ip-172-31-19-57;wh-occ-opt;zipfian;0,990000;8;65536;1000000;20;40;40;79139122;15827247;31659194;31652681;26378147;37,910168;9788935;10001549;0,978742
