arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;2;65536;1000000;80;10;10;23149244;18520955;2313427;2314862;7716146;129,598371;11571906;11577338;0,999531
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;4;65536;1000000;80;10;10;49118880;39298609;4908462;4911809;16372346;61,078599;12267349;12301968;0,997186
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;8;65536;1000000;80;10;10;91247914;72998411;9120557;9128946;30413819;32,879790;11254401;11593387;0,970760
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;1;65536;1000000;80;10;10;10705377;8564837;1071026;1069514;3568352;280,241372;0;0;1,000000
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;2;65536;1000000;80;10;10;22705405;18165964;2269250;2270191;7568239;132,131127;11351825;11353580;0,999845
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;4;65536;1000000;80;10;10;47335651;37871295;4730463;4733893;15777907;63,379760;11816765;11868817;0,995614
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;8;65536;1000000;80;10;10;79363770;63489468;7932735;7941567;26452820;37,803152;9873710;9997660;0,987602
graviton;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;1000000;90;5;5;10058094;9053153;502586;502355;3352602;298,275779;0;0;1,000000
graviton;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;1000000;90;5;5;20543194;18489493;1027068;1026633;6847520;146,038256;10206918;10336276;0,987485
graviton;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;1000000;90;5;5;42716301;38444582;2136104;2135615;14238148;70,233851;10636955;10752087;0,989292
graviton;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;1000000;90;5;5;93266501;83934884;4667149;4664468;31086282;32,168530;11540168;11793547;0,978515
graviton;ip-172-31-19-57;cds-tas;uniform;0,990000;1;65536;1000000;90;5;5;10969894;9873975;547801;548118;3656518;273,484207;0;0;1,000000
graviton;ip-172-31-19-57;cds-tas;uniform;0,990000;2;65536;1000000;90;5;5;22458081;20212302;1122980;1122799;7485806;133,586139;11161446;11296635;0,988033
graviton;ip-172-31-19-57;cds-tas;uniform;0,990000;4;65536;1000000;90;5;5;48232711;43409386;2412213;2411112;16076887;62,201094;12045100;12071060;0,997849
graviton;ip-172-31-19-57;cds-tas;uniform;0,990000;8;65536;1000000;90;5;5;97534581;87776198;4881085;4877298;32508923;30,760785;12127033;12313999;0,984817
graviton;ip-172-31-19-57;cds-ttas;uniform;0,990000;1;65536;1000000;90;5;5;10962237;9867094;547451;547692;3653968;273,675058;0;0;1,000000
graviton;ip-172-31-19-57;cds-ttas;uniform;0,990000;2;65536;1000000;90;5;5;22444050;20199739;1122167;1122144;7481183;133,668696;11219618;11224432;0,999571
graviton;ip-172-31-19-57;cds-ttas;uniform;0,990000;4;65536;1000000;90;5;5;48952186;44056758;2448319;2447109;16316685;61,286956;12217622;12264565;0,996172
graviton;ip-172-31-19-57;cds-ttas;uniform;0,990000;8;65536;1000000;90;5;5;126634296;113964073;6335777;6334446;42208554;23,691880;15648006;16041728;0,975456
graviton;ip-172-31-19-57;cds-cas;uniform;0,990000;1;65536;1000000;90;5;5;11604815;10445213;579853;579749;3868159;258,520857;0;0;1,000000
graviton;ip-172-31-19-57;cds-cas;uniform;0,990000;2;65536;1000000;90;5;5;22170804;19953765;1108489;1108550;7390074;135,316642;11085395;11085409;0,999999
graviton;ip-172-31-19-57;cds-cas;uniform;0,990000;4;65536;1000000;90;5;5;47949010;43154229;2397977;2396804;15982308;62,569183;11923248;12081723;0,986883
graviton;ip-172-31-19-57;cds-cas;uniform;0,990000;8;65536;1000000;90;5;5;103864365;93473733;5196727;5193905;34619260;28,885655;12930126;13087825;0,987951
graviton;ip-172-31-19-57;cds-ticket;uniform;0,990000;1;65536;1000000;90;5;5;10796107;9717469;539237;539401;3598589;277,886620;0;0;1,000000
graviton;ip-172-31-19-57;cds-ticket;uniform;0,990000;2;65536;1000000;90;5;5;21870121;19683532;1093300;1093289;7289828;137,177433;10874014;10996107;0,988897
graviton;ip-172-31-19-57;cds-ticket;uniform;0,990000;4;65536;1000000;90;5;5;46750466;42075182;2337832;2337452;15582831;64,173190;11663454;11708560;0,996148
graviton;ip-172-31-19-57;cds-ticket;uniform;0,990000;8;65536;1000000;90;5;5;102905646;92611016;5148545;5146085;34299546;29,154904;12766431;13002409;0,981851
graviton;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;1000000;20;40;40;9622933;1924248;3850909;3847776;3207541;311,765291;0;0;1,000000
graviton;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;1000000;20;40;40;17996328;3599361;7201798;7195169;5998580;166,706093;8997259;8999069;0,999799
graviton;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;1000000;20;40;40;32807762;6564055;13125606;13118101;10935474;91,445509;8175484;8259390;0,989841
graviton;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000000;20;40;40;54865538;10973179;21948669;21943690;18287300;54,682756;6815669;6896711;0,988249
graviton;ip-172-31-19-57;cds-tas;zipfian;0,990000;1;65536;1000000;20;40;40;10708542;2141350;4284585;4282607;3569416;280,157848;0;0;1,000000
graviton;ip-172-31-19-57;cds-tas;zipfian;0,990000;2;65536;1000000;20;40;40;20988078;4197902;8398087;8392089;6995810;142,942703;10493043;10495035;0,999810
graviton;ip-172-31-19-57;cds-tas;zipfian;0,990000;4;65536;1000000;20;40;40;42646116;8530839;17060545;17054732;14214772;70,349348;10621819;10692715;0,993370
graviton;ip-172-31-19-57;cds-tas;zipfian;0,990000;8;65536;1000000;20;40;40;58298980;11657878;23324444;23316658;19431725;51,462234;7210831;7370019;0,978401
graviton;ip-172-31-19-57;cds-ttas;zipfian;0,990000;1;65536;1000000;20;40;40;10480113;2095301;4193460;4191352;3493265;286,265075;0;0;1,000000
graviton;ip-172-31-19-57;cds-ttas;zipfian;0,990000;2;65536;1000000;20;40;40;19657898;3931377;7866105;7860416;6552406;152,615695;9810442;9847456;0,996241
graviton;ip-172-31-19-57;cds-ttas;zipfian;0,990000;4;65536;1000000;20;40;40;38443320;7689964;15379728;15373628;12813995;78,039671;9559484;9678595;0,987693
graviton;ip-172-31-19-57;cds-ttas;zipfian;0,990000;8;65536;1000000;20;40;40;53570223;10714256;21429583;21426384;17855550;56,004994;6657053;6748212;0,986491
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;1;65536;1000000;20;40;40;10437083;2086754;4176101;4174228;3478923;287,445215;0;0;1,000000
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;2;65536;1000000;20;40;40;20655937;4131349;8265124;8259464;6885115;145,240851;10321746;10334191;0,998796
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;4;65536;1000000;20;40;40;35497626;7101282;14201197;14195147;11832099;84,515856;8852184;8907569;0,993782
graviton;ip-172-31-19-57;cds-cas;zipfian;0,990000;8;65536;1000000;20;40;40;63088966;12616369;25241813;25230784;21028127;47,555351;7815382;7954065;0,982565
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;1;65536;1000000;20;40;40;9941118;1987807;3977895;3975416;3313604;301,786207;0;0;1,000000
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;2;65536;1000000;20;40;40;18721716;3744274;7492363;7485079;6240374;160,246784;9358857;9362859;0,999573
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;4;65536;1000000;20;40;40;38110896;7623147;15247158;15240591;12703128;78,720767;9477452;9577622;0,989541
graviton;ip-172-31-19-57;cds-ticket;zipfian;0,990000;8;65536;1000000;20;40;40;60732988;12144988;24298851;24289149;20243020;49,399742;7519825;7638703;0,984437
