arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
aarch64;cds-cas;uniform;0,990000;4;1024;1000000;500000;4096;80;10;10;3;9,33708e+07;9,33984e+07;9,33412e+07;9,34832e+07;9,33412e+07;9,34832e+07;0,0802031;10,71;10,7068;10,6971;10,7134;10,6971;10,7134;0,0801707;0,991439;0,990144;0,986298;0,992694;0,986298;0,992694;0,342278
aarch64;cds-cas;uniform;0,990000;4;16384;1000000;500000;4096;80;10;10;3;8,1636e+07;8,15768e+07;8,1372e+07;8,17226e+07;8,1372e+07;8,17226e+07;0,223886;12,2495;12,2584;12,2365;12,2892;12,2365;12,2892;0,224104;0,983526;0,983554;0,980705;0,986432;0,980705;0,986432;0,291149
aarch64;cds-cas;uniform;0,990000;4;256;1000000;500000;4096;80;10;10;3;7,65582e+07;7,63762e+07;7,57682e+07;7,68021e+07;7,57682e+07;7,68021e+07;0,707609;13,062;13,0935;13,0205;13,1981;13,0205;13,1981;0,709864;0,987227;0,986587;0,98307;0,989463;0,98307;0,989463;0,328835
aarch64;cds-cas;uniform;0,990000;4;256;5000000;0;4096;30;65;5;3;7,62578e+07;7,619e+07;7,50846e+07;7,72276e+07;7,50846e+07;7,72276e+07;1,40852;13,1134;13,1268;12,9487;13,3183;12,9487;13,3183;1,41053;0,982898;0,984645;0,981365;0,989672;0,981365;0,989672;0,448941
aarch64;cds-cas;uniform;0,990000;4;262144;1000000;500000;4096;80;10;10;3;1,03784e+08;1,03703e+08;1,03473e+08;1,03853e+08;1,03473e+08;1,03853e+08;0,195423;9,63537;9,6429;9,62897;9,66437;9,62897;9,66437;0,195617;0,996329;0,996;0,9929;0,99877;0,9929;0,99877;0,296067
aarch64;cds-cas;uniform;0,990000;4;4096;1000000;500000;4096;80;10;10;3;9,67738e+07;9,67776e+07;9,6143e+07;9,74161e+07;9,6143e+07;9,74161e+07;0,657752;10,3334;10,3333;10,2652;10,4012;10,2652;10,4012;0,657726;0,989154;0,989;0,988474;0,989372;0,988474;0,989372;0,0473598
aarch64;cds-cas;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;3,38669e+07;3,36662e+07;3,19116e+07;3,522e+07;3,19116e+07;3,522e+07;4,94049;29,5273;29,7523;28,393;31,3365;28,393;31,3365;4,9899;0,986461;0,986176;0,983354;0,988713;0,983354;0,988713;0,272856
aarch64;cds-cas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;7,64048e+07;7,6437e+07;7,55568e+07;7,73495e+07;7,55568e+07;7,73495e+07;1,17321;13,0882;13,0839;12,9283;13,2351;12,9283;13,2351;1,17255;0,989665;0,988074;0,98418;0,990376;0,98418;0,990376;0,343163
aarch64;cds-cas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;8,96851e+07;8,91824e+07;8,72129e+07;9,06491e+07;8,72129e+07;9,06491e+07;1,98737;11,1501;11,216;11,0316;11,4662;11,0316;11,4662;2,00316;0,98854;0,978861;0,957793;0,990251;0,957793;0,990251;1,86602
aarch64;cds-cas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;9,15829e+07;9,15441e+07;9,13631e+07;9,16862e+07;9,13631e+07;9,16862e+07;0,180271;10,9191;10,9237;10,9068;10,9453;10,9068;10,9453;0,18038;0,974312;0,975539;0,973048;0,979256;0,973048;0,979256;0,336302
aarch64;cds-cas;uniform;0,990000;4;65536;1000000;500000;4096;80;10;10;3;9,82476e+07;9,08442e+07;7,55715e+07;9,87135e+07;7,55715e+07;9,87135e+07;14,5619;10,1784;11,1804;10,1303;13,2325;10,1303;13,2325;15,8969;0,983239;0,987753;0,980411;0,999609;0,980411;0,999609;1,0493
aarch64;cds-cas;uniform;0,990000;8;256;5000000;0;4096;30;65;5;3;9,20299e+07;9,19347e+07;9,14876e+07;9,22866e+07;9,14876e+07;9,22866e+07;0,443752;10,866;10,8774;10,8358;10,9304;10,8358;10,9304;0,444409;0,968838;0,963368;0,942522;0,978743;0,942522;0,978743;1,94317
aarch64;cds-cas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;3,59262e+07;3,7378e+07;3,57712e+07;4,04365e+07;3,57712e+07;4,04365e+07;7,08956;27,8349;26,8402;24,7301;27,9555;24,7301;27,9555;6,81195;0,983825;0,982956;0,979299;0,985744;0,979299;0,985744;0,336659
aarch64;cds-cas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;8,65171e+07;8,6872e+07;8,61642e+07;8,79348e+07;8,61642e+07;8,79348e+07;1,07879;11,5584;11,5121;11,3721;11,6057;11,3721;11,6057;1,07317;0,954164;0,956354;0,950359;0,96454;0,950359;0,96454;0,767482
aarch64;cds-cas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;1,15507e+08;1,14853e+08;1,07005e+08;1,22046e+08;1,07005e+08;1,22046e+08;6,56659;8,65748;8,73217;8,19364;9,34538;8,19364;9,34538;6,63628;0,949761;0,948737;0,935019;0,961432;0,935019;0,961432;1,39514
aarch64;cds-cas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;1,57595e+08;1,577e+08;1,57318e+08;1,58188e+08;1,57318e+08;1,58188e+08;0,281861;6,34539;6,34118;6,32159;6,35656;6,32159;6,35656;0,281594;0,956783;0,958156;0,954826;0,962859;0,954826;0,962859;0,437174
aarch64;cds-cas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;7,21554e+07;7,21983e+07;7,21285e+07;7,2311e+07;7,21285e+07;7,2311e+07;0,136517;13,859;13,8508;13,8291;13,8641;13,8291;13,8641;0,136421;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;8,69242e+07;8,69175e+07;8,68871e+07;8,69412e+07;8,68871e+07;8,69412e+07;0,0318114;11,5043;11,5052;11,502;11,5092;11,502;11,5092;0,0318141;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;7,59629e+07;7,58817e+07;7,56976e+07;7,59846e+07;7,56976e+07;7,59846e+07;0,210548;13,1643;13,1784;13,1606;13,2105;13,1606;13,2105;0,210798;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;8,55172e+07;8,54448e+07;8,52624e+07;8,5555e+07;8,52624e+07;8,5555e+07;0,186247;11,6936;11,7035;11,6884;11,7285;11,6884;11,7285;0,186437;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;3,09022e+07;3,09032e+07;2,97743e+07;3,2033e+07;2,97743e+07;3,2033e+07;3,65456;32,3602;32,388;31,2178;33,586;31,2178;33,586;3,65683;0,976946;0,978747;0,970443;0,988853;0,970443;0,988853;0,953898
aarch64;cds-cas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;5,60226e+07;5,58179e+07;5,50043e+07;5,64269e+07;5,50043e+07;5,64269e+07;1,31337;17,8499;17,9175;17,722;18,1804;17,722;18,1804;1,32013;0,995358;0,996153;0,993926;0,999175;0,993926;0,999175;0,272378
aarch64;cds-cas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;4,39197e+07;4,34727e+07;4,22516e+07;4,42468e+07;4,22516e+07;4,42468e+07;2,46153;22,7688;23,0123;22,6005;23,6677;22,6005;23,6677;2,49342;0,988066;0,989932;0,982021;0,99971;0,982021;0,99971;0,908241
aarch64;cds-cas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;6,09048e+07;6,05944e+07;5,98417e+07;6,10368e+07;5,98417e+07;6,10368e+07;1,08132;16,4191;16,5045;16,3836;16,7108;16,3836;16,7108;1,0878;0,995882;0,989274;0,972194;0,999747;0,972194;0,999747;1,50794
aarch64;cds-cas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;3,41122e+07;3,34222e+07;3,12823e+07;3,48722e+07;3,12823e+07;3,48722e+07;5,66037;29,315;29,986;28,6761;31,967;28,6761;31,967;5,81951;0,97288;0,972297;0,966723;0,977288;0,966723;0,977288;0,545777
aarch64;cds-cas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;6,06415e+07;6,174e+07;6,04973e+07;6,40812e+07;6,04973e+07;6,40812e+07;3,2861;16,4903;16,2084;15,6052;16,5297;15,6052;16,5297;3,22528;0,973468;0,975243;0,97264;0,97962;0,97264;0,97962;0,391023
aarch64;cds-cas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;4,69735e+07;4,79287e+07;4,65008e+07;5,03119e+07;4,65008e+07;5,03119e+07;4,33431;21,2886;20,8899;19,876;21,505;19,876;21,505;4,23494;0,959952;0,961648;0,956104;0,968888;0,956104;0,968888;0,682015
aarch64;cds-cas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;7,93423e+07;7,92647e+07;7,74965e+07;8,09554e+07;7,74965e+07;8,09554e+07;2,18355;12,6036;12,62;12,3525;12,9038;12,3525;12,9038;2,18727;0,994026;0,992397;0,987369;0,995795;0,987369;0,995795;0,447706
aarch64;cds-cas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;2,02512e+07;1,89054e+07;1,5441e+07;2,10239e+07;1,5441e+07;2,10239e+07;16,0008;49,3797;53,9024;47,5649;64,7626;47,5649;64,7626;17,5296;0,481711;0,463795;0,411836;0,497838;0,411836;0,497838;9,85664
aarch64;cds-cas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;2,68647e+07;2,6815e+07;2,57939e+07;2,77865e+07;2,57939e+07;2,77865e+07;3,71888;37,2236;37,327;35,9887;38,7688;35,9887;38,7688;3,73175;0,597613;0,592167;0,503839;0,675049;0,503839;0,675049;14,4781
aarch64;cds-cas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;2,87932e+07;2,93368e+07;2,82023e+07;3,1015e+07;2,82023e+07;3,1015e+07;5,05538;34,7305;34,1437;32,2424;35,4581;32,2424;35,4581;4,93865;0,467229;0,456263;0,410013;0,491548;0,410013;0,491548;9,1743
aarch64;cds-cas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;5,87097e+07;5,8459e+07;5,33224e+07;6,33447e+07;5,33224e+07;6,33447e+07;8,58017;17,033;17,1911;15,7866;18,7538;15,7866;18,7538;8,66678;0,709295;0,706802;0,688814;0,722297;0,688814;0,722297;2,38824
aarch64;cds-cas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;8,64443e+07;8,64648e+07;8,64417e+07;8,65085e+07;8,64417e+07;8,65085e+07;0,0437776;11,5681;11,5654;11,5596;11,5685;11,5596;11,5685;0,0437647;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;8,49616e+07;8,4975e+07;8,49592e+07;8,50042e+07;8,49592e+07;8,50042e+07;0,0298121;11,77;11,7682;11,7641;11,7704;11,7641;11,7704;0,0298085;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;4,9272e+07;4,90574e+07;4,85553e+07;4,93449e+07;4,85553e+07;4,93449e+07;0,889506;20,2955;20,3854;20,2655;20,5951;20,2655;20,5951;0,893955;0,997765;0,997824;0,997496;0,998212;0,997496;0,998212;0,0362457
aarch64;cds-cas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;5,25819e+07;5,23137e+07;5,16638e+07;5,26955e+07;5,16638e+07;5,26955e+07;1,08138;19,0179;19,1169;18,977;19,3559;18,977;19,3559;1,08786;0,990574;0,989162;0,985901;0,991011;0,985901;0,991011;0,286358
aarch64;cds-cas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;4,54499e+07;4,58735e+07;4,54275e+07;4,67432e+07;4,54275e+07;4,67432e+07;1,64192;22,0023;21,8029;21,3935;22,0131;21,3935;22,0131;1,62651;0,948371;0,943169;0,928638;0,952497;0,928638;0,952497;1,35203
aarch64;cds-cas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;5,40604e+07;5,4037e+07;5,26685e+07;5,5382e+07;5,26685e+07;5,5382e+07;2,51106;18,4978;18,5136;18,0564;18,9867;18,0564;18,9867;2,51349;0,959091;0,958277;0,947865;0,967875;0,947865;0,967875;1,04665
aarch64;cds-cas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;1,43106e+07;1,4354e+07;1,43095e+07;1,44419e+07;1,43095e+07;1,44419e+07;0,530424;69,8782;69,6682;69,2428;69,8836;69,2428;69,8836;0,528806;0,499417;0,514236;0,450613;0,592679;0,450613;0,592679;14,0369
aarch64;cds-cas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;1,60494e+07;1,59924e+07;1,58762e+07;1,60516e+07;1,58762e+07;1,60516e+07;0,629418;62,3076;62,5314;62,2991;62,9875;62,2991;62,9875;0,631713;0,545221;0,542477;0,504992;0,577218;0,504992;0,577218;6,67145
aarch64;cds-cas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;8,51267e+07;8,51391e+07;8,51261e+07;8,51644e+07;8,51261e+07;8,51644e+07;0,0257566;11,7472;11,7455;11,742;11,7473;11,742;11,7473;0,0257544;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;8,39502e+07;8,39341e+07;8,38779e+07;8,39741e+07;8,38779e+07;8,39741e+07;0,0596978;11,9118;11,9141;11,9084;11,9221;11,9084;11,9221;0,0597156;1;1;1;1;1;1;0
aarch64;cds-cas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;4,13605e+07;4,1128e+07;4,04879e+07;4,15358e+07;4,04879e+07;4,15358e+07;1,36474;24,1777;24,3174;24,0756;24,6988;24,0756;24,6988;1,37442;0,961038;0,960004;0,94915;0,969825;0,94915;0,969825;1,08085
aarch64;cds-cas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;4,07064e+07;4,05605e+07;3,99347e+07;4,10403e+07;3,99347e+07;4,10403e+07;1,39808;24,5661;24,6578;24,3663;25,0409;24,3663;25,0409;1,40525;0,990232;0,9921;0,988135;0,997932;0,988135;0,997932;0,519971
aarch64;cds-cas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;2,58905e+07;2,7502e+07;2,49269e+07;3,16886e+07;2,49269e+07;3,16886e+07;13,2992;38,6242;36,7662;31,5571;40,1173;31,5571;40,1173;12,4368;0,784448;0,823939;0,783834;0,903536;0,783834;0,903536;8,36632
aarch64;cds-cas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;2,64724e+07;2,73984e+07;2,64247e+07;2,92982e+07;2,64247e+07;2,92982e+07;6,00559;37,7752;36,5835;34,1318;37,8434;34,1318;37,8434;5,80454;0,815027;0,834591;0,785906;0,902841;0,785906;0,902841;7,29375
aarch64;cds-cas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;9,80106e+06;9,84438e+06;9,71263e+06;1,00195e+07;9,71263e+06;1,00195e+07;1,6043;102,03;101,598;99,8058;102,959;99,8058;102,959;1,59468;0,452441;0,409302;0,300906;0,474559;0,300906;0,474559;23,0937
aarch64;cds-cas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;9,38055e+06;9,36401e+06;9,31599e+06;9,39549e+06;9,31599e+06;9,39549e+06;0,45122;106,604;106,793;106,434;107,342;106,434;107,342;0,452236;0,207672;0,248331;0,196568;0,340754;0,196568;0,340754;32,3087
aarch64;cds-std;uniform;0,990000;1;256;5000000;0;4096;30;65;5;3;4,50292e+07;4,50269e+07;4,49443e+07;4,51073e+07;4,49443e+07;4,51073e+07;0,181107;22,2078;22,209;22,1694;22,2498;22,1694;22,2498;0,18112;1;1;1;1;1;1;0
aarch64;cds-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;4,43933e+07;4,43894e+07;4,43313e+07;4,44435e+07;4,43313e+07;4,44435e+07;0,12669;22,5259;22,5279;22,5005;22,5574;22,5005;22,5574;0,126707;1;1;1;1;1;1;0
aarch64;cds-std;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;5,2721e+07;5,26962e+07;5,26449e+07;5,27226e+07;5,26449e+07;5,27226e+07;0,0842305;18,9678;18,9767;18,9672;18,9952;18,9672;18,9952;0,084273;1;1;1;1;1;1;0
aarch64;cds-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;4,57078e+07;4,56597e+07;4,53519e+07;4,59194e+07;4,53519e+07;4,59194e+07;0,628074;21,8781;21,9017;21,7773;22,0498;21,7773;22,0498;0,629049;1;1;1;1;1;1;0
aarch64;cds-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;4,92281e+07;4,9312e+07;4,92238e+07;4,94841e+07;4,92238e+07;4,94841e+07;0,302334;20,3136;20,2792;20,2085;20,3154;20,2085;20,3154;0,301806;1;1;1;1;1;1;0
aarch64;cds-std;uniform;0,990000;2;256;5000000;0;4096;30;65;5;3;3,30184e+07;3,29709e+07;3,28592e+07;3,30352e+07;3,28592e+07;3,30352e+07;0,294676;30,2861;30,3299;30,2707;30,4329;30,2707;30,4329;0,295163;0,993305;0,991451;0,985945;0,995104;0,985945;0,995104;0,489456
aarch64;cds-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;2,4788e+07;2,44602e+07;2,36052e+07;2,49876e+07;2,36052e+07;2,49876e+07;3,05468;40,3422;40,9085;40,0199;42,3635;40,0199;42,3635;3,1053;0,999907;0,999569;0,998867;0,999932;0,998867;0,999932;0,0608052
aarch64;cds-std;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;3,26009e+07;3,25787e+07;3,22671e+07;3,28682e+07;3,22671e+07;3,28682e+07;0,924366;30,674;30,6966;30,4245;30,9913;30,4245;30,9913;0,92534;0,997188;0,997319;0,994776;0,999992;0,994776;0,999992;0,261747
aarch64;cds-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;6,57707e+07;6,55116e+07;6,49334e+07;6,58308e+07;6,49334e+07;6,58308e+07;0,765807;15,2043;15,2651;15,1905;15,4004;15,1905;15,4004;0,769154;0,997685;0,995799;0,990034;0,999678;0,990034;0,999678;0,511259
aarch64;cds-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;7,21785e+07;7,22684e+07;7,21724e+07;7,24543e+07;7,21724e+07;7,24543e+07;0,222831;13,8545;13,8374;13,8018;13,8557;13,8018;13,8557;0,222545;0,994531;0,99441;0,989647;0,999051;0,989647;0,999051;0,472961
aarch64;cds-std;uniform;0,990000;4;256;5000000;0;4096;30;65;5;3;6,02066e+07;6,02017e+07;5,98425e+07;6,05561e+07;5,98425e+07;6,05561e+07;0,592682;16,6095;16,6112;16,5136;16,7105;16,5136;16,7105;0,592765;0,992025;0,993392;0,991637;0,996514;0,991637;0,996514;0,272871
aarch64;cds-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;3,44785e+07;3,37037e+07;3,16906e+07;3,49421e+07;3,16906e+07;3,49421e+07;5,21839;29,0036;29,7258;28,6187;31,5551;28,6187;31,5551;5,36863;0,991402;0,991303;0,990405;0,992102;0,990405;0,992102;0,0860303
aarch64;cds-std;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;5,5242e+07;5,51301e+07;5,47771e+07;5,53711e+07;5,47771e+07;5,53711e+07;0,566686;18,1022;18,1393;18,06;18,2558;18,06;18,2558;0,568198;0,994809;0,994278;0,991912;0,996113;0,991912;0,996113;0,216262
aarch64;cds-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;8,98302e+07;8,93375e+07;8,7623e+07;9,05593e+07;8,7623e+07;9,05593e+07;1,71137;11,1321;11,1957;11,0425;11,4125;11,0425;11,4125;1,72426;0,98681;0,985825;0,98219;0,988475;0,98219;0,988475;0,330304
aarch64;cds-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,02474e+08;1,02652e+08;1,02464e+08;1,03017e+08;1,02464e+08;1,03017e+08;0,308077;9,75854;9,74172;9,70713;9,75948;9,70713;9,75948;0,307533;0,9869;0,987087;0,982477;0,991883;0,982477;0,991883;0,476734
aarch64;cds-std;uniform;0,990000;8;256;5000000;0;4096;30;65;5;3;1,07592e+08;1,0778e+08;1,07494e+08;1,08253e+08;1,07494e+08;1,08253e+08;0,382775;9,29438;9,27828;9,23765;9,30281;9,23765;9,30281;0,381985;0,975545;0,976041;0,975341;0,977238;0,975341;0,977238;0,106691
aarch64;cds-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;3,62385e+07;3,60135e+07;3,47182e+07;3,70837e+07;3,47182e+07;3,70837e+07;3,3285;27,595;27,7881;26,966;28,8033;26,966;28,8033;3,36031;0,986878;0,985423;0,977423;0,991969;0,977423;0,991969;0,749048
aarch64;cds-std;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;7,48157e+07;7,36228e+07;7,01093e+07;7,59434e+07;7,01093e+07;7,59434e+07;4,20328;13,3662;13,5991;13,1677;14,2634;13,1677;14,2634;4,29312;0,910953;0,916261;0,90248;0,935351;0,90248;0,935351;1,8626
aarch64;cds-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;9,49138e+07;9,57468e+07;9,3922e+07;9,84044e+07;9,3922e+07;9,84044e+07;2,45901;10,5359;10,4484;10,1621;10,6471;10,1621;10,6471;2,43152;0,912359;0,915447;0,883767;0,950215;0,883767;0,950215;3,641
aarch64;cds-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;1,52485e+08;1,52501e+08;1,51915e+08;1,53103e+08;1,51915e+08;1,53103e+08;0,389735;6,55802;6,5574;6,53155;6,58264;6,53155;6,58264;0,389675;0,955891;0,955325;0,954058;0,956027;0,954058;0,956027;0,115107
aarch64;cds-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;4,4507e+07;4,45031e+07;4,44892e+07;4,45131e+07;4,44892e+07;4,45131e+07;0,0278931;22,4684;22,4703;22,4653;22,4773;22,4653;22,4773;0,0278961;1;1;1;1;1;1;0
aarch64;cds-std;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;5,24155e+07;5,24089e+07;5,23834e+07;5,24279e+07;5,23834e+07;5,24279e+07;0,0439037;19,0783;19,0807;19,0738;19,09;19,0738;19,09;0,0439095;1;1;1;1;1;1;0
aarch64;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;4,35831e+07;4,35906e+07;4,35689e+07;4,36197e+07;4,35689e+07;4,36197e+07;0,0601256;22,9447;22,9408;22,9254;22,9521;22,9254;22,9521;0,0601117;1;1;1;1;1;1;0
aarch64;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;5,11309e+07;5,11053e+07;5,10427e+07;5,11423e+07;5,10427e+07;5,11423e+07;0,106654;19,5577;19,5675;19,5533;19,5914;19,5533;19,5914;0,106716;1;1;1;1;1;1;0
aarch64;cds-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;2,21695e+07;2,21801e+07;2,1888e+07;2,24827e+07;2,1888e+07;2,24827e+07;1,34133;45,1069;45,0909;44,4786;45,6871;44,4786;45,6871;1,34049;0,997553;0,996024;0,992817;0,997703;0,992817;0,997703;0,278974
aarch64;cds-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;3,19881e+07;3,17526e+07;3,12485e+07;3,20213e+07;3,12485e+07;3,20213e+07;1,37589;31,2616;31,4975;31,2292;32,0015;31,2292;32,0015;1,38683;0,99408;0,994439;0,993023;0,996215;0,993023;0,996215;0,163515
aarch64;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;3,0435e+07;3,04029e+07;2,98529e+07;3,09208e+07;2,98529e+07;3,09208e+07;1,75858;32,8569;32,8984;32,3407;33,4975;32,3407;33,4975;1,76162;0,991683;0,99062;0,987497;0,99268;0,987497;0,99268;0,27762
