arch;hostname;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;total_ops;gets;puts;removes;ops_s;ns_op;fairness_min;fairness_max;fairness_ratio
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;184807808;166120083;9373880;9313845;36960387;27,055994;21747392;24200960;0,898617
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;184447232;165789651;9352090;9305491;36888189;27,108948;22020352;23745472;0,927350
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;261137344;234870601;13962175;12304568;52226644;19,147315;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;261059648;234800708;13958026;12300914;52211155;19,152995;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;261356544;235067753;13973897;12314894;52270619;19,131206;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;136278720;122906065;7085342;6287313;27255243;36,690187;67657920;68620800;0,985968
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;147842240;133334437;7686823;6820980;29568035;33,820305;73491584;74350656;0,988446
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;142993728;128962127;7434485;6597116;28598328;34,967079;70994048;71999680;0,986033
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;143702848;129186227;7464790;7051831;28739879;34,794857;35683200;36270208;0,983816
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;147200960;132322184;7647814;7230962;29439516;33,967949;35829184;37507776;0,955247
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;145604480;130895354;7564249;7144877;29120241;34,340374;36179776;36750848;0,984461
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;112775616;101373791;5722769;5679056;22554436;44,337175;13317696;15366976;0,866644
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;113377600;101915956;5755834;5705810;22674756;44,101908;13130880;15551104;0,844370
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;115041984;103406799;5832191;5802994;23007649;43,463806;13987328;14811264;0,944371
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;261504576;235200894;13981814;12321868;52300036;19,120446;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;261237056;234960278;13967511;12309267;52247029;19,139844;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;261182400;234911127;13964592;12306681;52235828;19,143948;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;115855296;104487915;6022798;5344583;23170667;43,158015;57275712;58579584;0,977742
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;116396096;104976044;6050663;5369389;23278816;42,957511;57461312;58934784;0,974998
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;113479744;102346086;5898909;5234749;22695551;44,061498;55968576;57511168;0,973178
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;92099456;82795609;4784482;4519365;18419507;54,290267;22795584;23382400;0,974904
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;92899456;83514473;4826747;4558236;18579463;53,822868;23051072;23499840;0,980903
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;90128320;81020130;4682820;4425370;18025277;55,477647;22119872;22826176;0,969057
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;73127872;65733096;3710611;3684165;14625091;68,375642;8797184;9795840;0,898053
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;73991488;66511783;3758256;3721449;14797809;67,577571;8464960;10418240;0,812513
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;72381504;65057575;3669328;3654601;14475857;69,080536;8582720;9327104;0,920191
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;246123392;221366839;13159426;11597127;49223770;20,315388;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;246144768;221386059;13160575;11598134;49228054;20,313620;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;247424960;222537486;13229026;11658448;49484111;20,208507;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;362278400;326727371;18836421;16714608;72454324;13,801799;180196672;182081728;0,989647
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;360868096;325450439;18766103;16651554;72172434;13,855706;180348352;180519744;0,999051
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;360898368;325480567;18765971;16651830;72178465;13,854548;179954432;180943936;0,994531
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;512383744;460634275;26614678;25134791;102474333;9,758541;127133056;129400576;0,982477
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;512334016;460586550;26612505;25134961;102464422;9,759485;127322560;129012672;0,986900
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;515097664;463069985;26754832;25272847;103017066;9,707129;128355584;129405952;0,991883
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;762454784;685341201;38665395;38448188;152485015;6,558021;92995072;97272448;0,956027
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;765542912;688111502;38820669;38610741;153103060;6,531548;93461312;97961920;0,954058
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;759602176;682771177;38519754;38311245;151914679;6,582642;92714048;96992256;0,955891
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;255657856;229942251;13669213;12046392;51130873;19,557655;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;255716288;229994844;13672325;12049119;51142317;19,553279;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;255217088;229545835;13645639;12025614;51042710;19,591436;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;211226560;190497597;10983134;9745829;42244589;23,671670;105250880;105975680;0,993161
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;211451968;190700580;10995041;9756347;42289610;23,646470;105428352;106023616;0,994386
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;211064832;190351031;10975143;9738658;42212149;23,689862;105312512;105752320;0,995841
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;288715136;259540892;14998934;14175310;57741609;17,318533;70899904;72765312;0,974364
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;295481856;265626762;15348811;14506283;59094952;16,921919;72834368;74359424;0,979491
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;284759552;255990322;14793445;13975785;56950474;17,559116;70492736;71733504;0,982703
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;295978624;266047888;15017811;14912925;59193704;16,893688;35426560;39166656;0,904508
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;288388736;259218944;14627628;14542164;57675663;17,338335;34695488;37253760;0,931328
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;302531776;271932572;15344034;15255170;60504014;16,527829;36308992;39087872;0,928907
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;255248576;229574164;13647320;12027092;51048868;19,589073;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;255443392;229749364;13657746;12036282;51087829;19,574134;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;255799104;230069306;13676758;12053040;51159019;19,546895;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;158799104;143212561;8258631;7327912;31759344;31,486796;79138432;79660672;0,993444
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;165522816;149276683;8608097;7638036;33103966;30,207860;82563264;82959552;0,995223
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;163417152;147377340;8498797;7541015;32682848;30,597088;81440960;81976192;0,993471
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;164627520;147995819;8552730;8078971;32924733;30,372303;40795520;41576576;0,981214
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;166889024;150027357;8670162;8191505;33377038;29,960717;41170880;42101248;0,977902
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;158590400;142578068;8239014;7773318;31717260;31,528575;38776576;41035712;0,944947
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;119595008;107500388;6066066;6028554;23918141;41,809269;14505472;15621056;0,928585
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;119888256;107765431;6081149;6041676;23976755;41,707060;14498304;15779328;0,918816
aarch64;ip-172-31-19-57;cds-std;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;121168384;108909717;6140781;6117886;24232760;41,266450;14271424;15654464;0,911652
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;256943040;231098189;13737926;12106925;51387831;19,459860;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;256760064;230933618;13728133;12098313;51351239;19,473727;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;256862592;231025816;13733625;12103151;51371916;19,465889;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;116891584;105422067;6076929;5392588;23377993;42,775271;57878336;59013248;0,980769
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;118357952;106744457;6153219;5460276;23671146;42,245524;58623040;59734912;0,981387
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;109162560;98451184;5675279;5036097;21832204;45,803895;54106496;55056064;0,982753
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;95936896;86240991;4983253;4712652;19186900;52,118893;23426304;24389504;0,960508
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;87266496;78452476;4533547;4280473;17452880;57,297132;21601792;22239488;0,971326
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;93713984;84242732;4868294;4602958;18742322;53,355182;22822016;23748224;0,960999
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;74717696;67161240;3788662;3767794;14942986;66,921025;9147200;9538240;0,959003
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;71503488;64268637;3623514;3611337;14300167;69,929251;8244224;9334656;0,883185
aarch64;ip-172-31-19-57;cds-std;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;71179392;63983823;3613709;3581860;14235358;70,247615;8363712;9856832;0,848519
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;221659904;108665316;55793782;57200806;44331264;22,557444;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;221970304;108817470;55871921;57280913;44393340;22,525901;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;222220608;108940167;55934928;57345513;44443528;22,500464;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;124939840;61265063;32394104;31280673;24987569;40,019899;62467008;62472832;0,999907
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;123942016;60775783;32135870;31030363;24787961;40,342164;61935872;62006144;0,998867
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;118027840;57875721;30601969;29550150;23605204;42,363539;59011904;59015936;0,999932
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;158456512;78359759;39851058;40245695;31690566;31,555132;39414592;39756416;0,991402
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;172396224;85253611;43355834;43786779;34478488;29,003592;42842880;43257920;0,990405
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;174714432;86399937;43940547;44373948;34942128;28,618749;43525312;43871808;0,992102
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;173596992;86106696;43567818;43922478;34718186;28,803348;21549888;21836416;0,986878
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;185424832;91971745;46536130;46916957;37083717;26,966013;22872768;23401088;0,977423
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;181198144;89876280;45476142;45845722;36238454;27,594995;22561408;22744064;0,991969
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;222537792;109095659;56014783;57427350;44507017;22,468367;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;222568704;109110838;56022535;57435331;44513130;22,465281;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;222449024;109052135;55992439;57404450;44489235;22,477347;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;109441920;53665511;28372818;27403591;21887995;45,687145;54523712;54918208;0,992817
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;112415360;55123599;29145751;28146010;22482729;44,478585;56143040;56272320;0,997703
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;110849664;54355821;28739790;27754053;22169546;45,106921;55356928;55492736;0,997553
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;121881344;60271358;30650391;30959595;24375718;41,024432;30097792;30877632;0,974744
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;127214592;62920468;31968933;32325191;25442317;39,304596;30661120;32572864;0,941309
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;127452864;63026241;32051130;32375493;25489954;39,231142;31430528;32392384;0,970306
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;113409024;56250735;28461250;28697039;22681058;44,089653;13638016;15202752;0,897075
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;113487680;56291557;28478471;28717652;22696711;44,059247;13747776;15074112;0,912012
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;120921920;59982453;30340184;30599283;24183561;41,350402;14709824;15666112;0,938958
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;226763456;111167233;57078409;58517814;45351940;22,049773;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;228543424;112039837;57526428;58977159;45707815;21,878096;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;229600832;112558225;57792595;59250012;45919413;21,777282;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;324672640;159205354;84183116;81284170;64933360;15,400404;162148160;162524480;0,997685
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;328859648;161258462;85266231;82334955;65770677;15,204344;164403328;164456320;0,999678
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;329159936;161405895;85356184;82397857;65830832;15,190450;163755776;165404160;0,990034
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;452807872;223927239;113876249;115004384;90559315;11,042486;112716032;114030272;0,988475
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;438125824;216653135;110216717;111255972;87623008;11,412528;108456768;110423360;0,982190
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;449161728;222103448;112998622;114059658;89830150;11,132120;111667328;113159936;0,986810
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;492039744;244021294;123477145;124541305;98404445;10,162142;58482944;64100800;0,912359
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;469627776;232936460;117807989;118883327;93922044;10,647128;57371008;60376896;0,950215
aarch64;ip-172-31-19-57;cds-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;474586752;235346883;119104757;120135112;94913839;10,535871;55420864;62709824;0,883767
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;217919040;106831412;54852169;56235459;43583069;22,944690;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;218102272;106921243;54898291;56282738;43619696;22,925423;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;217848384;106796768;54834390;56217226;43568908;22,952147;0;0;1,000000
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;152177856;74621313;39451473;38105070;30434965;32,856946;75771200;76406656;0,991683
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;149266944;73193879;38694434;37378631;29852936;33,497542;74163968;75102976;0,987497
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;154606848;75812380;40081777;38712691;30920811;32,340678;77019456;77587392;0,992680
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;173804160;85962460;43681998;44159702;34760107;28,768611;42141248;44481856;0,947381
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;175914624;87001592;44222848;44690184;35182101;28,423544;43043200;44773824;0,961347
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;179288448;88671228;45067559;45549661;35856808;27,888706;43710016;45664000;0,957210
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;183587200;91086122;46046125;46454953;36716119;27,235993;21737664;23603968;0,920933
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;159051264;78909631;39900135;40241498;31809105;31,437539;19107200;20636032;0,925914
aarch64;ip-172-31-19-57;cds-std;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;177362048;87990281;44496213;44875554;35471133;28,191938;21303104;23023040;0,925295
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;509335872;458103831;27232563;23999478;101865416;9,816874;0;0;1,000000
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;509203712;457984968;27225492;23993252;101839018;9,819419;0;0;1,000000
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;1;65536;1000;500;4096;90;5;5;508576832;457421153;27191975;23963704;101713633;9,831524;0;0;1,000000
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;320253568;288822429;16653806;14777333;64049631;15,612892;160126016;160127552;0,999990
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;319102720;287783380;16594651;14724689;63819587;15,669170;159314304;159788416;0,997033
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;2;65536;1000;500;4096;90;5;5;313360576;282605726;16295499;14459351;62671052;15,956330;156634048;156726528;0,999410
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;396888000;356791653;20619677;19476670;79375911;12,598280;98727168;99906176;0,988199
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;392529536;352875541;20390382;19263613;78504144;12,738181;97638656;98674432;0,989503
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;4;65536;1000;500;4096;90;5;5;396124288;356110800;20577968;19435520;79222973;12,622601;98439104;99343808;0,990893
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;457502080;411245554;23201707;23054819;91497606;10,929248;55081216;59228288;0,929982
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;447875328;402578447;22702573;22594308;89572136;11,164186;55035264;56972672;0,965994
aarch64;ip-172-31-19-57;cds-tas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;457744896;411448751;23201981;23094164;91546071;10,923462;56447872;58541568;0,964236
aarch64;ip-172-31-19-57;cds-tas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;492289344;442771960;26321135;23196249;98456276;10,156793;0;0;1,000000
aarch64;ip-172-31-19-57;cds-tas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;498522880;448378494;26654423;23489963;99703340;10,029754;0;0;1,000000
