arch;lock;dist;zipf_theta;threads;buckets;key_range;prefill;stream_len;read_pct;insert_pct;delete_pct;n;ops_s_median;ops_s_mean;ops_s_p25;ops_s_p75;ops_s_min;ops_s_max;ops_s_cov_pct;ns_op_median;ns_op_mean;ns_op_p25;ns_op_p75;ns_op_min;ns_op_max;ns_op_cov_pct;fairness_ratio_median;fairness_ratio_mean;fairness_ratio_p25;fairness_ratio_p75;fairness_ratio_min;fairness_ratio_max;fairness_ratio_cov_pct
aarch64;avl-cas;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,92514e+07;1,92622e+07;1,91818e+07;1,93533e+07;1,91818e+07;1,93533e+07;0,447816;51,9442;51,9158;51,6707;52,1326;51,6707;52,1326;0,447449;0,980536;0,982086;0,980199;0,985522;0,980199;0,985522;0,303509
aarch64;avl-cas;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,94496e+07;1,94952e+07;1,94155e+07;1,96206e+07;1,94155e+07;1,96206e+07;0,563923;51,4151;51,2957;50,9668;51,5053;50,9668;51,5053;0,562292;0,993609;0,991198;0,981698;0,998287;0,981698;0,998287;0,862922
aarch64;avl-cas;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,78378e+07;1,75915e+07;1,64697e+07;1,8467e+07;1,64697e+07;1,8467e+07;5,80477;56,0606;56,9762;54,1507;60,7174;54,1507;60,7174;5,92833;0,927133;0,925603;0,913208;0,936468;0,913208;0,936468;1,26461
aarch64;avl-cas;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;4,4765e+07;4,48526e+07;4,43959e+07;4,53968e+07;4,43959e+07;4,53968e+07;1,12851;22,3389;22,2971;22,028;22,5246;22,028;22,5246;1,12538;0,956027;0,95785;0,955252;0,962271;0,955252;0,962271;0,40176
aarch64;avl-cas;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;3,36053e+07;3,36467e+07;3,35749e+07;3,376e+07;3,35749e+07;3,376e+07;0,294995;29,7573;29,7208;29,6209;29,7842;29,6209;29,7842;0,294547;0,95762;0,956751;0,954032;0,958602;0,954032;0,958602;0,25144
aarch64;avl-cas;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;3,70568e+07;3,71032e+07;3,69175e+07;3,73352e+07;3,69175e+07;3,73352e+07;0,573176;26,9856;26,9525;26,7844;27,0874;26,7844;27,0874;0,57216;0,969209;0,969085;0,967839;0,970206;0,967839;0,970206;0,12263
aarch64;avl-cas;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;1,1738e+07;1,17383e+07;1,17221e+07;1,17548e+07;1,17221e+07;1,17548e+07;0,139165;85,1936;85,1913;85,0716;85,3087;85,0716;85,3087;0,139159;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;1,46956e+07;1,47445e+07;1,46395e+07;1,48986e+07;1,46395e+07;1,48986e+07;0,924451;68,0477;67,8256;67,1206;68,3085;67,1206;68,3085;0,920472;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;6,7445e+06;6,74546e+06;6,68599e+06;6,8059e+06;6,68599e+06;6,8059e+06;0,888906;148,269;148,256;146,931;149,566;146,931;149,566;0,888747;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;7,18564e+06;7,18058e+06;7,12778e+06;7,22834e+06;7,12778e+06;7,22834e+06;0,702905;139,166;139,269;138,344;140,296;138,344;140,296;0,703651;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;1,08388e+07;1,08437e+07;1,07958e+07;1,08964e+07;1,07958e+07;1,08964e+07;0,465249;92,2607;92,2209;91,7736;92,6284;91,7736;92,6284;0,464942;0,991493;0,992903;0,991117;0,996098;0,991117;0,996098;0,279344
aarch64;avl-cas;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;1,83093e+07;1,83491e+07;1,83071e+07;1,84309e+07;1,83071e+07;1,84309e+07;0,386217;54,617;54,4991;54,2566;54,6236;54,2566;54,6236;0,385358;0,99337;0,994981;0,992105;0,999468;0,992105;0,999468;0,395685
aarch64;avl-cas;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;9,27182e+06;9,28997e+06;9,24589e+06;9,35221e+06;9,24589e+06;9,35221e+06;0,596767;107,854;107,646;106,927;108,156;106,927;108,156;0,59521;0,998495;0,997177;0,994274;0,998761;0,994274;0,998761;0,252443
aarch64;avl-cas;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,24043e+07;1,24308e+07;1,23913e+07;1,24968e+07;1,23913e+07;1,24968e+07;0,46256;80,6172;80,4465;80,0207;80,7016;80,0207;80,7016;0,461398;0,987225;0,985168;0,979103;0,989177;0,979103;0,989177;0,542307
aarch64;avl-cas;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,52747e+07;1,54836e+07;1,52009e+07;1,59752e+07;1,52009e+07;1,59752e+07;2,75987;65,4677;64,6167;62,597;65,7854;62,597;65,7854;2,71808;0,977221;0,975889;0,971794;0,978651;0,971794;0,978651;0,370683
aarch64;avl-cas;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;3,00218e+07;3,00338e+07;2,98825e+07;3,01972e+07;2,98825e+07;3,01972e+07;0,524915;33,3091;33,2964;33,1157;33,4644;33,1157;33,4644;0,524608;0,989691;0,990437;0,989529;0,992091;0,989529;0,992091;0,144855
aarch64;avl-cas;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,48212e+07;1,49327e+07;1,46893e+07;1,52876e+07;1,46893e+07;1,52876e+07;2,10507;67,4707;66,9865;65,4123;68,0766;65,4123;68,0766;2,08482;0,9713;0,970371;0,967158;0,972655;0,967158;0,972655;0,295128
aarch64;avl-cas;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;2,2409e+07;2,2392e+07;2,22593e+07;2,25077e+07;2,22593e+07;2,25077e+07;0,558678;44,6249;44,6597;44,4291;44,9251;44,4291;44,9251;0,55931;0,982789;0,978065;0,962419;0,988986;0,962419;0,988986;1,4211
aarch64;avl-cas;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;1,93767e+07;1,90819e+07;1,84533e+07;1,94156e+07;1,84533e+07;1,94156e+07;2,85454;51,6083;52,4348;51,5051;54,1909;51,5051;54,1909;2,90211;0,928842;0,927666;0,923637;0,930518;0,923637;0,930518;0,386794
aarch64;avl-cas;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;4,74595e+07;4,70909e+07;4,62456e+07;4,75676e+07;4,62456e+07;4,75676e+07;1,55879;21,0706;21,239;21,0227;21,6237;21,0227;21,6237;1,57261;0,962872;0,960146;0,954436;0,96313;0,954436;0,96313;0,515202
aarch64;avl-cas;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;2,14796e+07;2,17036e+07;2,08305e+07;2,28008e+07;2,08305e+07;2,28008e+07;4,62606;46,5557;46,1401;43,8582;48,0064;43,8582;48,0064;4,56243;0,947175;0,944237;0,937153;0,948382;0,937153;0,948382;0,652829
aarch64;avl-cas;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;3,96855e+07;3,97591e+07;3,96456e+07;3,9946e+07;3,96456e+07;3,9946e+07;0,410309;25,1981;25,1518;25,0338;25,2235;25,0338;25,2235;0,409406;0,959591;0,966623;0,952689;0,98759;0,952689;0,98759;1,91209
aarch64;avl-cas;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;1,55822e+07;1,55849e+07;1,55821e+07;1,55904e+07;1,55821e+07;1,55904e+07;0,0306708;64,1756;64,1646;64,1419;64,1764;64,1419;64,1764;0,0306651;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;8,69944e+06;8,69208e+06;8,65187e+06;8,72494e+06;8,65187e+06;8,72494e+06;0,426639;114,95;115,049;114,614;115,582;114,614;115,582;0,427164;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;1,87873e+07;1,87925e+07;1,86937e+07;1,88964e+07;1,86937e+07;1,88964e+07;0,540003;53,2273;53,2138;52,92;53,494;52,92;53,494;0,53979;0,987388;0,98844;0,986997;0,990935;0,986997;0,990935;0,219493
aarch64;avl-cas;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;1,39171e+07;1,39277e+07;1,38899e+07;1,39762e+07;1,38899e+07;1,39762e+07;0,316766;71,8541;71,7998;71,5504;71,995;71,5504;71,995;0,316426;0,983543;0,98261;0,978227;0,986061;0,978227;0,986061;0,407019
aarch64;avl-cas;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;2,92539e+07;2,92717e+07;2,92219e+07;2,93392e+07;2,92219e+07;2,93392e+07;0,207149;34,1834;34,1628;34,0841;34,2209;34,0841;34,2209;0,206977;0,982644;0,98499;0,98169;0,990636;0,98169;0,990636;0,498766
aarch64;avl-cas;zipfian;1,200000;4;65536;100000;50000;4096;90;5;5;3;2,41969e+07;2,41818e+07;2,41408e+07;2,42078e+07;2,41408e+07;2,42078e+07;0,148642;41,3276;41,3534;41,309;41,4236;41,309;41,4236;0,148757;0,986029;0,986674;0,985207;0,988787;0,985207;0,988787;0,190054
aarch64;avl-cas;zipfian;1,200000;8;65536;1000;500;4096;90;5;5;3;3,00009e+07;3,00395e+07;2,99233e+07;3,01943e+07;2,99233e+07;3,01943e+07;0,464651;33,3323;33,29;33,1188;33,4188;33,1188;33,4188;0,463826;0,920238;0,921485;0,918798;0,92542;0,918798;0,92542;0,37795
aarch64;avl-cas;zipfian;1,200000;8;65536;100000;50000;4096;90;5;5;3;3,69358e+07;3,72505e+07;3,69158e+07;3,78998e+07;3,69158e+07;3,78998e+07;1,50989;27,074;26,8493;26,3853;27,0887;26,3853;27,0887;1,49686;0,955883;0,956336;0,954429;0,958696;0,954429;0,958696;0,226831
aarch64;avl-cas;zipfian;1,500000;1;65536;1000;500;4096;90;5;5;3;1,62314e+07;1,61966e+07;1,61058e+07;1,62525e+07;1,61058e+07;1,62525e+07;0,48955;61,6091;61,7424;61,5289;62,0893;61,5289;62,0893;0,490828;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;1,500000;1;65536;100000;50000;4096;90;5;5;3;1,07735e+07;1,07884e+07;1,07704e+07;1,08214e+07;1,07704e+07;1,08214e+07;0,265075;92,8205;92,6923;92,4094;92,847;92,4094;92,847;0,264673;1;1;1;1;1;1;0
aarch64;avl-cas;zipfian;1,500000;2;65536;1000;500;4096;90;5;5;3;1,84872e+07;1,84739e+07;1,84396e+07;1,84949e+07;1,84396e+07;1,84949e+07;0,161966;54,0915;54,1305;54,069;54,231;54,069;54,231;0,162105;0,987912;0,98842;0,987762;0,989586;0,987762;0,989586;0,102443
aarch64;avl-cas;zipfian;1,500000;2;65536;100000;50000;4096;90;5;5;3;1,52685e+07;1,52682e+07;1,51813e+07;1,53549e+07;1,51813e+07;1,53549e+07;0,568479;65,4944;65,4968;65,1257;65,8704;65,1257;65,8704;0,568501;0,977617;0,981957;0,976261;0,991992;0,976261;0,991992;0,887744
aarch64;avl-cas;zipfian;1,500000;4;65536;1000;500;4096;90;5;5;3;2,34138e+07;2,33689e+07;2,31642e+07;2,35288e+07;2,31642e+07;2,35288e+07;0,797537;42,7099;42,7937;42,5012;43,1701;42,5012;43,1701;0,799722;0,978533;0,975703;0,967356;0,981219;0,967356;0,981219;0,753521
aarch64;avl-cas;zipfian;1,500000;4;65536;100000;50000;4096;90;5;5;3;2,3022e+07;2,31595e+07;2,2965e+07;2,34915e+07;2,2965e+07;2,34915e+07;1,24753;43,4366;43,1832;42,5685;43,5444;42,5685;43,5444;1,239;0,981792;0,981986;0,981434;0,982731;0,981434;0,982731;0,0682126
aarch64;avl-cas;zipfian;1,500000;8;65536;1000;500;4096;90;5;5;3;1,57175e+07;1,57919e+07;1,56878e+07;1,59703e+07;1,56878e+07;1,59703e+07;0,982956;63,6234;63,3278;62,6163;63,7437;62,6163;63,7437;0,977639;0,856404;0,85825;0,854335;0,86401;0,854335;0,86401;0,593619
aarch64;avl-cas;zipfian;1,500000;8;65536;100000;50000;4096;90;5;5;3;1,59013e+07;1,58595e+07;1,5637e+07;1,60401e+07;1,5637e+07;1,60401e+07;1,29125;62,888;63,0608;62,3436;63,9508;62,3436;63,9508;1,29624;0,850718;0,850186;0,840717;0,859123;0,840717;0,859123;1,08382
aarch64;avl-std;uniform;0,990000;1;65536;1000;500;4096;50;25;25;3;9,64529e+06;9,64369e+06;9,59792e+06;9,68786e+06;9,59792e+06;9,68786e+06;0,466511;103,678;103,696;103,222;104,189;103,222;104,189;0,46663;1;1;1;1;1;1;0
aarch64;avl-std;uniform;0,990000;1;65536;1000;500;4096;90;5;5;3;1,17476e+07;1,16994e+07;1,15855e+07;1,1765e+07;1,15855e+07;1,1765e+07;0,84601;85,1241;85,4789;84,9978;86,3147;84,9978;86,3147;0,850022;1;1;1;1;1;1;0
aarch64;avl-std;uniform;0,990000;1;65536;100000;50000;4096;50;25;25;3;4,96169e+06;4,95877e+06;4,95233e+06;4,96229e+06;4,95233e+06;4,96229e+06;0,112594;201,544;201,663;201,52;201,925;201,52;201,925;0,112665;1;1;1;1;1;1;0
aarch64;avl-std;uniform;0,990000;1;65536;100000;50000;4096;90;5;5;3;4,71559e+06;4,72192e+06;4,69419e+06;4,75597e+06;4,69419e+06;4,75597e+06;0,664424;212,063;211,785;210,262;213,029;210,262;213,029;0,663156;1;1;1;1;1;1;0
aarch64;avl-std;uniform;0,990000;2;65536;1000;500;4096;50;25;25;3;8,58456e+06;8,57661e+06;8,55606e+06;8,58921e+06;8,55606e+06;8,58921e+06;0,209306;116,488;116,597;116,425;116,876;116,425;116,876;0,209544;0,999626;0,999365;0,998737;0,999732;0,998737;0,999732;0,0546788
aarch64;avl-std;uniform;0,990000;2;65536;1000;500;4096;90;5;5;3;1,60016e+07;1,59739e+07;1,58888e+07;1,60312e+07;1,58888e+07;1,60312e+07;0,470683;62,4936;62,6031;62,3782;62,9376;62,3782;62,9376;0,471746;0,988626;0,990322;0,988328;0,994012;0,988328;0,994012;0,323037
aarch64;avl-std;uniform;0,990000;2;65536;100000;50000;4096;50;25;25;3;9,20461e+06;9,20064e+06;9,16033e+06;9,237e+06;9,16033e+06;9,237e+06;0,41831;108,641;108,689;108,26;109,166;108,26;109,166;0,418581;0,994423;0,993364;0,98866;0,997009;0,98866;0,997009;0,430261
aarch64;avl-std;uniform;0,990000;2;65536;100000;50000;4096;90;5;5;3;8,98662e+06;8,9897e+06;8,94774e+06;9,03476e+06;8,94774e+06;9,03476e+06;0,484934;111,277;111,24;110,684;111,76;110,684;111,76;0,484689;0,980555;0,981772;0,976256;0,988504;0,976256;0,988504;0,632936
aarch64;avl-std;uniform;0,990000;4;65536;1000;500;4096;50;25;25;3;1,26618e+07;1,26708e+07;1,24663e+07;1,28844e+07;1,24663e+07;1,28844e+07;1,65133;78,9776;78,9357;77,6129;80,2165;77,6129;80,2165;1,64979;0,990108;0,990333;0,988898;0,991992;0,988898;0,991992;0,157441
aarch64;avl-std;uniform;0,990000;4;65536;1000;500;4096;90;5;5;3;2,71285e+07;2,71408e+07;2,70972e+07;2,71966e+07;2,70972e+07;2,71966e+07;0,187143;36,8616;36,845;36,7693;36,9041;36,7693;36,9041;0,187025;0,994706;0,995446;0,993548;0,998083;0,993548;0,998083;0,236702
aarch64;avl-std;uniform;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,72564e+07;1,72361e+07;1,71909e+07;1,72611e+07;1,71909e+07;1,72611e+07;0,227599;57,9495;58,0179;57,9338;58,1703;57,9338;58,1703;0,227895;0,978095;0,978551;0,977566;0,979993;0,977566;0,979993;0,13042
aarch64;avl-std;uniform;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,73312e+07;1,73239e+07;1,72968e+07;1,73436e+07;1,72968e+07;1,73436e+07;0,139814;57,6993;57,7239;57,6583;57,8141;57,6583;57,8141;0,139893;0,986571;0,985907;0,983045;0,988106;0,983045;0,988106;0,263204
aarch64;avl-std;uniform;0,990000;8;65536;1000;500;4096;50;25;25;3;1,74867e+07;1,68518e+07;1,55687e+07;1,75001e+07;1,55687e+07;1,75001e+07;6,59427;57,1864;59,5201;57,1424;64,2315;57,1424;64,2315;6,85522;0,938069;0,934765;0,928118;0,938107;0,928118;0,938107;0,615793
aarch64;avl-std;uniform;0,990000;8;65536;1000;500;4096;90;5;5;3;4,23636e+07;4,23441e+07;4,22826e+07;4,2386e+07;4,22826e+07;4,2386e+07;0,128402;23,6052;23,6161;23,5927;23,6504;23,5927;23,6504;0,128477;0,95727;0,955587;0,950021;0,959469;0,950021;0,959469;0,51736
aarch64;avl-std;uniform;0,990000;8;65536;100000;50000;4096;50;25;25;3;3,06736e+07;3,07175e+07;3,06498e+07;3,08291e+07;3,06498e+07;3,08291e+07;0,317113;32,6013;32,555;32,4369;32,6267;32,4369;32,6267;0,316572;0,963107;0,960803;0,955554;0,963749;0,955554;0,963749;0,47433
aarch64;avl-std;uniform;0,990000;8;65536;100000;50000;4096;90;5;5;3;3,32415e+07;3,31116e+07;3,27838e+07;3,33093e+07;3,27838e+07;3,33093e+07;0,863331;30,0828;30,2024;30,0216;30,5029;30,0216;30,5029;0,867386;0,973979;0,974499;0,973806;0,975712;0,973806;0,975712;0,108163
aarch64;avl-std;zipfian;0,990000;1;65536;1000;500;4096;50;25;25;3;1,07503e+07;1,07511e+07;1,07395e+07;1,07634e+07;1,07395e+07;1,07634e+07;0,111276;93,0204;93,0142;92,9077;93,1144;92,9077;93,1144;0,111264;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;0,990000;1;65536;1000;500;4096;90;5;5;3;1,28441e+07;1,28382e+07;1,28244e+07;1,2846e+07;1,28244e+07;1,2846e+07;0,0934321;77,8569;77,8929;77,845;77,9767;77,845;77,9767;0,0934809;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;50;25;25;3;6,22889e+06;6,16194e+06;6,01946e+06;6,23746e+06;6,01946e+06;6,23746e+06;2,00358;160,542;162,331;160,322;166,128;160,322;166,128;2,0269;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;0,990000;1;65536;100000;50000;4096;90;5;5;3;6,18279e+06;6,17211e+06;6,03073e+06;6,3028e+06;6,03073e+06;6,3028e+06;2,20913;161,739;162,072;158,66;165,817;158,66;165,817;2,21537;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;0,990000;2;65536;1000;500;4096;50;25;25;3;9,94568e+06;9,95779e+06;9,92044e+06;1,00073e+07;9,92044e+06;1,00073e+07;0,448475;100,546;100,425;99,9275;100,802;99,9275;100,802;0,447719;0,980013;0,982279;0,975432;0,991391;0,975432;0,991391;0,836545
aarch64;avl-std;zipfian;0,990000;2;65536;1000;500;4096;90;5;5;3;1,64279e+07;1,6428e+07;1,64085e+07;1,64477e+07;1,64085e+07;1,64477e+07;0,119464;60,8722;60,8716;60,7986;60,9441;60,7986;60,9441;0,11946;0,98911;0,988429;0,98676;0,989418;0,98676;0,989418;0,147088
aarch64;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;50;25;25;3;8,54567e+06;8,55076e+06;8,4614e+06;8,64521e+06;8,4614e+06;8,64521e+06;1,07604;117,018;116,958;115,671;118,184;115,671;118,184;1,07515;0,998603;0,997896;0,995633;0,999453;0,995633;0,999453;0,200988
aarch64;avl-std;zipfian;0,990000;2;65536;100000;50000;4096;90;5;5;3;1,07882e+07;1,07245e+07;1,05389e+07;1,08465e+07;1,05389e+07;1,08465e+07;1,52352;92,6942;93,2589;92,1957;94,8868;92,1957;94,8868;1,53516;0,965118;0,96521;0,956905;0,973607;0,956905;0,973607;0,86524
aarch64;avl-std;zipfian;0,990000;4;65536;1000;500;4096;50;25;25;3;1,46512e+07;1,4438e+07;1,38146e+07;1,48484e+07;1,38146e+07;1,48484e+07;3,80155;68,2539;69,3296;67,3474;72,3873;67,3474;72,3873;3,87514;0,978635;0,978464;0,976781;0,979976;0,976781;0,979976;0,163966
aarch64;avl-std;zipfian;0,990000;4;65536;1000;500;4096;90;5;5;3;2,73549e+07;2,73804e+07;2,72517e+07;2,75346e+07;2,72517e+07;2,75346e+07;0,522863;36,5565;36,5231;36,318;36,695;36,318;36,695;0,522163;0,990909;0,991239;0,989003;0,993806;0,989003;0,993806;0,243985
aarch64;avl-std;zipfian;0,990000;4;65536;100000;50000;4096;50;25;25;3;1,38585e+07;1,38073e+07;1,3585e+07;1,39785e+07;1,3585e+07;1,39785e+07;1,46057;72,1576;72,4356;71,5386;73,6106;71,5386;73,6106;1,46831;0,972937;0,974653;0,972213;0,978808;0,972213;0,978808;0,371085
aarch64;avl-std;zipfian;0,990000;4;65536;100000;50000;4096;90;5;5;3;1,95538e+07;1,95522e+07;1,93382e+07;1,97644e+07;1,93382e+07;1,97644e+07;1,08984;51,141;51,1493;50,596;51,711;50,596;51,711;1,09004;0,980842;0,977085;0,962899;0,987513;0,962899;0,987513;1,30285
aarch64;avl-std;zipfian;0,990000;8;65536;1000;500;4096;50;25;25;3;1,7918e+07;1,77737e+07;1,72708e+07;1,81323e+07;1,72708e+07;1,81323e+07;2,52359;55,8099;56,2871;55,1501;57,9013;55,1501;57,9013;2,55179;0,932559;0,934034;0,931216;0,938327;0,931216;0,938327;0,404482
aarch64;avl-std;zipfian;0,990000;8;65536;1000;500;4096;90;5;5;3;4,34503e+07;4,38907e+07;4,32903e+07;4,49315e+07;4,32903e+07;4,49315e+07;2,0617;23,0148;22,7902;22,2561;23,0998;22,2561;23,0998;2,03832;0,967531;0,963139;0,953544;0,968343;0,953544;0,968343;0,863812
aarch64;avl-std;zipfian;0,990000;8;65536;100000;50000;4096;50;25;25;3;1,97298e+07;2,01112e+07;1,92205e+07;2,13832e+07;1,92205e+07;2,13832e+07;5,62205;50,6848;49,8261;46,7657;52,0277;46,7657;52,0277;5,4873;0,941093;0,945028;0,938712;0,955279;0,938712;0,955279;0,947813
aarch64;avl-std;zipfian;0,990000;8;65536;100000;50000;4096;90;5;5;3;3,60241e+07;3,58125e+07;3,52545e+07;3,6159e+07;3,52545e+07;3,6159e+07;1,36254;27,7592;27,9267;27,6556;28,3652;27,6556;28,3652;1,37243;0,954543;0,958655;0,952395;0,969028;0,952395;0,969028;0,943714
aarch64;avl-std;zipfian;1,200000;1;65536;1000;500;4096;90;5;5;3;1,35772e+07;1,35892e+07;1,35414e+07;1,3649e+07;1,35414e+07;1,3649e+07;0,403269;73,6526;73,5884;73,2652;73,8475;73,2652;73,8475;0,402763;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;1,200000;1;65536;100000;50000;4096;90;5;5;3;7,71141e+06;7,71351e+06;7,69756e+06;7,73156e+06;7,69756e+06;7,73156e+06;0,221646;129,678;129,643;129,34;129,911;129,34;129,911;0,221557;1;1;1;1;1;1;0
aarch64;avl-std;zipfian;1,200000;2;65536;1000;500;4096;90;5;5;3;1,68829e+07;1,68993e+07;1,68786e+07;1,69363e+07;1,68786e+07;1,69363e+07;0,190269;59,2316;59,1743;59,0447;59,2466;59,0447;59,2466;0,190062;0,990232;0,990418;0,987595;0,993427;0,987595;0,993427;0,29487
aarch64;avl-std;zipfian;1,200000;2;65536;100000;50000;4096;90;5;5;3;1,24882e+07;1,25073e+07;1,24502e+07;1,25834e+07;1,24502e+07;1,25834e+07;0,548333;80,0754;79,9551;79,47;80,3198;79,47;80,3198;0,547183;0,984612;0,985328;0,984591;0,986781;0,984591;0,986781;0,127712
aarch64;avl-std;zipfian;1,200000;4;65536;1000;500;4096;90;5;5;3;2,67653e+07;2,67496e+07;2,6636e+07;2,68474e+07;2,6636e+07;2,68474e+07;0,398498;37,3617;37,3842;37,2476;37,5432;37,2476;37,5432;0,398847;0,980021;0,978069;0,972858;0,981327;0,972858;0,981327;0,466181
